"name","pos","name_fbg2","team_fbg2","positionRank_fbg2","overallRank_fbg2","pts_fbg2","passAtt_fbg2","passComp_fbg2","passYds_fbg2","passTds_fbg2","passInt_fbg2","rushAtt_fbg2","rushYds_fbg2","rushTds_fbg2","rec_fbg2","recYds_fbg2","recTds_fbg2","returnTds_fbg2","twoPts_fbg2","fumbles_fbg2"
"MARKHARRISON","WR","Mark Harrison","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DAMIANWILLIAMS","WR","Damian Williams","TEN",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JEREMYGALLON","WR","Jeremy Gallon","NE",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TRINDONHOLLIDAY","WR","Trindon Holliday","NYG",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARVINMCNUTT","WR","Marvin McNutt","CAR",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DAVIDREED","WR","David Reed","SF",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAREDABBREDERIS","WR","Jared Abbrederis","GB",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"CHADHALL","WR","Chad Hall","JAX",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TJJONES","WR","T.J. Jones","DET",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ERICWEEMS","WR","Eric Weems","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ISAIAHBURSE","WR","Isaiah Burse","DEN",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SHAQEVANS","WR","Shaq Evans","NYJ",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARIOMANNINGHAM","WR","Mario Manningham","NYG",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"AUSTINPETTIS","WR","Austin Pettis","STL",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOSHCRIBBS","WR","Josh Cribbs","NYJ",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOSHGORDON","WR","Josh Gordon","CLE",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DARIUSJOHNSON","WR","Darius Johnson","ATL",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOEANDERSON","WR","Joe Anderson","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TIQUANUNDERWOOD","WR","Tiquan Underwood","CAR",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"VINCENTBROWN","WR","Vincent Brown","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JEREMYEBERT","WR","Jeremy Ebert","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ARRELIOUSBENN","WR","Arrelious Benn","PHI",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ISAIAHWILLIAMS","WR","Isaiah Williams","TEN",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ROBERTMEACHEM","WR","Robert Meachem","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TEVINREESE","WR","Tevin Reese","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KEVINDORSEY","WR","Kevin Dorsey","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"COBIHAMILTON","WR","Cobi Hamilton","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JONBALDWIN","WR","Jon Baldwin","DET",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"STEPHENBURTON","WR","Stephen Burton","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARCMARIANI","WR","Marc Mariani","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOSHBOYCE","WR","Josh Boyce","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JURONCRINER","WR","Juron Criner","OAK",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARLONMOORE","WR","Marlon Moore","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ERICPAGE","WR","Eric Page","TB",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"RODNEYSMITH","WR","Rodney Smith","MIN",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"EARLBENNETT","WR","Earl Bennett","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KYLEWILLIAMS","WR","Kyle Williams","KC",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KEVINCONE","WR","Kevin Cone","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"CLYDEGATES","WR","Clyde Gates","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"AARONMELLETTE","WR","Aaron Mellette","BAL",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SIDNEYRICE","WR","Sidney Rice","SEA",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEONTETHOMPSON","WR","Deonte Thompson","BAL",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TANDONDOSS","WR","Tandon Doss","JAX",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"PHILBATES","WR","Phil Bates","SEA",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GRIFFWHALEN","WR","Griff Whalen","IND",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"WALTPOWELL","WR","Walt Powell","ARI",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAMESWRIGHT","WR","James Wright","CIN",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ARMANTIEDWARDS","WR","Armanti Edwards","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DAVONEBESS","WR","Davone Bess","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"IFEANYIMOMAH","WR","Ifeanyi Momah","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SEYIAJIROTUTU","WR","Seyi Ajirotutu","SD",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TAVARRESKING","WR","Tavarres King","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"RYANWHALEN","WR","Ryan Whalen","CIN",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MICHAELPRESTON","WR","Michael Preston","TEN",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JULIANTALLEY","WR","Julian Talley","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"LAVONBRAZILL","WR","LaVon Brazill","IND",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"CHARLESHAWKINS","WR","Charles Hawkins","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JUSTINBLACKMON","WR","Justin Blackmon","JAX",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DANARIOALEXANDER","WR","Danario Alexander","SD",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MIKETHOMAS","WR","Mike Thomas","HOU",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"WESTONDRESSLER","WR","Weston Dressler","KC",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"CHRISHARPER","WR","Chris Harper","GB",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KEVINNORWOOD","WR","Kevin Norwood","SEA",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JORDANSHIPLEY","WR","Jordan Shipley","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MIKECAMPBELL","WR","Mike Campbell","NYJ",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JACOBYFORD","WR","Jacoby Ford","NYJ",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"LESTARJEAN","WR","Lestar Jean","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ANDYTANNER","WR","Andy Tanner","NO",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEZMONBRISCOE","WR","Dezmon Briscoe","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEVONWYLIE","WR","Devon Wylie","SF",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SKYEDAWSON","WR","Skye Dawson","TB",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TORIGURLEY","WR","Tori Gurley","CLE",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SANTANAMOSS","WR","Santana Moss","WAS",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"CHADBUMPHIS","WR","Chad Bumphis","JAX",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"QUINCYENUNWA","WR","Quincy Enunwa","NYJ",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MATTHAZEL","WR","Matt Hazel","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ALDRICKROBINSON","WR","Aldrick Robinson","WAS",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BENOBOMANU","WR","Ben Obomanu","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TONEYCLEMONS","WR","Toney Clemons","CAR",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DOMENIKHIXON","WR","Domenik Hixon","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEREKHAGAN","WR","Derek Hagan","TEN",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEREKMOYE","WR","Derek Moye","",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JEFFMAEHL","WR","Jeff Maehl","PHI",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SOLOMONPATTON","WR","Solomon Patton","TB",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MICHEALSPURLOCK","WR","Micheal Spurlock","CHI",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ALANBONNER","WR","Alan Bonner","HOU",164,456,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TOMCRABTREE","TE","Tom Crabtree","TB",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"WESLYESAUNDERS","TE","Weslye Saunders","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ALEXBAYER","TE","Alex Bayer","STL",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"COOPERHELFET","TE","Cooper Helfet","SEA",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"FENDIONOBUN","TE","Fendi Onobun","JAX",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KONRADREULAND","TE","Konrad Reuland","NYJ",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DORINDICKERSON","TE","Dorin Dickerson","DET",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"CAMERONMORRAH","TE","Cameron Morrah","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"RICHIEBROCKEL","TE","Richie Brockel","CAR",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NICKKASA","TE","Nick Kasa","OAK",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"SEANMCGRATH","TE","Sean McGrath","KC",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TONYSCHEFFLER","TE","Tony Scheffler","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"MICHAELEGNEW","TE","Michael Egnew","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NATHANOVERBAY","TE","Nathan Overbay","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"RYANTAYLOR","TE","Ryan Taylor","GB",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"GARRETTCELEK","TE","Garrett Celek","SF",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"MATTFURSTENBURG","TE","Matt Furstenburg","BAL",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"COLTLYERLA","TE","Colt Lyerla","GB",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"MATTHEWMULLIGAN","TE","Matthew Mulligan","CHI",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KORYSPERRY","TE","Kory Sperry","ARI",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TREYBURTON","TE","Trey Burton","PHI",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JUSTICECUNNINGHAM","TE","Justice Cunningham","STL",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ROBBLANCHFLOWER","TE","Rob Blanchflower","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DAVIDTHOMAS","TE","David Thomas","NO",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ARTHURLYNCH","TE","Arthur Lynch","MIA",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NATEBYHAM","TE","Nate Byham","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DUSTINKELLER","TE","Dustin Keller","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DJWILLIAMS","TE","D.J. Williams","NE",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KEVINBOSS","TE","Kevin Boss","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ORSONCHARLES","TE","Orson Charles","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"STEVEMANERI","TE","Steve Maneri","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JAKEBALLARD","TE","Jake Ballard","ARI",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JACKDOYLE","TE","Jack Doyle","IND",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"FREDDAVIS","TE","Fred Davis","WAS",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DAVIDPAULSON","TE","David Paulson","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"RICHARDGORDON","TE","Richard Gordon","KC",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JERONMASTRUD","TE","Jeron Mastrud","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BRANDONBARDEN","TE","Brandon Barden","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DANNYNOBLE","TE","Danny Noble","JAX",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JERMICHAELFINLEY","TE","Jermichael Finley","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JEFFKING","TE","Jeff King","ARI",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"MICHAELWILLIAMS","TE","Michael Williams","DET",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KELLENDAVIS","TE","Kellen Davis","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KEAVONMILTON","TE","Keavon Milton","CLE",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BRETTBRACKETT","TE","Brett Brackett","ARI",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ANTHONYMCCOY","TE","Anthony McCoy","SEA",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JOELDREESSEN","TE","Joel Dreessen","DEN",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BENHARTSOCK","TE","Ben Hartsock","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ERIKSWOOPE","TE","Erik Swoope","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ACLEONARD","TE","A.C. Leonard","MIN",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ALLENREISNER","TE","Allen Reisner","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KELLENWINSLOW","TE","Kellen Winslow Jr","",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KYLEADAMS","TE","Kyle Adams","TB",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TONYMOEAKI","TE","Tony Moeaki","BUF",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"LEESMITH","TE","Lee Smith","BUF",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KEVINBROCK","TE","Kevin Brock","CIN",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",91,456,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
