"name","player","pos","team","overallRank","projections","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_nfl","projectedPts_yahoo","passYdsMedian","passTdsMedian","passIntMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian","weeklyVariability"
"ANTONIOANDREWS","Antonio Andrews","RB","TEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"ARMANTIEDWARDS","Armanti Edwards","WR",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"ARMONDSMITH","Armond Smith","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"AUSTINDAVIS","Austin Davis","QB","STL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"BENHARTSOCK","Ben Hartsock","TE","CAR",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"BENMALENA","Ben Malena","RB","DAL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"BENOBOMANU","Ben Obomanu","WR","NYJ",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"BERNARDSCOTT","Bernard Scott","RB","BAL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"BJCOLEMAN","B.J. Coleman","QB","GB",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"BJDANIELS","B.J. Daniels","QB","SEA",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"BRADSORENSEN","Brad Sorensen","QB","SD",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"BRADYQUINN","Brady Quinn","QB","STL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"BRANDONJACKSON","Brandon Jackson","RB","CLE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"BRANDONJACOBS","Brandon Jacobs","RB","NYG",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"BRANDONWILLIAMS","Brandon Williams","TE","CAR",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"BRENNANCLAY","Brennan Clay","RB","DEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"BRETTBRACKETT","Brett Brackett","TE","ARI",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"BRIANLEONARD","Brian Leonard","RB","TB",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"BRIANTYMS","Brian Tyms","WR","CLE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"CALEBHANIE","Caleb Hanie","QB","DAL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"CAMERONMORRAH","Cameron Morrah","TE","DEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"CHADBUMPHIS","Chad Bumphis","WR","JAX",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"CHADHALL","Chad Hall","WR",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"CHANDLERHARNISH","Chandler Harnish","QB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"CHARLESWHITE","Charles White","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"CHASECOFFMAN","Chase Coffman","TE","ATL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"CHRISHARPER","Chris Harper","WR","GB",641,0,NA,NA,NA,NA,NA,NA,NA,10.625,NA,3.75,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,2.875,0,NA
"CHRISPRESSLEY","Chris Pressley","RB","CLE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"COBIHAMILTON","Cobi Hamilton","WR","CIN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.875,NA,NA,0,0,0,0,0,0,0,0,NA,0,0.625,0,NA
"COLTMCCOY","Colt McCoy","QB","WAS",641,0,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0.02,0,NA
"CURTISPAINTER","Curtis Painter","QB","NYG",641,0,NA,NA,NA,NA,NA,-2.16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,-0.72,0,NA
"DAMIENBERRY","Damien Berry","RB","BAL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"DANARIOALEXANDER","Danario Alexander","WR","SD",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"DARELSCOTT","DaRel Scott","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"DARIUSREYNAUD","Darius Reynaud","RB","NYJ",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"DAVIDFALES","David Fales","QB","CHI",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"DAVIDFLUELLEN","David Fluellen","RB","PHI",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"DAVIDREED","David Reed","WR","SF",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"DAVIDTHOMAS","David Thomas","TE","NO",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"DENNISDIXON","Dennis Dixon","QB","BUF",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"DEVONWYLIE","Devon Wylie","WR","SF",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0.416666666666667,0,NA
"DEZMONBRISCOE","Dezmon Briscoe","WR",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"DORINDICKERSON","Dorin Dickerson","TE","DET",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"DUSTINKELLER","Dustin Keller","TE",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,12,0,NA
"EVANRODRIGUEZ","Evan Rodriguez","RB","BUF",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"FELIXJONES","Felix Jones","RB","PIT",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"FOZZYWHITTAKER","Fozzy Whittaker","RB","CLE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.375,NA,0,0,0,0,0,0,0,0,0,0,14.4583333333333,0,NA
"FREDDAVIS","Fred Davis","TE","WAS",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"GALEGILBERT","Gale Gilbert","QB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"GREGJONES","Greg Jones","RB","HOU",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"ISAACREDMAN","Isaac Redman","RB","PIT",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"ISAIAHWILLIAMS","Isaiah Williams","WR","TEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JACOBHESTER","Jacob Hester","RB","DEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JAMIZEOLAWALE","Jamize Olawale","RB","OAK",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JASONSNELLING","Jason Snelling","RB","ATL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JEFFTUEL","Jeff Tuel","QB","BUF",641,0,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0.0533333333333333,0,NA
"JEREMIAHJOHNSON","Jeremiah Johnson","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"JEREMYEBERT","Jeremy Ebert","WR","JAX",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JIMMYCLAUSEN","Jimmy Clausen","QB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"JIMMYGAROPPOLO","Jimmy Garoppolo","QB","NE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"JOEANDERSON","Joe Anderson","WR",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JOEWEBB","Joe Webb","QB","CAR",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"JOHNGRIFFIN","John Griffin","RB","NYJ",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JORDANLYNCH","Jordan Lynch","RB","CHI",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"JORDANSHIPLEY","Jordan Shipley","WR","JAX",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JOSHCRIBBS","Josh Cribbs","WR","NYJ",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"JOSHFREEMAN","Josh Freeman","QB","NYG",641,0,21.28,NA,NA,NA,10.66,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,5.32333333333333,0,NA
"JOSHJOHNSON","Josh Johnson","QB","CIN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"JUSTINBLACKMON","Justin Blackmon","WR","JAC",641,0,NA,NA,NA,NA,NA,NA,NA,20.4,NA,5.7,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,4.35,0,NA
"KAPRIBIBBS","Kapri Bibbs","RB","DEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"KEAVONMILTON","Keavon Milton","TE","CLE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"KEILANDWILLIAMS","Keiland Williams","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"KEITHWENNING","Keith Wenning","QB","BAL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"KELLENMOORE","Kellen Moore","QB","DET",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"KENDIALLAWRENCE","Kendial Lawrence","RB","DAL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"KENNETHMOORE","Kenneth Moore","WR",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"KERWYNNWILLIAMS","Kerwynn Williams","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,NA,NA,0,0,0,0,0,0,0,0,NA,0,0.375,0,NA
"KEVINBOSS","Kevin Boss","TE","KC",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"KEVINFAULK","Kevin Faulk","RB","FA",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA
"KEVINWALTER","Kevin Walter","WR","TEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"KORYSHEETS","Kory Sheets","RB","OAK",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"KORYSPERRY","Kory Sperry","TE","ARI",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"KYLEADAMS","Kyle Adams","TE","TB",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"LANDRYJONES","Landry Jones","QB","PIT",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"LAWRENCEVICKERS","Lawrence Vickers","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"LERONMCCLAIN","LeRon McClain","RB","SD",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"LUKESTOCKER","Luke Stocker","TE","TB",641,0,NA,NA,NA,NA,5.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1.8125,0,NA
"MARKHARRISON","Mark Harrison","WR","KC",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"MARLONMOORE","Marlon Moore","WR","MIA",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"MATTBARKLEY","Matt Barkley","QB","PHI",641,0,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0.04,0,NA
"MATTFURSTENBURG","Matt Furstenburg","TE","BAL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"MATTMCGLOIN","Matt McGloin","QB","OAK",641,0,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,30.08,NA,0,0,0,0,0,0,0,0,0,0,8.376,0,NA
"MCLEODBETHELTHOMPSON","McLeod Bethel-Thompson","QB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"MICHAELBUSH","Michael Bush","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.425,NA,0,0,0,0,0,0,0,0,0,0,16.8083333333333,0,NA
"MIKEKAFKA","Mike Kafka","QB","TB",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"MIKESELLERS","Mike Sellers","RB","FA",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA
"MONTARIOHARDESTY","Montario Hardesty","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"NICKSTEPHENS","Nick Stephens","QB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"OWENMARECIC","Owen Marecic","RB","CLE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"PATDEVLIN","Pat Devlin","QB","MIA",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"PATWHITE","Pat White","QB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"QUINCYENUNWA","Quincy Enunwa","WR","NYJ",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"RAJIONNEAL","Rajion Neal","RB","GBP",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"RAMSESBARDEN","Ramses Barden","WR","BUF",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"RASHARDMENDENHALL","Rashard Mendenhall","RB","ARI",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"RAYGRAHAM","Ray Graham","RB",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"REXGROSSMAN","Rex Grossman","QB","WAS",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"RICHIEBROCKEL","Richie Brockel","TE","CAR",641,0,NA,NA,NA,NA,1.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0.4375,0,NA
"RICKYSTANZI","Ricky Stanzi","QB","JAX",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"RUSTYSMITH","Rusty Smith","QB","TEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"SAMMYMORRIS","Sammy Morris","RB","FA",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA
"SCOTTTOLZIEN","Scott Tolzien","QB","GB",641,0,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0.26,0,NA
"SEANRENFREE","Sean Renfree","QB","ATL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"SENECAWALLACE","Seneca Wallace","QB","GB",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"SHAUNCHAPAS","Shaun Chapas","RB","DET",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"STEPHENBURTON","Stephen Burton","WR","JAX",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"TAJHBOYD","Tajh Boyd","QB","NYJ",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"TASHARDCHOICE","Tashard Choice","RB","IND",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"THOMASJONES","Thomas Jones","RB","FA",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA
"TOBAISPALMER","Tobais Palmer","WR","SDC",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"TOMCRABTREE","Tom Crabtree","TE","TB",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"TONYSCHEFFLER","Tony Scheffler","TE",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA
"TORIGURLEY","Tori Gurley","WR","CLE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"TRENTEDWARDS","Trent Edwards","QB","OAK",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"TROYEDWARDS","Troy Edwards","WR",NA,641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"TYLERBRAY","Tyler Bray","QB","KC",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA
"TYLERTHIGPEN","Tyler Thigpen","QB","BUF",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"VINCEYOUNG","Vince Young","QB","CLE",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA
"VONTALEACH","Vonta Leach","RB","BAL",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,NA
"ZACDYSERT","Zac Dysert","QB","DEN",641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"MATTMOORE","Matt Moore","QB","MIA",775,-0.55983516979964,15.98,NA,NA,NA,4.834,-2.52,2.64,3.52,1.6,2.14,NA,NA,NA,112.833333333333,1.4,2.18265002032962,3.74781557855902,0,0,0,0,NA,1.5,1.33675,-0.55983516979964,1.78868228900325
"MATTSIMMS","Matt Simms","QB","NYJ",776,-3,NA,NA,NA,NA,NA,-4.22,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,1,-3.40666666666667,-3,NA
"RYANLINDLEY","Ryan Lindley","QB","ARI",776,-3,NA,NA,NA,NA,NA,-3.22,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,1,-3.07333333333333,-3,NA
"TRINDONHOLLIDAY","Trindon Holliday","WR","NYG",776,-3,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,1,-3,-3,NA
