"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstPtsAllowed","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg019","fg2029","fg3039","fg4049","fg50","xp"
"DRIARCHER","RB","PIT","cbs1","Dri Archer",307,2015,78,238,65.4,-1.1,71.35,-58.7144752140653,233,7.37448994890479,36.6299648725262,67.5,NA,NA,NA,NA,NA,NA,34,154,2,27,7,232,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANCEMOORE","WR","PIT","cbs1","Lance Moore",561,2015,84,239,88.375,44.925,96.375,-58.7541276583879,199.6,5.45204616247017,23.2173729403221,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,16,611,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROYHELU","RB","WAS","cbs2","Roy Helu",749,2015,64,202,65.225,65.225,98.95,-58.8894752140653,168,4.15485803613206,14.1674950738183,28.3,NA,NA,NA,NA,NA,NA,75,311,1,29,30,225,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANFITZPATRICK","QB","HOU","averageRobust","Ryan Fitzpatrick",755,2015,29,208,82.845,72.464,92.68,-58.9026011934778,179.2,4.79746006210779,10.3663422028537,51.4,349.5,258.25,164.5,2608.25,14.75,12.5,29.25,154.25,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARLESSIMS","RB","TB","yahoo","Charles Sims",161,2015,55,179,65.175,10.4,65.175,-58.9394752140653,196.6,6.36974108833032,24.2546602051372,62.4,92.3,0,0,0,0,0,23.6666666666667,381,2,17.8,2,143,0.4,0,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MILESAUSTIN","WR","CLE","cbs1","Miles Austin",658,2015,85,240,88.125,78.675,103,-59.0041276583879,174.3,3.83229737057076,11.4318086932908,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,47,585,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARTAVISBRYANT","WR","PIT","cbs1","Martavis Bryant",606,2015,86,241,88.075,44.95,134.895,-59.0541276583879,200.383333333333,6.90779818360238,39.638596720873,34.2065,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,24,511,4,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KADEEMCAREY","RB","CHI","cbs1","Ka'Deem Carey",511,2015,79,242,65.025,22.875,65.025,-59.0894752140653,191.6,5.53988654994462,18.6878469867452,52,NA,NA,NA,NA,NA,NA,74,334,2,15,1,133,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EJMANUEL","QB","BUF","average","EJ Manuel",321,2015,29,203,82.5285,35.974,125,-59.2191011934778,175.5,6.92028366820797,42.8764637340037,35.3,297.775,230.333333333333,161.333333333333,2083.25,11.025,9.275,78.3333333333333,235.825,1.5,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREROBERTS","WR","WAS","cbs1","Andre Roberts",36,2015,87,243,87.875,76.375,93.625,-59.2541276583879,210.2,3.61277502931465,7.21175588304725,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,51,615,2,0.3,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREROBERTS","WR","WAS","average","Andre Roberts",36,2015,76,204,87.69625,76.375,93.625,-59.432877658388,210.2,3.61277502931465,7.21175588304725,31.6,1.95,0,0,0,0,0,3,24.15,0.05,44.6,51,530.25,3.15,0.3,0.1,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THEORIDDICK","RB","DET","yahoo","Theo Riddick",831,2015,56,180,64.675,24.625,64.675,-59.4394752140653,213.1,5.939268390815,18.5125520480925,60.8,36.6,0,0,0,0,0,43.3333333333333,113,0.5,25.2,21,247,3.4,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARCELREECE","RB","OAK","cbs1","Marcel Reece",588,2015,80,244,64.575,37.99,77.25,-59.5394752140653,207.1,5.63813716990247,16.361725344535,57.2,NA,NA,NA,NA,NA,NA,41,192,1,32,27,267,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESSTARKS","RB","GB","espn","James Starks",396,2015,57,187,64.55,60,92.9,-59.5644752140653,159.666666666667,3.63694648864825,15.1823636719276,15.8413,0,0,0,0,0,0,94,402,3,9,14,70,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JASONAVANT","WR","CAR","cbs1","Jason Avant",405,2015,88,245,87.5,44.75,87.5,-59.6291276583879,286,4.83727501053835,18.8519713270699,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,40,556,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREROBERTS","WR","WAS","yahoo","Andre Roberts",36,2015,69,181,87.48,76.375,93.625,-59.6491276583879,210.2,3.61277502931465,7.21175588304725,31.6,3.9,0,0,0,0,0,3,31.3,0.1,44.4,51,510,3.6,0.3,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KHIRYROBINSON","RB","NO","yahoo","Khiry Robinson",541,2015,57,182,64.3,64.3,112.925,-59.8144752140653,138,4.47568918573502,22.2775905713941,24.4,96.9,0,0,0,0,0,124,471,3,4.6,6,39.2,0.1,0,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARLONBROWN","WR","BAL","cbs1","Marlon Brown",597,2015,89,246,87.25,27.7,87.25,-59.8791276583879,203.6,5.8156748611922,26.0989024354154,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,13,554,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERMAINEGRESHAM","TE","CIN","yahoo","Jermaine Gresham",430,2015,31,183,60.7,55.1,81.875,-59.8959884845159,204.1,4.89481690548939,11.9995030279036,39.4,0,0,0,0,0,0,0,0,0,53.4,48,452,0.9,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBERTWOODS","WR","BUF","espn","Robert Woods",741,2015,74,188,87.225,87.225,104.2,-59.9041276583879,162.9,3.20149417447075,7.05042478034717,23.4,0,0,0,0,0,0,2,11,0,40,59,545,3,0,1.1,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MILESAUSTIN","WR","CLE","average","Miles Austin",658,2015,77,205,87.175,78.675,103,-59.9541276583879,174.3,3.83229737057076,11.4318086932908,27.6,0,0,0,0,0,0,0,0,0,42.925,47,555,3.15,0,0,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JONATHANGRIMES","RB","HOU","average","Jonathan Grimes",465,2015,67,206,64.15,11.275,108.425,-59.9644752140653,177.3,6.11360394262086,41.2584233823834,34.3,7.45,0,0,0,0,0,116.666666666667,380,2.55,11.8,1,91.6,0.25,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OWENDANIELS","TE","BAL","espn","Owen Daniels",686,2015,30,189,60.625,59.575,105.8,-59.9709884845159,173.6125,5.30991885629376,21.801213651232,30.8978,0,0,0,0,0,0,0,0,0,33,49,341,3,0,0.1,0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANCEMOORE","WR","PIT","espn","Lance Moore",561,2015,75,190,87.15,44.925,96.375,-59.9791276583879,199.6,5.45204616247017,23.2173729403221,37.3,0,0,0,0,0,0,0,0,0,50,16,602,2,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKETOLBERT","RB","CAR","average","Mike Tolbert",655,2015,68,207,64.12875,25.99,84.725,-59.9857252140653,181.1,4.98575847215605,26.3704422207263,29.9,14.85,0,0,0,0,0,79.3333333333333,237.6,2.95,21.85,11,143.75,0.8,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DONNIEAVERY","WR","KC","cbs2","Donnie Avery",299,2015,78,203,87.125,48.6,98.1,-60.0041276583879,202.3,4.78884313588989,22.649893073699,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,24,553,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MILESAUSTIN","WR","CLE","averageRobust","Miles Austin",658,2015,79,209,87.075178230458,78.675,103,-60.0539494279299,174.3,3.83229737057076,11.4318086932908,27.6,0,0,0,0,0,0,0,0,0,41.675,47,555,3.00002970507634,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWQUARLESS","TE","GB","espn","Andrew Quarless",41,2015,31,191,60.475,18.7,75.575,-60.1209884845159,220.8,6.50555460660292,25.7219790905236,43.8,0,0,0,0,0,0,0,0,0,38,27,387,2,0,0.1,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANFITZPATRICK","QB","HOU","average","Ryan Fitzpatrick",755,2015,30,208,81.606,72.464,92.68,-60.1416011934778,179.2,4.79746006210779,10.3663422028537,51.4,331.275,262.666666666667,167,2665.5,15.275,13,29,148.75,0.75,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RILEYCOOPER","WR","PHI","yahoo","Riley Cooper",730,2015,70,184,86.95,86.95,134.25,-60.1791276583879,109.7,4.43478514993517,21.4948382854272,19.7,0,0,0,0,0,0,0,0,0,51.8,56,602,2.5,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DENARDROBINSON","RB","JAC","cbs1","Denard Robinson",267,2015,81,247,63.925,19.15,141.3,-60.1894752140653,176.5125,7.22509428101046,52.9195714425832,42.6391,NA,NA,NA,NA,NA,NA,55,276,2,21,20,193,1,0,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREROBERTS","WR","WAS","averageRobust","Andre Roberts",36,2015,80,210,86.89625,76.375,93.625,-60.2328776583879,210.2,3.61277502931465,7.21175588304725,31.6,1.95,0,0,0,0,0,3,24.15,0.05,43.3,51,530.25,3.15,0.3,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESSTARKS","RB","GB","cbs2","James Starks",396,2015,65,204,63.85,60,92.9,-60.2644752140653,159.666666666667,3.63694648864825,15.1823636719276,15.8413,NA,NA,NA,NA,NA,NA,96,401,3,8,14,70,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVEJOHNSON","WR","SF","averageRobust","Steve Johnson",805,2015,81,211,86.81875,58.25,102.675,-60.3103776583879,169.6,5.00773357808247,24.1492279034617,26.2,0,NA,NA,0,0,0,NA,0,0,43.85,40,569.75,3.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEWASHINGTON","WR","TEN","averageRobust","Nate Washington",667,2015,82,212,86.8125,68.275,100.375,-60.3166276583879,180.1,4.30723149171276,13.3301115899305,33.6,0,0,0,0,0,0,0,0,0,39.75,36,574.5,2.55,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERMAINEKEARSE","WR","SEA","averageRobust","Jermaine Kearse",431,2015,83,213,86.8025868690877,78.325,94.33,-60.3265407893002,184,3.83822444720163,8.87689920993436,32.9,0,0,0,8.5,0,0,0,0,0,35.5480515963369,39,519.75,3.54897281151462,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERMAINEKEARSE","WR","SEA","average","Jermaine Kearse",431,2015,78,209,86.75875,78.325,94.33,-60.3703776583879,184,3.83822444720163,8.87689920993436,32.9,0,0,0,8.5,0,0,0,0,0,35.55,39,519.75,3.575,0,0.1,0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANCEKENDRICKS","TE","STL","averageRobust","Lance Kendricks",560,2015,37,214,60.1505337298258,0.1,74.075,-60.4454547546901,NA,7.30917847589498,31.809952419277,NA,0,0,0,0,0,0,0,0,0,30.9691067253832,25,311.699148602565,3.49802335908419,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DONALDBROWN","RB","SD","averageRobust","Donald Brown",297,2015,66,215,63.6638889905403,40.725,76.5,-60.4505862235249,163.6,4.55495759886298,16.9373154971501,33.2,40.15,0,0,0,0,0,86,347.25,1.27835649842339,19.8,20,143.75,0.6,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWILLIAMS","RB","NYG","espn","Andre Williams",39,2015,58,192,63.625,63.625,151.775,-60.4894752140653,132,5.70930393043987,37.9695162817051,30,0,0,0,0,0,0,95,415,3,7,17,45,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEPFANTAYLOR","RB","ARZ","cbs2","Stepfan Taylor",800,2015,66,205,63.5,39.55,74.225,-60.6144752140653,181.4,4.26958840892847,15.1912443943872,29.4,NA,NA,NA,NA,NA,NA,98,385,3,11,7,80,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERMICHAELFINLEY","TE","GB","average","Jermichael Finley",432,2015,34,210,59.9375,51.125,68.75,-60.6584884845159,249.5,5.32504559461994,12.4627570184129,45.5,0,0,0,0,0,0,0,0,0,27.5,NA,335.5,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERMICHAELFINLEY","TE","GB","averageRobust","Jermichael Finley",432,2015,38,216,59.9375,51.125,68.75,-60.6584884845159,249.5,5.32504559461994,12.4627570184129,45.5,0,0,0,0,0,0,0,0,0,27.5,NA,335.5,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARVINJONES","WR","CIN","espn","Marvin Jones",608,2015,76,193,86.175,86.175,109.375,-60.9541276583879,NA,2.96077256865083,11.6333661651877,NA,0,0,0,0,0,0,6,48,0,41,NA,483,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OWENDANIELS","TE","BAL","cbs2","Owen Daniels",686,2015,36,206,59.575,59.575,105.8,-61.0209884845159,173.6125,5.30991885629376,21.801213651232,30.8978,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,49,379,2,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIEROYAL","WR","SD","cbs1","Eddie Royal",318,2015,90,248,86.1,61.35,113.85,-61.0291276583879,179.33125,4.99895986186807,22.6251001378999,29.1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,43,612,2,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLAKEBORTLES","QB","JAC","cbs2","Blake Bortles",86,2015,27,207,80.68,30.02,138.02,-61.0676011934778,179.816666666667,7.76801386886957,45.5037743049958,58.1804,325,198,127,2359,13,10,30,104,2,NA,0,NA,NA,0,1.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEWASHINGTON","WR","TEN","average","Nate Washington",667,2015,79,211,86.0125,68.275,100.375,-61.1166276583879,180.1,4.30723149171276,13.3301115899305,33.6,0,0,0,0,0,0,0,0,0,40.05,36,574.5,2.55,0,0,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RICHARDRODGERS","TE","GB","average","Richard Rodgers",726,2015,35,212,59.475,-0.1,104,-61.1209884845159,182.4,8.24229867726778,49.1291919331063,35.3,0,0,0,0,0,0,0,0,0,26.175,14,341,2.825,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TREMASON","RB","STL","averageRobust","Tre Mason",858,2015,67,217,62.9313270926875,37.65,115.45,-61.1831481213778,169.5,5.43292061702836,32.9083639317829,30.8,88,0,0,0,0,0,69,329.5,2.00001284878125,19.6,10,154.25,0.25,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVEJOHNSON","WR","SF","average","Steve Johnson",805,2015,80,213,85.9333333333333,58.25,102.675,-61.1957943250546,169.6,5.00773357808247,24.1492279034617,26.2,0,NA,NA,0,0,0,NA,0,0,43.1333333333333,40,554.666666666667,3.13333333333333,0,0,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","DEN","averageRobust","C.J. Anderson",191,2015,68,218,62.8983608946796,25.625,81.525,-61.2161143193857,174.4,5.01585808792682,25.1260613374507,32.2,42.6,0,0,0,0,0,87.25,386,1.46431014911327,15.975,12,114.5,0.5,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEWASHINGTON","WR","TEN","espn","Nate Washington",667,2015,77,194,85.9,68.275,100.375,-61.2291276583879,180.1,4.30723149171276,13.3301115899305,33.6,0,0,0,0,0,0,0,0,0,39,36,600,2,0,0,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERMAINEGRESHAM","TE","CIN","cbs2","Jermaine Gresham",430,2015,37,208,59.25,55.1,81.875,-61.3459884845159,204.1,4.89481690548939,11.9995030279036,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,48,354,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DONALDBROWN","RB","SD","average","Donald Brown",297,2015,69,214,62.66875,40.725,76.5,-61.4457252140653,163.6,4.55495759886298,16.9373154971501,33.2,40.15,0,0,0,0,0,86.6666666666667,344,1.35,18.6,20,143.75,0.55,0,0,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWQUARLESS","TE","GB","averageRobust","Andrew Quarless",41,2015,39,219,59.01875,18.7,75.575,-61.5772384845159,220.8,6.50555460660292,25.7219790905236,43.8,0,0,0,0,0,0,0,0,0,32.325,27,321.75,3.1,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEREKCARR","QB","OAK","cbs2","Derek Carr",275,2015,28,209,80.1,69.3,107.34,-61.6476011934778,196,5.78265825680909,19.316609329797,61.3,416,257,159,2998,17,15,43,101,0,NA,1,NA,NA,0,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTHONYFASANO","TE","KC","yahoo","Anthony Fasano",48,2015,32,185,58.875,-0.1,65,-61.7209884845159,298,5.15654811028417,29.9085785840228,16,0,0,0,0,0,0,0,0,0,33.7,29,315,3.3,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEWILLIAMS","WR","BUF","cbs1","Mike Williams",657,2015,91,249,85.375,24.875,105,-61.7541276583879,168,5.91290706156443,34.4468945141165,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,18,611,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTHONYFASANO","TE","KC","averageRobust","Anthony Fasano",48,2015,40,220,58.7673256599654,-0.1,65,-61.8286628245505,298,5.15654811028417,29.9085785840228,16,0,0,0,0,0,0,0,0,0,30.0836196620741,29,307.216204954449,3.39421667344321,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KENBRELLTHOMPKINS","WR","NE","espn","Kenbrell Thompkins",526,2015,78,195,85.25,12.695,116.5,-61.8791276583879,178.3,7.50586791959084,46.945378011756,31.8,0,0,0,0,0,0,0,0,0,39,22,538,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARRYDOUGLAS","WR","ATL","yahoo","Harry Douglas",363,2015,71,186,85.225,85.225,137.45,-61.9041276583879,165.7,4.79080520121832,23.0647684069593,23.9,0,0,0,0,0,0,0,0,0,41.8,24,513,3.3,0,1.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAYLORGABRIEL","WR","CLE","average","Taylor Gabriel",818,2015,81,215,85.2,85.2,85.2,-61.9291276583879,NA,NA,NA,NA,2,NA,NA,0,0,0,NA,-2,0,36.5,43,604,1.7,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAYLORGABRIEL","WR","CLE","averageRobust","Taylor Gabriel",818,2015,84,221,85.2,85.2,85.2,-61.9291276583879,NA,NA,NA,NA,2,NA,NA,0,0,0,NA,-2,0,36.5,43,604,1.7,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAYLORGABRIEL","WR","CLE","yahoo","Taylor Gabriel",818,2015,72,187,85.2,85.2,85.2,-61.9291276583879,NA,NA,NA,NA,2,NA,NA,0,0,0,NA,-2,0,36.5,43,604,1.7,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTONIOHOLMES","WR","CHI","espn","Santonio Holmes",776,2015,79,196,85,8.375,85,-62.1291276583879,231.7,6.72728185290565,31.724789039225,46.5,0,0,0,0,0,0,0,0,0,41,14,536,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRENTCELEK","TE","PHI","yahoo","Brent Celek",115,2015,33,188,58.425,55.475,86.45,-62.1709884845159,195.2,4.71073578158276,14.0054360725874,33.4,0,0,0,0,0,0,0,0,0,33.7,31,377,1.9,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EJMANUEL","QB","BUF","averageRobust","EJ Manuel",321,2015,30,222,79.5285,35.974,125,-62.2191011934778,175.5,6.92028366820797,42.8764637340037,35.3,299.5,228.75,164.25,2083.25,11.025,9.275,80.5,235.825,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERICKMCKINNON","RB","MIN","cbs2","Jerick McKinnon",429,2015,67,210,61.8,36.775,90.4,-62.3144752140653,162.425,4.68525048150149,22.6868950791714,28.35105,NA,NA,NA,NA,NA,NA,67,308,1,28,31,224,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOHNCARLSON","TE","ARZ","average","John Carlson",455,2015,36,216,58.025,49.4,66.5,-62.5709884845159,250,4.16304697508962,7.97660642127967,34,0,0,0,0,0,0,0,0,0,30.3,38,345,2.5,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARCEDESLEWIS","TE","JAC","espn","Marcedes Lewis",586,2015,32,197,58,55.65,96.075,-62.5959884845159,193.9,5.15811326061747,20.3669104595338,30.7,0,0,0,0,0,0,0,0,0,36,12,368,2,0,0.1,0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DONNIEAVERY","WR","KC","averageRobust","Donnie Avery",299,2015,85,223,84.5108074250842,48.6,98.1,-62.6183202333038,202.3,4.78884313588989,22.649893073699,24.7,0,0,0,0,0,0,3,6,0,43.25,24,572.75,2.0528429041807,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEFFCUMBERLAND","TE","NYJ","cbs2","Jeff Cumberland",415,2015,38,211,57.875,-0.1,76.25,-62.7209884845159,292.5,6.60002471967109,32.7413538205127,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,31,367,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHAUNHILL","QB","STL","average","Shaun Hill",791,2015,31,217,79.0145,50.878,107.06,-62.7331011934778,173.6,5.99150594452472,26.5837045512221,48.2,311.725,247.333333333333,162.666666666667,2676.5,16.3,13.1,24.6666666666667,87.025,1.1,0,0,0,0,0,0.3,1.76666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEFFCUMBERLAND","TE","NYJ","averageRobust","Jeff Cumberland",415,2015,41,224,57.7697630853991,-0.1,76.25,-62.8262253991168,292.5,6.60002471967109,32.7413538205127,34.5,0,0,0,0,0,0,0,0,0,29.9721157938961,31,358.958104683193,2.15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOHAMEDSANU","WR","CIN","espn","Mohamed Sanu",661,2015,80,198,84.2,84.2,182.2,-62.9291276583879,147.99375,6.64586329592146,43.3306539636395,21.29455,0,0,0,0,0,0,6,29,0,48,73,540,2,0,1.1,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
