"name","player","pos","projections","risk","inflatedCost","team","overallRank","pick","positionRank","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_nfl","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","projectedPtsLatent","vor","sdPick","sdPts","avgCost","projectedCost","bidUpTo","simulation","bidUpToSim"
"VANCEMCDONALD","Vance McDonald","TE",19.66875,5.70315235557113,1,"SF",415,NA,70,50.875,NA,NA,NA,24.9875,13.5,10.75,NA,12.075,22.4375,19.66875,0,-102.838661085454,NA,16.8749212961128,1,1,1,0,1
"BRUCEMILLER","Bruce Miller","RB",20.1357750203296,3.42237573061321,1,"SF",410,NA,119,27.35,9.825,NA,NA,18.5875,NA,NA,NA,26.34,20.525625,20.1357750203296,0,-103.034363622858,NA,8.13713206413455,1,1,1,0,1
"FRANKSUMMERS","Frank Summers","RB",19.9758647955505,2.88591809789567,1,"BUF",411,NA,120,26.9,12.125,NA,NA,19.5125,NA,NA,NA,17.955,19.123125,19.9758647955505,0,-103.194273847638,NA,6.08193135956827,1,1,1,0,1
"GARYBARNIDGE","Gary Barnidge","TE",19.140625,2.94913360943018,1,"CLE",419,NA,71,NA,NA,NA,NA,18.7375,16.75,9.625,NA,24.975,17.471875,19.140625,0,-103.366786085454,NA,6.32411369778406,1,1,1,0,1
"JONBALDWIN","Jon Baldwin","WR",40.73125,2.8123599351588,1,"SF",320,NA,141,47.5,NA,NA,NA,35.925,NA,NA,42.375,NA,41.9333333333333,40.73125,0,-103.425816401838,NA,5.80012571702833,1,1,1,0,1
"THEORIDDICK","Theo Riddick","RB",19.366351816014,2.31269777696263,1,"DET",416,NA,121,19.825,19,24.925,NA,20.635,13.1,NA,NA,17.4575,19.1370833333333,19.366351816014,0,-103.803786827174,NA,3.88589063686392,1,1,1,0,1
"TJGRAHAM","T.J. Graham","WR",39.8526066899893,5.44196368163366,1,"BUF",324,NA,142,49.375,20.5,NA,NA,33.3875,36.5,24.225,62.725,NA,38.0854166666667,39.8526066899893,0,-104.304459711849,NA,15.8742921430112,1,1,1,0,1
"JOELDREESSEN","Joel Dreessen","TE",18.19375,1.45296449491742,1,"DEN",423,NA,72,NA,NA,NA,NA,18.5625,17.725,NA,NA,NA,18.19375,18.19375,0,-104.313661085454,NA,0.592201929243732,1,1,1,0,1
"JALENSAUNDERS","Jalen Saunders","WR",39.484375,5.75023967062957,1,"NYJ",326,NA,143,53.75,40.75,NA,NA,38.6875,NA,13,NA,NA,36.546875,39.484375,0,-104.672691401838,NA,17.0553155661952,1,1,1,0,1
"JEFFJANIS","Jeff Janis","WR",39.41875,3.31252899043884,1,"GB",327,NA,144,44.875,NA,NA,NA,33.9625,NA,NA,NA,NA,39.41875,39.41875,0,-104.738316401838,NA,7.7163027496982,1,1,1,0,1
"DONTEMONCRIEF","Donte Moncrief","WR",39.3128056345263,8.2967593569824,1,"IND",328,NA,145,64.75,29.25,NA,NA,36.9125,NA,7.25,76.625,18.8,38.93125,39.3128056345263,0,-104.844260767312,NA,26.811182077167,1,1,1,0,1
"DARYLRICHARDSON","Daryl Richardson","RB",18.3125004321337,4.99951711804641,1,"NYJ",421,NA,122,25,16.125,NA,NA,13.0775,12.925,6.7,46.275,NA,16.7289285714286,18.3125004321337,0,-104.857638211054,NA,14.179253366862,1,1,1,0,1
"ERIKLORIG","Erik Lorig","RB",18.3125,1.84362893156627,1,"NO",422,NA,123,19.075,15.7,NA,NA,17.3875,NA,NA,NA,20.5275,18.1725,18.3125,0,-104.857638643188,NA,2.08886033520674,1,1,1,0,1
"TYLERGAFFNEY","Tyler Gaffney","RB",17.9268973199171,4.28298284070261,1,"CAR",424,NA,124,19.2,NA,NA,NA,9.6,NA,NA,32.375,NA,12.235,17.9268973199171,0,-105.243241323271,NA,11.4341684583241,1,1,1,0,1
"RHETTELLISON","Rhett Ellison","TE",17.05625,2.851677274449,1,"MIN",429,NA,73,NA,NA,NA,NA,21.75,9.875,NA,NA,16.5,16.0416666666667,17.05625,0,-105.451161085454,NA,5.95075275350382,1,1,1,0,1
"ARTHURLYNCH","Arthur Lynch","TE",16.875,NA,1,"MIA",431,NA,74,NA,NA,NA,NA,16.875,NA,NA,NA,NA,16.875,16.875,0,-105.632411085454,NA,NA,1,1,1,NA,1
"QUINTONPATTON","Quinton Patton","WR",38.1125,8.17558599736948,1,"SF",331,NA,146,64.75,NA,NA,NA,33.5,2.55,NA,47.65,NA,37.2541666666667,38.1125,0,-106.044566401838,NA,26.3469598182915,1,1,1,0,1
"DEVIERPOSEY","DeVier Posey","WR",38.0955984165543,5.61351533828449,1,"HOU",332,NA,147,53.125,58.875,NA,NA,35.825,32.075,11.125,41.25,23.225,31.9208333333333,38.0955984165543,0,-106.061467985284,NA,16.5315166172577,1,1,1,0,1
"STORMJOHNSON","Storm Johnson","RB",16.9087427002566,5.09223898806642,1,"JAC",430,NA,125,35.9,11.075,NA,NA,17.765,1.15,NA,NA,32.3625,16.3254166666667,16.9087427002566,0,-106.261395942932,NA,14.5344762977549,1,1,1,0,1
"JOHNBROWN","John Brown","WR",37.7596320795175,5.69429042674058,1,"ARI",333,NA,148,64.75,37.25,NA,NA,43.6,NA,22,NA,26.415,32.4066666666667,37.7596320795175,0,-106.397434322321,NA,16.8409707261785,1,1,1,0,1
"DENARDROBINSON","Denard Robinson","WR",37.7564722711365,7.55223264785921,1,"JAX",334,NA,149,63.725,34.375,23.75,NA,47.755,14,76.875,NA,17.8625,38.7689285714286,37.7564722711365,0,-106.400594130702,NA,23.9588565180971,1,1,1,0,1
"KYLEJUSZCZYK","Kyle Juszczyk","RB",16.7025016715873,2.52475945918428,1,"BAL",433,NA,126,15.875,17.025,NA,NA,14.305,NA,6.625,NA,18.74,14.484,16.7025016715873,0,-106.467636971601,NA,4.69831139879,1,1,1,0,1
"CORYHARKEY","Cory Harkey","TE",15.9625,3.2271643671953,1,"STL",441,NA,75,NA,NA,NA,NA,21.1875,NA,NA,NA,10.7375,15.9625,15.9625,0,-106.544911085454,NA,7.38926586339942,1,1,1,0,1
"KEVINNORWOOD","Kevin Norwood","WR",37.5,4.02082464816226,1,"SEA",335,NA,150,44.875,NA,NA,NA,30.125,NA,NA,NA,NA,37.5,37.5,0,-106.657066401838,NA,10.4298250225016,1,1,1,0,1
"TOMMYBOHANON","Tommy Bohanon","RB",16.3879304473398,2.91331953743893,1,"NYJ",435,NA,127,21.975,7.45,NA,NA,14.7125,NA,NA,NA,18.2425,15.595,16.3879304473398,0,-106.782208195848,NA,6.1869078841265,1,1,1,0,1
"GRIFFWHALEN","Griff Whalen","WR",37.328125,5.96633593580294,1,"IND",336,NA,151,NA,NA,NA,NA,30.1875,63.875,NA,36.625,NA,43.5625,37.328125,0,-106.828941401838,NA,17.8831930524166,1,1,1,0,1
"DERRICKCOLEMAN","Derrick Coleman","RB",16.2875,3.78075790549593,1,"SEA",436,NA,128,25.55,13.05,NA,NA,19.3,3.25,NA,NA,NA,15.2875,16.2875,0,-106.882638643188,NA,9.51011522888481,1,1,1,0,1
"SHAUNDRAUGHN","Shaun Draughn","RB",15.69375,3.55565184239576,1,"CHI",442,NA,129,21.175,15.125,NA,NA,18.15,1.575,NA,NA,NA,14.00625,15.69375,0,-107.476388643188,NA,8.64772067753502,1,1,1,0,1
"RYANFITZPATRICK","Ryan Fitzpatrick","QB",140.025599969437,5.66511548701079,1,"HOU",107,188.3,29,175.84,82.52,153.6,NA,132.368,155.02,139,151.32,162.44,142.8885,140.025599969437,73.411417168487,-107.58176669039,5.6,28.1858484400544,1,1,1,0,1
"WILLJOHNSON","Will Johnson","RB",15.475,2.12961773008392,1,"PIT",444,NA,130,19.125,11.875,NA,NA,15.5,NA,NA,NA,13.15,14.9125,15.475,0,-107.695138643188,NA,3.18450022243156,1,1,1,0,1
"JOSHHILL","Josh Hill","TE",14.753125,2.04976866628639,1,"NO",448,NA,76,NA,NA,NA,NA,15.5875,10.25,NA,NA,14.7875,13.5416666666667,14.753125,0,-107.754286085454,NA,2.87859376837603,1,1,1,0,1
"JAKEBALLARD","Jake Ballard","TE",14.75,NA,1,"ARI",449,NA,77,NA,NA,NA,NA,14.75,NA,NA,NA,NA,14.75,14.75,0,-107.757411085454,NA,NA,1,1,1,NA,1
"JAMESHANNA","James Hanna","TE",14.75,3.28253601470463,1,"DAL",449,NA,77,NA,NA,NA,NA,20.125,9.375,NA,NA,NA,14.75,14.75,0,-107.757411085454,NA,7.60139789775539,1,1,1,0,1
"MATTSPAETH","Matt Spaeth","TE",14.528125,1.91537774270782,1,"PIT",451,NA,79,NA,NA,NA,NA,15.125,11,NA,NA,15.0625,13.7291666666667,14.528125,0,-107.979286085454,NA,2.36373424549659,1,1,1,0,1
"ALDRICKROBINSON","Aldrick Robinson","WR",36.125,3.41292754681062,1,"WAS",338,NA,152,NA,30.875,NA,NA,31.625,43.625,NA,46.6,NA,38.23125,36.125,0,-108.032066401838,NA,8.10093551696346,1,1,1,0,1
"JURONCRINER","Juron Criner","WR",35.859375,4.28328779907151,1,"OAK",342,NA,153,51,NA,NA,NA,28.9375,NA,NA,34.75,NA,38.2291666666667,35.859375,0,-108.297691401838,NA,11.4353367717498,1,1,1,0,1
"DIONLEWIS","Dion Lewis","RB",14.8723711861979,3.63458952549101,1,"CLE",445,NA,131,25.75,NA,NA,NA,14.0975,2,17.15,NA,8.5575,11.2091666666667,14.8723711861979,0,-108.29776745699,NA,8.95013557858204,1,1,1,0,1
"CYRUSGRAY","Cyrus Gray","RB",14.86875,3.25796291410064,1,"KC",446,NA,132,23.65,5.35,NA,NA,14.5,15.975,NA,NA,NA,14.86875,14.86875,0,-108.301388643188,NA,7.50725690582119,1,1,1,0,1
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB",139.224435149963,10.7807603928843,1,"MIN",108,165.6,30,211.34,190.38,93.1,NA,136.546,110.5,68.2,126.9,201.04,141.22575,139.224435149963,77.8748530045487,-108.382931509865,18,53.0788291284092,0.65,1,1,5.67332326717149,1
"NICKKASA","Nick Kasa","TE",14.0375,4.27566877177169,1,"OAK",456,NA,80,NA,NA,NA,NA,16.35,0.125,22.125,NA,NA,12.8666666666667,14.0375,0,-108.469911085454,NA,11.4061478305926,1,1,1,0,1
"JOSHHUFF","Josh Huff","WR",35.53125,3.20963814453775,1,"PHI",343,NA,154,NA,40.25,NA,NA,36.9375,25.925,NA,36.375,23.75,32.6875,35.53125,0,-108.625816401838,NA,7.32212187483929,1,1,1,0,1
"VIRGILGREEN","Virgil Green","TE",13.840625,3.57102331130372,1,"DEN",457,NA,81,NA,NA,NA,NA,23.6875,6.9,NA,NA,11.2875,14.025,13.840625,0,-108.666786085454,NA,8.7066096779018,1,1,1,0,1
"BEARPASCOE","Bear Pascoe","TE",13.709375,2.64279189196676,1,"ATL",459,NA,82,NA,NA,NA,NA,19,9.575,NA,NA,10.6875,13.1208333333333,13.709375,0,-108.798036085454,NA,5.15050058246769,1,1,1,0,1
"STANLEYHAVILI","Stanley Havili","RB",14.211875,2.49731081826183,1,"IND",454,NA,133,17.9,10.4,NA,NA,14.15,NA,NA,NA,20.9975,15.861875,14.211875,0,-108.958263643188,NA,4.59315404297526,1,1,1,0,1
"CHRISOWUSU","Chris Owusu","WR",35.1417000609889,5.73871277379864,1,"TB",344,NA,155,NA,19.125,NA,NA,28.1875,26.45,62.875,38,NA,34.9375,35.1417000609889,0,-109.015366340849,NA,17.0111553473008,1,1,1,0,1
"ORSONCHARLES","Orson Charles","RB",14.15,NA,1,"CIN",455,NA,134,14.15,NA,NA,NA,NA,NA,NA,NA,NA,14.15,14.15,0,-109.020138643188,NA,NA,1,1,1,NA,1
"WESTONDRESSLER","Weston Dressler","WR",35.04375,3.08181379248333,1,"KC",345,NA,156,NA,39.875,NA,NA,30.2125,NA,NA,NA,NA,35.04375,35.04375,0,-109.113316401838,NA,6.83241927321501,1,1,1,0,1
"CHRISTHOMPSON","Chris Thompson","RB",13.755,2.14188007601258,1,"WAS",458,NA,135,18.325,NA,NA,NA,13.755,NA,NA,NA,NA,10.6933333333333,13.755,0,-109.415138643188,NA,3.23147799002252,1,1,1,0,1
"DAVIDPAULSON","David Paulson","TE",12.9125,2.61241048439123,1,"PIT",462,NA,83,NA,NA,NA,NA,13.7625,7.125,17,NA,NA,12.6291666666667,12.9125,0,-109.594911085454,NA,5.03410762532282,1,1,1,0,1
"RYANTAYLOR","Ryan Taylor","TE",12.625,2.8672486583847,1,"GB",464,NA,84,NA,NA,NA,NA,8.375,NA,NA,NA,16.875,12.625,12.625,0,-109.882411085454,NA,6.01040764008565,1,1,1,0,1
"BRADIEEWING","Bradie Ewing","RB",13.05,NA,1,"JAX",460,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,13.05,13.05,13.05,0,-110.120138643188,NA,NA,1,1,1,NA,1
"MICHAELFORD","Michael Ford","RB",12.9252889083781,3.19709375967651,1,"CHI",461,NA,137,20.8,10,NA,NA,15.4,1.6,NA,NA,8.3275,11.2255,12.9252889083781,0,-110.24484973481,NA,7.2740635995295,1,1,1,0,1
"JEREMYROSS","Jeremy Ross","WR",33.6875,6.01651111047744,1,"DET",353,NA,157,NA,59.25,NA,NA,33.6875,NA,NA,NA,NA,30.9791666666667,33.6875,0,-110.469566401838,NA,18.0754170940811,1,1,1,0,1
"HENRYHYNOSKI","Henry Hynoski","RB",12.465625,3.11749503480724,1,"NYG",466,NA,138,19.7,4.575,NA,NA,12.1375,NA,NA,NA,18.6,13.753125,12.465625,0,-110.704513643188,NA,6.96911620861402,1,1,1,0,1
"GENOSMITH","Geno Smith","QB",136.820861364831,9.90797961073469,1,"NYJ",113,177,31,57.18,174.18,111.86,NA,113.48,157.14,120.5,170.88,197.94,136.245,136.820861364831,67.081853912798,-110.786505294997,18.8,45.4686614211214,1,1,1,4.00733318523247,1
"DARICKROGERS","Da'Rick Rogers","WR",33.3653000406592,3.85937527912419,1,"IND",354,NA,158,NA,NA,NA,NA,30.05,19.75,33,43.6,NA,31.6,33.3653000406592,0,-110.791766361179,NA,9.81130300554756,1,1,1,0,1
"CHRISRAINEY","Chris Rainey","RB",12.3525,2.42438005173605,1,"IND",468,NA,139,16.575,NA,NA,NA,12.4425,7.95,NA,NA,NA,12.3225,12.3525,0,-110.817638643188,NA,4.31375199217572,1,1,1,0,1
"CRAIGSTEVENS","Craig Stevens","TE",11.615625,2.6829469230886,1,"TEN",478,NA,85,NA,NA,NA,NA,8.875,18.25,NA,NA,9.2625,12.1291666666667,11.615625,0,-110.891786085454,NA,5.30433686555948,1,1,1,0,1
"ANTONESMITH","Antone Smith","RB",12.141875,2.43596430486853,1,"ATL",470,NA,140,4.525,NA,NA,NA,9.8125,15.175,NA,NA,10.435,9.986875,12.141875,0,-111.028263643188,NA,4.35813194643072,1,1,1,0,1
"CEDRICPEERMAN","Cedric Peerman","RB",12.0875,2.39006322080118,1,"CIN",471,NA,141,10.95,17.175,NA,NA,14.0625,21.875,NA,NA,13.5625,15.525,12.0875,0,-111.082638643188,NA,4.18228219695898,1,1,1,0,1
"STEPHENHOUSTON","Stephen Houston","RB",12,NA,1,"NEP",472,NA,142,NA,NA,NA,NA,NA,12,NA,NA,NA,12,12,0,-111.170138643188,NA,NA,1,1,1,NA,1
"KYLEWILLIAMS","Kyle Williams","WR",32.925,6.56268262920684,1,"KC",356,NA,159,47.5,NA,NA,NA,35.925,8.25,NA,NA,NA,30.6416666666667,32.925,0,-111.232066401838,NA,20.1678322665906,1,1,1,0,1
"KENJONBARNER","Kenjon Barner","RB",11.8125,2.9593028141503,1,"CAR",475,NA,143,NA,14.925,19.675,NA,12.7125,2.275,NA,NA,12.1725,12.322,11.8125,0,-111.357638643188,NA,6.36307251844579,1,1,1,0,1
"LEONARDHANKERSON","Leonard Hankerson","WR",32.775390134053,6.1591210266839,1,"WAS",357,NA,160,66,22.5,NA,NA,35.8625,43.3,9.5,19.625,26.3,31.8725,32.775390134053,0,-111.381676267785,NA,18.6217640605339,1,1,1,0,1
"FENDIONOBUN","Fendi Onobun","TE",11.125,NA,1,"CHI",482,NA,86,NA,NA,NA,NA,11.125,NA,NA,NA,NA,11.125,11.125,0,-111.382411085454,NA,NA,1,1,1,NA,1
"CHASEFORD","Chase Ford","TE",11.0625,1.45988595085608,1,"MIN",483,NA,87,NA,NA,NA,NA,10.625,11.5,NA,NA,NA,11.0625,11.0625,0,-111.444911085454,NA,0.618718433538229,1,1,1,0,1
"EDWINBAKER","Edwin Baker","RB",11.72125,2.78453797178034,1,"CLE",477,NA,144,10.475,5.5,19.25,NA,11.0975,NA,NA,NA,NA,11.580625,11.72125,0,-111.448888643188,NA,5.69353814095418,1,1,1,0,1
"MONTELLOWENS","Montell Owens","RB",11.3,NA,1,"DET",480,NA,145,NA,NA,NA,NA,NA,11.3,NA,NA,NA,11.3,11.3,0,-111.870138643188,NA,NA,1,1,1,NA,1
"RYANWILLIAMS","Ryan Williams","RB",11.26875,2.83670127827883,1,"DAL",481,NA,146,20.475,NA,NA,NA,11.4375,14,6.3,NA,NA,12.603125,11.26875,0,-111.901388643188,NA,5.89337883242712,1,1,1,0,1
"DAMIANWILLIAMS","Damian Williams","WR",32.25,5.61580190792271,1,"MIA",358,NA,161,53.875,31.375,NA,NA,36.975,10.625,20,NA,NA,30.57,32.25,0,-111.907066401838,NA,16.5402765998637,1,1,1,0,1
"ZACHSUDFELD","Zach Sudfeld","TE",10.40625,4.44764776437996,1,"NYJ",493,NA,88,NA,NA,NA,NA,18.9375,1.875,NA,NA,NA,10.40625,10.40625,0,-112.101161085454,NA,12.0650094539955,1,1,1,0,1
"JAMESCASEY","James Casey","TE",10.325,3.35636487805039,1,"PHI",494,NA,89,NA,NA,NA,NA,15.9,4.75,NA,NA,NA,10.325,10.325,0,-112.182411085454,NA,7.88424061023001,1,1,1,0,1
"LARRYDONNELL","Larry Donnell","TE",10.225,1.60523652556805,1,"NYG",496,NA,90,NA,NA,NA,NA,11.5625,NA,NA,NA,13.225,8.2625,10.225,0,-112.282411085454,NA,1.17556502372263,1,1,1,0,1
"CHRISGRAGG","Chris Gragg","TE",10.1375,NA,1,"BUF",497,NA,91,NA,NA,NA,NA,10.1375,NA,NA,NA,NA,10.1375,10.1375,0,-112.369911085454,NA,NA,1,1,1,NA,1
"JORVORSKIELANE","Jorvorskie Lane","RB",10.6625,2.9591533728381,1,"TB",487,NA,147,17.025,4.3,NA,NA,10.6625,NA,NA,NA,NA,10.6625,10.6625,0,-112.507638643188,NA,6.3625,1,1,1,0,1
"MIKEGILLISLEE","Mike Gillislee","RB",10.6062443927471,2.76682832374191,1,"MIA",488,NA,148,8.65,16.625,NA,NA,9.7775,4.975,10.975,NA,20.3875,10.1471428571429,10.6062443927471,0,-112.563894250441,NA,5.62569143898478,1,1,1,0,1
"CROCKETTGILLMORE","Crockett Gillmore","TE",9.61875,NA,1,"BAL",502,NA,92,NA,NA,NA,NA,19.2375,NA,NA,NA,NA,9.61875,9.61875,0,-112.888661085454,NA,NA,1,1,1,NA,1
"DJWILLIAMS","D.J. Williams","TE",9.3625,2.86955581036426,1,"NE",506,NA,93,NA,NA,NA,NA,9.3625,NA,17.875,NA,NA,9.07916666666667,9.3625,0,-113.144911085454,NA,6.01924647485049,1,1,1,0,1
"MICKEYSHULER","Mickey Shuler","TE",9.1875,NA,1,"ATL",509,NA,94,NA,NA,NA,NA,9.1875,NA,NA,NA,NA,9.1875,9.1875,0,-113.319911085454,NA,NA,1,1,1,NA,1
"GERELLROBINSON","Gerell Robinson","TE",9.1,NA,1,"DEN",511,NA,95,NA,NA,NA,NA,9.1,NA,NA,NA,NA,9.1,9.1,0,-113.407411085454,NA,NA,1,1,1,NA,1
"DWAYNEHARRIS","Dwayne Harris","WR",30.7477432334456,5.71085047793944,1,"DAL",361,NA,162,NA,23,NA,NA,22.125,35.525,NA,49.8,4.4,27.13,30.7477432334456,0,-113.409323168393,NA,16.9044132551236,1,1,1,0,1
"JALENPARMELE","Jalen Parmele","RB",9.58125,1.8036515958098,1,"ARI",503,NA,149,10.95,NA,NA,NA,8.2125,NA,NA,NA,NA,9.58125,9.58125,0,-113.588888643188,NA,1.93570481349817,1,1,1,0,1
"DREWDAVIS","Drew Davis","WR",30.5651042429052,4.69529943572812,1,"ATL",363,NA,163,46,NA,NA,NA,24.7875,29,9.625,30.125,NA,27.7575,30.5651042429052,0,-113.591962158933,NA,13.0137775549607,1,1,1,0,1
"JOHNPHILLIPS","John Phillips","TE",8.84375,1.37913563157165,1,"SD",514,NA,96,NA,NA,NA,NA,9.0625,8.625,NA,NA,NA,8.84375,8.84375,0,-113.663661085454,NA,0.309359216769115,1,1,1,0,1
"ISAIAHPEAD","Isaiah Pead","RB",9.4492770872415,6.6617347997008,1,"STL",504,NA,150,11.2,NA,NA,NA,5.6,4.325,NA,47.7,NA,13.765,9.4492770872415,0,-113.720861555947,NA,20.547306950466,1,1,1,0,1
"LEONWASHINGTON","Leon Washington","RB",9.3875,2.21523369149115,1,"TEN",505,NA,151,12.9,5.875,NA,NA,9.3875,NA,NA,NA,NA,9.3875,9.3875,0,-113.782638643188,NA,3.5125,1,1,1,0,1
"JEROMEFELTON","Jerome Felton","RB",9.228125,2.16809286743799,1,"MIN",507,NA,152,14.45,6.725,NA,NA,10.5875,NA,NA,NA,12.7375,11.125,9.228125,0,-113.942013643188,NA,3.33190073381546,1,1,1,0,1
"JEREMYSTEWART","Jeremy Stewart","RB",9.205,2.96545949114657,1,"OAK",508,NA,153,13.075,NA,NA,NA,9.8175,0.75,NA,NA,NA,7.88083333333333,9.205,0,-113.965138643188,NA,6.38665910968586,1,1,1,0,1
"WESLYESAUNDERS","Weslye Saunders","TE",8.5375,NA,1,"IND",516,NA,97,NA,NA,NA,NA,8.5375,NA,NA,NA,NA,8.5375,8.5375,0,-113.969911085454,NA,NA,1,1,1,NA,1
"MARCUSTHIGPEN","Marcus Thigpen","RB",9.08125,2.27431059963904,1,"MIA",512,NA,154,NA,NA,NA,NA,NA,11.725,NA,NA,6.4375,9.08125,9.08125,0,-114.088888643188,NA,3.73882710552387,1,1,1,0,1
"JAMESDEVELIN","James Develin","RB",9.04,2.74245614444263,1,"NE",513,NA,155,14.575,1.875,NA,NA,8.225,NA,NA,NA,12.085,9.19,9.04,0,-114.130138643188,NA,5.53232018837184,1,1,1,0,1
"MICHAELEGNEW","Michael Egnew","TE",8.28125,2.46349706196256,1,"MIA",519,NA,98,NA,NA,NA,NA,11.4375,5.125,NA,NA,NA,8.28125,8.28125,0,-114.226161085454,NA,4.46361155624008,1,1,1,0,1
"JOEMCKNIGHT","Joe McKnight","RB",8.50625,2.57569071591356,1,"KC",517,NA,156,13.075,NA,NA,NA,9.6625,3.425,NA,NA,NA,8.72083333333333,8.50625,0,-114.663888643188,NA,4.89343203522163,1,1,1,0,1
"RISHARDMATTHEWS","Rishard Matthews","WR",29.175,4.80809357754096,1,"MIA",365,NA,164,NA,26.5,NA,NA,26.75,37.75,9.625,45.125,NA,29.15,29.175,0,-114.982066401838,NA,13.445898538216,1,1,1,0,1
"MICHAELCOX","Michael Cox","RB",7.85692168733519,2.10177127832957,1,"NYG",524,NA,157,11.475,NA,NA,NA,5.7375,6.675,NA,NA,NA,5.971875,7.85692168733519,0,-115.313216955853,NA,3.07781882995085,1,1,1,0,1
"PATRICKDIMARCO","Patrick DiMarco","RB",7.80625,2.33849725893116,1,"ATL",525,NA,158,8.45,6.6,NA,NA,7.525,NA,NA,NA,15.35,9.48125,7.80625,0,-115.363888643188,NA,3.98472996784809,1,1,1,0,1
"ALLENREISNER","Allen Reisner","TE",7.0375,NA,1,"MIN",534,NA,99,NA,NA,NA,NA,7.0375,NA,NA,NA,NA,7.0375,7.0375,0,-115.469911085454,NA,NA,1,1,1,NA,1
"ALVESTERALEXANDER","Alvester Alexander","RB",7.605625,2.02271826364969,1,"PIT",527,NA,159,9.25,NA,NA,NA,6.9425,3.725,NA,NA,NA,6.63916666666667,7.605625,0,-115.564513643188,NA,2.77496208682809,1,1,1,0,1
"KEVINBROCK","Kevin Brock","TE",6.9375,NA,1,"CIN",535,NA,100,NA,NA,NA,NA,6.9375,NA,NA,NA,NA,6.9375,6.9375,0,-115.569911085454,NA,NA,1,1,1,NA,1
"JEFFKING","Jeff King","TE",6.875,NA,1,"ARI",536,NA,101,NA,NA,NA,NA,NA,6.875,NA,NA,NA,6.875,6.875,0,-115.632411085454,NA,NA,1,1,1,NA,1
"TYLERCLUTTS","Tyler Clutts","RB",7.4625,2.91999970539879,1,"DAL",528,NA,160,13.675,1.25,NA,NA,7.4625,NA,NA,NA,NA,7.4625,7.4625,0,-115.707638643188,NA,6.2125,1,1,1,0,1
"LEESMITH","Lee Smith","TE",6.796875,1.83053613892701,1,"BUF",538,NA,102,NA,NA,NA,NA,8.0625,5,NA,NA,8.8625,7.30833333333333,6.796875,0,-115.710536085454,NA,2.03870107748373,1,1,1,0,1
"MICHAELPALMER","Michael Palmer","TE",6.6625,NA,1,"PIT",541,NA,103,NA,NA,NA,NA,6.6625,NA,NA,NA,NA,6.6625,6.6625,0,-115.844911085454,NA,NA,1,1,1,NA,1
"TRAVISBENJAMIN","Travis Benjamin","WR",28.2312363015895,4.81208885296392,1,"CLE",372,NA,165,NA,33,NA,NA,34.8125,18.65,NA,33.3,3.65,24.9175,28.2312363015895,0,-115.925830100249,NA,13.4612046730595,1,1,1,0,1
"NILESPAUL","Niles Paul","TE",6.5,1.52910051024274,1,"WAS",543,NA,104,NA,NA,NA,NA,7.125,5.875,NA,NA,NA,6.5,6.5,0,-116.007411085454,NA,0.883883476483184,1,1,1,0,1
"TONYFIAMMETTA","Tony Fiammetta","RB",7.090625,2.67842063256334,1,"CHI",533,NA,161,14.675,5.5,NA,NA,10.0875,2.625,NA,NA,NA,8.221875,7.090625,0,-116.079513643188,NA,5.28699638066518,1,1,1,0,1
"DAVIDJOHNSON","David Johnson","TE",6.2875,NA,1,"SD",544,NA,105,NA,NA,NA,NA,6.2875,NA,NA,NA,NA,6.2875,6.2875,0,-116.219911085454,NA,NA,1,1,1,NA,1
"JOSHMORGAN","Josh Morgan","WR",27.8691118462464,5.35577991834799,1,"CHI",374,NA,166,57.625,24.25,NA,NA,27.4125,13.15,14.25,35.625,18.3,23.7182291666667,27.8691118462464,0,-116.287954555592,NA,15.5441170830915,1,1,1,0,1
"JACKDOYLE","Jack Doyle","TE",6.1875,NA,1,"IND",545,NA,106,NA,NA,NA,NA,6.1875,NA,NA,NA,NA,6.1875,6.1875,0,-116.319911085454,NA,NA,1,1,1,NA,1
"COLLINMOONEY","Collin Mooney","RB",6.7,2.60350756026434,1,"TEN",540,NA,162,11.7,1.7,NA,NA,6.7,NA,NA,NA,NA,6.7,6.7,0,-116.470138643188,NA,5,1,1,1,0,1
"WILLTAUFOOU","Will Ta'ufo'ou","RB",6.5875,2.07167024421366,1,"JAC",542,NA,163,9.55,3.625,NA,NA,6.5875,NA,NA,NA,NA,6.5875,6.5875,0,-116.582638643188,NA,2.9625,1,1,1,0,1
"KONRADREULAND","Konrad Reuland","TE",5.875,NA,1,"NYJ",549,NA,107,NA,NA,NA,NA,5.875,NA,NA,NA,NA,5.875,5.875,0,-116.632411085454,NA,NA,1,1,1,NA,1
"TAYLORTHOMPSON","Taylor Thompson","TE",5.80625,2.28815351151637,1,"TEN",550,NA,108,NA,NA,NA,NA,8.4875,3.125,NA,NA,NA,5.80625,5.80625,0,-116.701161085454,NA,3.79186011411286,1,1,1,0,1
