"name","player","pos","team","projections","vor","simulation","sdPick","sdPts","risk","avgCost","inflatedCost","bidUpTo","bidUpToSim"
"MARCMARIANI","Marc Mariani","WR","TEN",0.675,-143.482066401838,0,NA,3.95979797464467,2.33198939912792,1,1,1,1
"PATRICKEDWARDS","Patrick Edwards","WR","DET",0.5,-143.657066401838,NA,NA,NA,NA,1,1,1,1
"TEDDYWILLIAMS","Teddy Williams","WR","ARI",0.375,-143.782066401838,NA,NA,NA,NA,1,1,1,1
"CHRISHARPER","Chris Harper","WR","GBP",0,-144.157066401838,NA,NA,NA,NA,1,1,1,1
"COBIHAMILTON","Cobi Hamilton","WR","CIN",0,-144.157066401838,NA,NA,NA,NA,1,1,1,1
"JORDANNORWOOD","Jordan Norwood","WR","DEN",0,-144.157066401838,NA,NA,NA,NA,1,1,1,1
"JUSTINBLACKMON","Justin Blackmon","WR","JAC",0,-144.157066401838,NA,NA,NA,NA,1,1,1,1
"TOBAISPALMER","Tobais Palmer","WR","SDC",0,-144.157066401838,NA,NA,NA,NA,1,1,1,1
"TRINDONHOLLIDAY","Trindon Holliday","WR","NYG",-3,-147.157066401838,NA,NA,NA,NA,1,1,1,1
"MATTCASSEL","Matt Cassel","QB","MIN",80.9816070903271,-166.6257595695,0,NA,39.4956354116683,11.6077118070394,1,1,1,1
"BLAKEBORTLES","Blake Bortles","QB","JAC",66.2716194197719,-181.335747240055,0,NA,49.1884121131622,14.1377635105982,1,1,1,1
"CASEKEENUM","Case Keenum","QB","HOU",42.8775,-204.729866659827,0,NA,23.0845653702497,7.32402128220621,1,1,1,1
"BRIANHOYER","Brian Hoyer","QB","CLE",41.9664432647512,-205.640923395076,0,NA,37.8205648971939,11.1704774479652,1,1,1,1
"TOMSAVAGE","Tom Savage","QB","HOU",38.601085527003,-209.006281132824,0,NA,38.8447755920922,11.4378214808708,1,1,1,1
"MIKEGLENNON","Mike Glennon","QB","TB",34.0554247672604,-213.551941892567,0,NA,17.566743766886,5.88373493522247,1,1,1,1
"DEREKCARR","Derek Carr","QB","OAK",28.390342709421,-219.217023950406,0,NA,18.7489389820432,6.19231679057323,1,1,1,1
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","TEN",27.19,-220.417366659827,0,NA,29.5049551770546,8.99989999771551,1,1,1,1
"KIRKCOUSINS","Kirk Cousins","QB","WAS",26.8197125660546,-220.787654093773,0,NA,10.7949935485986,4.11614256169632,1,1,1,1
"MATTFLYNN","Matt Flynn","QB","GB",24.771,-222.836366659827,0,NA,18.9007593498251,6.23194561851085,1,1,1,1
"THADLEWIS","Thad Lewis","QB","BUF",23.995,-223.612366659827,0,NA,15.0494828261085,5.22666828366795,1,1,1,1
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",23.295208725627,-224.3121579342,0,NA,6.21145436539087,2.91972676920046,1,1,1,1
"SHAUNHILL","Shaun Hill","QB","STL",22.3541943682562,-225.253172291571,0,NA,13.7206231081606,4.87980340720108,1,1,1,1
"KELLENCLEMENS","Kellen Clemens","QB","SDC",22.08,-225.527366659827,NA,NA,NA,NA,1,1,1,1
"TERRELLEPRYOR","Terrelle Pryor","QB","SEA",17.4800045717027,-230.127362088125,0,NA,13.6383906675238,4.85833872964497,1,1,1,1
"JASONCAMPBELL","Jason Campbell","QB","CIN",17.244855722812,-230.362510937015,0,NA,25.6737554712979,7.99986320323023,1,1,1,1
"CHRISTIANPONDER","Christian Ponder","QB","MIN",16.44,-231.167366659827,0,NA,15.582763982469,5.36586770398657,1,1,1,1
"KYLEORTON","Kyle Orton","QB","DAL",16.16,-231.447366659827,0,NA,5.99147171680993,2.86230591943408,1,1,1,1
"JOSHFREEMAN","Josh Freeman","QB","NYG",15.97,-231.637366659827,0,NA,7.50947401620114,3.25854163411725,1,1,1,1
"MARKSANCHEZ","Mark Sanchez","QB","PHI",14.8502032651006,-232.757163394727,0,NA,12.9078742892339,4.66765609408142,1,1,1,1
"JORDANPALMER","Jordan Palmer","QB","CHI",14.2789662803544,-233.328400379473,0,NA,6.27417079780269,2.93609729145134,1,1,1,1
"MATTMCGLOIN","Matt McGloin","QB","OAK",11.8,-235.807366659827,0,NA,12.9259119600901,4.67236436718863,1,1,1,1
"BRANDONWEEDEN","Brandon Weeden","QB","DAL",10.9380026185666,-236.669364041261,0,NA,5.40606074697649,2.70949934324618,1,1,1,1
"TARVARISJACKSON","Tarvaris Jackson","QB","SEA",10.53,-237.077366659827,0,NA,9.82878425849301,3.86393831355252,1,1,1,1
"BLAINEGABBERT","Blaine Gabbert","QB","SF",9.8,-237.807366659827,0,NA,20.405362040405,6.62468370767926,1,1,1,1
"BRUCEGRADKOWSKI","Bruce Gradkowski","QB","PIT",9.75,-237.857366659827,0,NA,6.53190311726478,3.00337172828189,1,1,1,1
"CHASEDANIEL","Chase Daniel","QB","KC",8.58085618906679,-239.026510470761,0,NA,7.60596914710194,3.28372922254928,1,1,1,1
"THADDEUSLEWIS","Thaddeus Lewis","QB","BUF",7.9,-239.707366659827,0,NA,2.11310198523403,1.84995659492193,1,1,1,1
"TYRODTAYLOR","Tyrod Taylor","QB","BAL",7.37,-240.237366659827,0,NA,2.39002092041053,1.92223920755893,1,1,1,1
"DEREKANDERSON","Derek Anderson","QB","CAR",5.38321667344321,-242.224149986384,0,NA,8.93894406515669,3.63166826685902,1,1,1,1
"DREWSTANTON","Drew Stanton","QB","ARI",4.72,-242.887366659827,0,NA,6.98521474258308,3.1216971457758,1,1,1,1
"MATTHASSELBECK","Matt Hasselbeck","QB","IND",4.71,-242.897366659827,0,NA,1.1562583333033,1.60019700732784,1,1,1,1
"BROCKOSWEILER","Brock Osweiler","QB","DEN",4.135,-243.472366659827,0,NA,1.91688114741977,1.79873815873231,1,1,1,1
"MATTMOORE","Matt Moore","QB","MIA",2.69504993901112,-244.912316720816,0,NA,7.79935610590173,3.33420794702892,1,1,1,1
"BRADYQUINN","Brady Quinn","QB","STL",1.98,-245.627366659827,NA,NA,NA,NA,1,1,1,1
"DOMANIQUEDAVIS","Domanique Davis","QB","ATL",1.08,-246.527366659827,NA,NA,NA,NA,1,1,1,1
"DOMINIQUEDAVIS","Dominique Davis","QB","ATL",1.08,-246.527366659827,NA,NA,NA,NA,1,1,1,1
"SCOTTTOLZIEN","Scott Tolzien","QB","GBP",0.78,-246.827366659827,NA,NA,NA,NA,1,1,1,1
"RYANMALLETT","Ryan Mallett","QB","NE",0.55,-247.057366659827,0,NA,0.200083315979452,1.35061194971399,1,1,1,1
"RUSTYSMITH","Rusty Smith","QB",NA,0.332,-247.275366659827,NA,NA,NA,NA,1,1,1,1
"JEFFTUEL","Jeff Tuel","QB","BUF",0.16,-247.447366659827,NA,NA,NA,NA,1,1,1,1
"MATTBARKLEY","Matt Barkley","QB","PHI",0.08,-247.527366659827,NA,NA,NA,NA,1,1,1,1
"COLTMCCOY","Colt McCoy","QB","WAS",0.04,-247.567366659827,NA,NA,NA,NA,1,1,1,1
"DANORLOVSKY","Dan Orlovsky","QB","DET",0.02,-247.587366659827,NA,NA,NA,NA,1,1,1,1
"AARONMURRAY","Aaron Murray","QB","KC",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"AJMCCARRON","A.J. McCarron","QB","CIN",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"AUSTINDAVIS","Austin Davis","QB","STL",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"BRADSORENSEN","Brad Sorensen","QB","SDC",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"DAVIDFALES","David Fales","QB","CHI",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"JIMMYGAROPPOLO","Jimmy Garoppolo","QB","NE",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"JOEWEBB","Joe Webb","QB","CAR",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"KELLENMOORE","Kellen Moore","QB","DET",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"LANDRYJONES","Landry Jones","QB","PIT",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"LOGANTHOMAS","Logan Thomas","QB","ARI",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"LUKEMCCOWN","Luke McCown","QB","NO",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"MCLEODBETHELTHOMPSON","McLeod Bethel-Thompson","QB","SFO",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"MIKEKAFKA","Mike Kafka","QB","TBB",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"SEANRENFREE","Sean Renfree","QB","ATL",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"TYLERBRAY","Tyler Bray","QB","KC",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"ZACDYSERT","Zac Dysert","QB","DEN",0,-247.607366659827,NA,NA,NA,NA,1,1,1,1
"RYANNASSIB","Ryan Nassib","QB","NYG",-1.66,-249.267366659827,NA,NA,NA,NA,1,1,1,1
"CURTISPAINTER","Curtis Painter","QB","NYG",-2.16,-249.767366659827,NA,NA,NA,NA,1,1,1,1
"RYANLINDLEY","Ryan Lindley","QB","ARI",-3.22,-250.827366659827,NA,NA,NA,NA,1,1,1,1
"MATTSIMMS","Matt Simms","QB","NYJ",-4.22,-251.827366659827,NA,NA,NA,NA,1,1,1,1
