"projectionId","playerId","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","twoPts","rush100","rush150","rush200","returnYds","regTds","returnTds","dataScrapeId","analystId","rush40","rec40"
60911,2495172,63.89,263.32,1.82,25.85,208.43,0.47,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60912,2539980,9.36,40.75,0.24,3.74,25.25,0.05,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60913,2542022,29.47,120.98,0.85,14.76,129.5,0.84,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60914,2550157,7.17,32.27,0.1,3.22,22.7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60915,2540178,92.8,309.59,2.85,20.27,164.18,0.67,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60916,2540230,2.37,5.05,0,6.71,42.38,0.13,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60917,2533036,12.56,37.83,0.4,5.6,30.65,0.09,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60918,2533034,200.15,889.56,7.2,42.97,307.86,1.17,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60919,2535708,66.11,234.87,0.94,15.96,148.2,0.45,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60920,2541161,190.25,837.46,5.25,46.89,365.21,1.51,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60921,497149,182.8,793.38,6.64,31.6,217.36,0.53,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60922,79607,316.36,1361.4,6.94,43.69,281.41,0.81,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60923,2540175,235.16,1079.65,7.04,67.82,585.01,2.51,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60924,2543704,55.85,213.07,2.15,27.1,232.12,0.78,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60925,4433,18.35,72.89,0.33,13.13,118.28,0.31,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60926,2507596,2.88,8.84,0.09,4.5,26.2,0.11,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60927,2543690,9.33,37.02,0.29,4.56,31.46,0.07,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60928,2495466,237.35,1062.65,8.16,16.34,103.35,0.05,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60929,2495663,298.34,1424.22,10.03,53.7,469.75,2.01,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60930,2495258,20.57,94.56,0.34,13.15,97.69,0.31,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60931,234,282.73,1178.4,7.72,62.61,480.99,2.21,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60932,2552635,70.75,258.81,1.79,24.78,199.95,0.73,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60933,2552469,203.45,861.37,5.27,38.97,321.83,2.14,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60934,2552636,24.28,91.78,0.35,9.19,72.82,0.1,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60935,2540224,11.18,39.26,0.32,1.27,4.79,0,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60936,2507428,17.07,61.57,0.44,7.21,37.95,0.22,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60937,2539341,74.93,277.71,1.48,13.7,88.94,0.22,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60938,2550481,6.97,21.1,0.1,4.22,41.43,0.21,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60939,2530763,6.3,24.89,0.08,8.02,61.34,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60940,71345,183.85,823.55,5.8,41.98,297.3,0.46,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60941,2550175,10.55,44.74,0.51,2.45,15.52,0.06,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60942,2506874,104.93,410.25,1.98,31.25,223.92,0.6,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60943,2539265,7.89,30.35,0.26,4.53,34.94,0.01,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60944,2530516,4.75,12.71,0,2.46,22.85,0.11,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60945,2533460,61.35,251.56,1.69,25.49,213.63,1.2,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60946,2506341,6,24.28,0.08,2.43,16.78,0.04,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60947,2533437,38.69,150.03,1.22,11.58,87.36,0.29,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60948,2495161,29.71,150.57,0.81,19.1,170.89,0.63,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60949,497188,93.26,441.29,4.24,16.87,154.96,0.53,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60950,2550633,5.27,15.98,0.15,3.3,19.6,0.13,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60951,2495473,68.69,281.36,2.03,39.44,346.09,0.89,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60952,2495461,4.44,4.37,0,1.06,2.08,0,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60953,79563,32.94,127.26,1.12,6.47,55.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60954,2550529,15.51,76.29,0.49,11.63,108.19,0.44,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60955,2539315,28.44,104.92,0.69,12.7,115.61,0.29,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60956,2495470,84.27,332.78,2.63,15.66,104.62,0.08,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60957,2543570,42.63,145.01,0.81,10.92,68.88,0.23,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60958,2552471,186.66,826.77,3.75,40.26,314.12,1.23,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60959,2495467,9.13,35.16,0.23,4.27,35.71,0.14,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60960,2543664,103.85,418.45,1.49,30.12,214.18,0.84,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60961,2552453,145.52,534.82,3.32,43.98,310.15,0.87,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60962,2540020,20.08,68.74,0.43,12.6,107.91,0.51,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60963,4383,8.11,30.19,0.15,3.1,22.47,0.1,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60964,497176,48.85,202.77,1.34,15.33,127.9,0.28,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60965,2552475,201.53,851.1,4.15,39.61,323.85,1.18,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60966,2535890,8.95,29.76,0.02,12.69,92.35,0.41,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60967,2543502,107.69,437.3,2.04,25.72,201.52,0.64,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60968,2533032,72.05,251.51,1.57,15.75,128.53,0.22,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60969,2550448,11.42,47.96,0.12,7.75,65.73,0.26,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60970,2508096,8.47,9.2,0,2.54,4.01,0,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60971,2533012,40.64,171.79,1.44,11.65,86.93,0.14,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60972,163982,1.26,3.49,0,9.41,65.28,0.16,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60973,2540273,4.74,17.89,0.03,4.11,28.43,0.18,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60974,2550407,7.32,22.58,0.1,3.63,36.47,0.11,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
61828,2552374,125,513,4,34,272,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61829,2552582,105,420,3,18,135,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61830,2552631,100,400,3,12,84,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61831,2540269,235,1046,9,41,349,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61832,2543596,35,144,0,11,77,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61833,2495258,40,160,2,35,252,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61834,2539341,115,449,4,12,90,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61835,2533012,10,40,0,7,60,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61836,497145,190,760,6,30,270,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61837,2540175,225,1001,9,60,510,3,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61838,2540156,150,630,4,45,365,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61839,497149,200,860,8,8,52,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61840,2543600,120,480,3,17,136,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61841,2540225,2,6,0,2,16,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61842,2532797,15,71,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61843,2534796,15,54,0,3,24,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61844,2507779,20,68,0,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61845,2506874,75,285,2,32,205,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61846,2535890,45,176,1,32,250,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61847,2543551,45,194,1,4,32,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61848,925,240,1236,10,42,315,3,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61849,2552376,140,560,4,21,149,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61850,2552453,160,640,5,35,256,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61851,2550189,185,759,7,15,128,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61852,2541544,65,254,1,28,224,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61853,2540178,110,451,4,14,119,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61854,2530763,3,0,0,11,77,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61855,497172,45,185,1,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61856,2535708,75,296,2,19,152,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61857,2539217,185,731,5,44,374,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61858,230,4,16,0,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61859,927,200,940,6,58,429,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61860,234,250,1088,7,65,514,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61861,79555,257,1157,8,41,349,3,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61862,2543583,150,585,4,36,274,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61863,497176,50,190,1,18,153,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61864,2539663,5,19,0,3,23,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61865,2552469,235,999,7,27,208,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61866,2506404,225,911,7,25,213,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61867,2533030,35,144,2,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61868,2534770,60,234,0,6,51,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61869,2552475,200,860,6,24,187,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61870,2530690,15,60,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61871,2495161,60,270,1,32,259,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61872,2532864,80,340,2,25,200,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61873,2543603,220,1078,9,30,240,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61874,2533437,70,287,2,20,150,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61875,2530516,3,6,0,9,74,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61876,2495172,40,168,1,7,48,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61877,2543743,220,946,7,23,150,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61878,2495466,235,1022,10,26,161,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61879,2507999,200,840,6,20,142,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61880,2506871,95,352,2,37,266,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61881,2540224,20,74,0,2,14,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61882,71345,190,747,6,25,190,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61883,2553435,130,507,4,29,218,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61884,2552461,115,454,2,35,252,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61885,163982,2,6,0,5,34,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61886,2552635,55,220,1,31,226,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61887,2540230,3,0,0,17,128,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61888,2506147,20,72,1,8,48,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61889,2540168,265,1179,10,40,352,3,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61890,2495663,260,1170,11,35,308,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61891,2532899,170,629,5,18,130,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61892,2543502,120,510,3,20,176,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61893,497188,130,559,4,12,90,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61894,497190,15,53,0,7,53,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61895,79607,255,1058,7,45,315,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61896,284,120,510,3,25,175,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61897,2543715,65,280,1,24,170,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61898,2539322,65,299,1,4,36,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61899,2495314,4,14,0,12,84,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61900,2533034,202,909,7,34,265,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61901,2533457,260,1079,8,18,149,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61902,2495207,270,1215,9,32,240,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61903,2541161,185,860,5,22,176,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61904,2550658,45,171,1,6,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61905,79629,20,76,0,3,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61906,2507164,270,1215,12,35,249,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61907,2533545,15,59,1,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61908,2495328,65,260,1,17,128,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61909,2534571,40,168,1,10,85,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61910,2540171,205,953,8,26,169,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61911,2550529,50,215,2,14,119,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61912,4433,20,80,0,15,113,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61913,2534789,5,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61914,2533032,65,228,2,8,64,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61915,2540020,50,185,1,37,315,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61916,2495470,70,287,3,4,29,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61917,2539260,105,431,3,9,63,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61918,2542022,70,308,2,14,108,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61919,2495471,75,278,1,13,91,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61920,2543682,155,589,3,23,170,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61921,2495340,2,8,0,7,49,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61922,2543770,140,553,3,27,227,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61923,89798,40,180,1,17,121,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61924,497204,100,420,4,75,563,3,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61925,2506467,50,275,2,40,380,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61926,2540273,45,171,1,5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61927,497206,85,340,2,18,144,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61928,949,200,840,5,34,248,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61929,2543704,90,383,3,14,112,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61930,2539315,45,162,1,11,77,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61931,2540011,5,20,0,5,37,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61932,2543638,40,188,0,22,178,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61933,2550407,20,70,1,4,36,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61934,2495472,55,226,1,18,135,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61935,2507428,45,144,1,9,68,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61936,2533460,60,252,1,13,120,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61937,2495473,105,420,3,55,446,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61938,2543664,110,440,3,10,65,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61939,2540037,35,154,1,4,32,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61940,2543773,70,280,3,13,86,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61941,2543565,105,378,4,9,65,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61942,2495979,105,394,3,12,91,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61943,2539980,20,82,0,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61944,2495474,30,120,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61945,4327,75,293,2,51,398,2,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61946,2552471,215,882,6,26,187,1,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61947,2507737,10,27,1,9,68,0,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
61948,2552374,121,505,3,40,323,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61949,2552582,71,294,2,14,104,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61950,2552631,77,319,3,5,41,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61951,2540269,207,916,6,37,315,2,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61952,2550474,63,262,2,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61953,2543596,22,90,1,14,90,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61954,2552375,44,184,1,6,46,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61955,2495258,24,91,2,9,68,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61956,2539341,125,476,3,15,113,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61957,2533012,22,87,0,5,37,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61958,497145,160,631,5,41,371,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61959,2540175,251,1154,7,57,548,2,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61960,2540156,142,585,4,52,389,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61961,497149,180,761,7,12,88,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61962,2543600,126,455,2,6,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61963,2540225,1,5,0,2,14,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61964,2534796,16,63,0,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61965,2507779,21,73,0,9,69,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61966,2539265,29,120,1,4,29,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61967,2552636,7,29,0,4,32,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61968,2506874,70,298,2,17,117,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61969,2535890,39,158,1,20,154,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61970,2543551,18,76,0,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61971,925,245,1164,9,49,350,4,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61972,2552376,107,447,3,14,106,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61973,2552453,193,802,5,19,146,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61974,4231,3,12,0,7,57,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61975,2550189,167,696,7,11,83,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61976,2541544,35,142,1,39,294,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61977,2540178,94,356,3,13,97,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61978,2553439,82,356,2,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61979,2508101,2,9,0,5,36,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61980,2530763,0,0,0,15,108,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61981,497172,52,217,1,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61982,2495461,23,95,0,8,52,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61983,2535708,52,209,1,27,259,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61984,2539217,230,822,5,52,415,2,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61985,230,2,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61986,927,206,1002,6,41,271,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61987,234,244,984,5,94,753,3,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61988,79555,264,1220,7,38,306,3,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61989,2552464,6,26,0,7,53,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61990,2543583,108,444,4,36,360,3,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61991,2543655,17,69,1,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61992,497176,23,86,0,12,98,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61993,2539663,24,98,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61994,2552469,205,851,6,25,193,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61995,2506404,180,751,5,41,350,2,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61996,2532851,0,0,0,13,97,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61997,2533030,16,69,1,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61998,79563,15,57,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
61999,2543690,19,76,1,7,52,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62000,2534770,47,191,1,9,80,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62001,2552475,185,768,6,24,183,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62002,2530690,28,121,1,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62003,2495161,42,185,1,17,163,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62004,2532864,93,405,2,27,206,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62005,4383,3,14,0,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62006,2543603,245,1179,9,17,128,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62007,2552476,16,66,0,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62008,2533437,97,404,3,17,124,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62009,2495172,17,78,0,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62010,2543743,213,914,8,10,73,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62011,2495466,191,809,6,32,214,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
