playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper,
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","-146.0774","67.1316","46","177","178","475","null","null","2.787","150.124","-27.876","1.275","89.25","49.5","4.6797","19",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","-146.2635","66.9454","13.6","198","179","476","null","null","5.9392","155.18","-23.82","1.025","83.28","56.7792","3.4086","56",
"2495158","null","Leonard Hankerson","WR","ATL","WR","ATL","-146.3753","57.548","50.7","197","180","542","null","null","1.1115","158.46","-21.54","1","96.49","21.7352","6.4382","3",
"2550617","null","Taylor Gabriel","WR","CLE","WR","CLE","-147.167","56.7563","21.1","255","181","549","null","null","0.7609","155.4367","-25.5633","0.5","87.4722","37.46","4.8748","30",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","-147.8066","56.1167","52.4","217","182","558","null","null","0.4452","168.8267","-13.1733","1.25","74.74","37.27","5.0303","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","-148.0491","55.8742","44.1","348","183","559","null","null","0.6832","155.4633","-27.5367","0.5","77.12","39.05","3.4649","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","-148.4545","55.4687","34.1","214","184","564","null","null","0.8012","140.6633","-43.3367","1","74.75","38.0844","7.5935","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","-149.0101","54.9132","25.6","172","185","567","null","null","1.2669","148.858","-36.142","0.75","68.64","42.1016","3.1338","null",
"80670","null","Louis Murphy","WR","TB","WR","TB","-149.5013","54.422","19.8","334","186","569","null","null","1.9717","136.3267","-49.6733","0.5","66.14","26.6808","3.9809","null",
"497282","null","Riley Cooper","WR","PHI","WR","PHI","-151.0527","52.8706","44.7","297","187","590","null","null","2.3735","165.1067","-21.8933","0.75","69.34","41.8","2.8283","null",
"497206","null","James Starks","RB","GB","RB","GB","-151.4652","61.7437","120.3","210","188","512","null","null","1.6336","157.75","-30.25","0.75","74.4","48.85","2.694","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","-151.8933","52.03","20","null","189","599","null","null","3.4796","203.66","14.66","0.6667","60.007","41.15","3.5272","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","-151.8933","52.03","20","null","189","599","null","null","3.4796","203.66","14.66","0.6667","60.007","41.15","3.5272","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","-152.9402","60.2688","62.4","178","190","525","null","null","1.0487","153.996","-36.004","1.275","75.22","44.56","2.7209","null",
"2543664","null","Terrance West","RB","CLE","RB","CLE","-153.2576","59.9514","19.2","186","191","527","null","null","2.2705","146.9433","-44.0567","1.525","84.855","15.1795","5.1259","5",
"497190","null","Dexter McCluster","RB","TEN","RB","TEN","-154.7203","58.4887","56.7","null","192","536","null","null","1.7251","180.91","-11.09","0.6667","78.94","28.3784","3.6029","null",
"2540151","null","Justin Hunter","WR","TEN","WR","TEN","-154.9592","48.9641","32.4","227","193","617","null","null","1.3137","168.215","-24.785","0.8","71.28","26.25","4.3735","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","-155.7866","48.1367","57.1","280","194","624","null","null","1.1547","161.3033","-32.6967","0.75","63.09","36.0503","2.3999","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","-156.3359","56.8731","187.4","188","195","548","null","null","0.2645","128.4267","-66.5733","1.6","75.4","41.28","4.7221","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","-156.555","56.654","83.2","202","196","550","null","null","0.6717","176.6767","-19.3233","0.25","90","0.05","11.5484","1",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","-156.6458","56.5632","23.1","236","197","551","null","null","1.8179","162.0275","-34.9725","0.5","72.07","45.82","4.2354","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","-156.7592","47.164","1","310","198","632","null","null","0.4662","161.3733","-36.6267","0.75","59.56","35.3","2.4383","null",
"2508048","null","Mike Williams","WR","FA","WR","FA","-157.1233","46.8","null","null","199","634","null","null","0.8835","160.495","-38.505","0.25","352.97","4.68","10.6312","2",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","-157.3275","46.5957","19.4","301","200","637","null","null","1.3811","148.915","-51.085","0.6667","62.12","33.79","3.2455","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","-157.8075","55.4014","44.7","180","201","565","null","null","1.3142","152.044","-48.956","1.325","80.38","19.6","5.0478","17",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","-158.6861","45.2372","21.1","291","202","649","null","null","0.5599","154.4533","-47.5467","1","62.7438","16.02","6.8509","null",
"2539256","null","Aaron Dobson","WR","NE","WR","NE","-158.7311","45.1921","14.1","277","203","650","null","null","1.0875","172.0067","-30.9933","0.5","78.06","5.1759","7.2981","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","-159.1199","54.0891","22","250","204","571","null","null","0.0415","161.748","-42.252","2.75","70.15","36.703","2.3036","null",
"262","null","Chris Johnson","RB","ARI","RB","ARI","-159.1235","54.0854","99.2","229","205","572","null","null","0.9239","163.5275","-41.4725","0.75","76.52","29.28","4.2588","null",
"2539322","null","Christine Michael","RB","SEA","RB","SEA","-159.1993","54.0097","25.9","179","206","573","null","null","2.4497","153.2033","-52.7967","0.75","77.26","33.032","5.4158","null",
"2540005","null","Marlon Brown","WR","BAL","WR","BAL","-159.7609","44.1624","11.2","287","207","663","null","null","0.3609","164.4267","-42.5733","0.75","60.32","35.9262","4.4684","null",
"2495189","null","Jeremy Kerley","WR","NYJ","WR","NYJ","-159.8763","44.0469","27.2","346","208","664","null","null","0.8611","146.8833","-61.1167","0.5","60.1568","27.342","3.7166","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","-160.3673","43.556","133.9","351","209","669","null","null","1.2586","161.4367","-47.5633","0.5","63.9173","19.6408","4.7298","null",
"2543638","null","DeAnthony Thomas","RB","KC","RB","KC","-160.8956","52.3133","20","null","210","596","null","null","1.7251","203.66","-6.34","0.6667","60.007","41.15","3.4832","null",
"2543638","null","DeAnthony Thomas","RB","KC","RB","KC","-160.8956","52.3133","20","null","210","596","null","null","1.7251","203.66","-6.34","0.6667","60.007","41.15","3.4832","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","-161.1077","42.8156","113.4","null","211","675","null","null","1.2179","127.33","-83.67","0","52.08","33.9712","5.7695","null",
"2553432","null","Kevin White","WR","CHI","WR","CHI","-162.1441","41.7792","null","187","212","683","null","null","1.4887","117.9825","-94.0175","3.25","74.885","15.555","7.0895","null",
"2553462","null","Josh Robinson","RB","IND","RB","IND","-162.4022","50.8068","4.2","215","213","606","null","null","0.4874","146.76","-66.24","0.75","70.06","29.12","8.7642","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","-162.507","41.4162","7.9","192","214","688","null","null","3.6247","157.744","-56.256","0.75","81.68","12.228","5.2373","5",
"2541544","null","Benny Cunningham","RB","STL","RB","STL","-162.8393","50.3696","39","273","215","607","null","null","0.328","191.75","-23.25","0.6667","65.9946","37.72","1.3018","null",
"2552376","null","David Cobb","RB","TEN","RB","TEN","-162.9398","50.2692","20.4","156","216","609","null","null","0.5802","125.7567","-90.2433","3.075","84.51","23.5467","7.2099","2",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","-163.3948","49.8141","30.1","184","217","610","null","null","0.5427","146.255","-70.745","0.75","59.18","41.81","4.4471","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","-163.6452","49.5638","28.2","193","218","611","null","null","1.0017","165.695","-52.305","0.75","71.38","30.59","3.5511","null",
"2495328","null","Bilal Powell","RB","NYJ","RB","NYJ","-164.2298","48.9792","88.1","252","219","616","null","null","0.9961","171.04","-47.96","0.5","65.32","20.96","3.5041","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","-164.7586","39.1647","49.2","237","220","711","null","null","2.8306","171.9767","-48.0233","1","59.14","18.9","3.589","null",
"2542022","null","Khiry Robinson","RB","NO","RB","NO","-165.064","48.145","53.5","183","221","623","null","null","0.4441","152.52","-68.48","1.025","81.18","13.189","6.3914","9",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","-165.3877","47.8212","98.7","199","222","627","null","null","1.1773","146.61","-75.39","0.75","63.62","34.28","3.5574","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","-165.6283","47.5806","5.1","326","223","629","null","null","1.9313","159.8867","-63.1133","0.75","74.66","26.4035","3.7469","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","-167.5017","45.7072","98","281","224","642","null","null","1.5656","164.67","-59.33","1","71.56","18.364","4.7117","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","-167.505","36.4183","7.6","350","225","738","null","null","0.6397","150.5467","-74.4533","0.5","48.2577","7.88","3.2394","null",
"497176","null","Toby Gerhart","RB","JAC","RB","JAC","-167.6176","45.5913","6.7","335","226","645","null","null","2.9454","162.6733","-63.3267","0.5","71.98","30.12","2.6061","null",
"1032","null","Jordy Nelson","WR","GB","WR","GB","-167.6733","36.25","null","null","227","740","null","null","0.9861","86.464","-140.536","16.75","87","0","17.2111","1",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","-168.6161","35.3071","27.3","null","228","749","null","null","0.6659","144.2333","-83.7667","0.5","47.79","22.19","3.1571","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","-168.7026","35.2206","1.1","404","229","750","null","null","1.4328","144.3067","-84.6933","0.75","63.24","13.97","6.1948","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","-169.8614","34.0619","72.4","375","230","764","null","null","1.905","138.9333","-91.0667","0.5","45.22","15.7212","3.9221","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","-170.4095","33.5138","1","416","231","772","null","null","2.8023","155.94","-75.06","0.5","48.6764","16.922","2.9356","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","-170.5171","42.6919","65","333","232","677","null","null","0.1518","173.5567","-58.4433","0.5","57.98","22.7224","3.6673","null",
"941","null","Ray Rice","RB","FA","RB","FA","-170.609","42.6","null","null","233","678","null","null","0.8499","164.1733","-68.8267","1.25","66.78","0","12.1347","null",
"2552380","null","Karlos Williams","RB","BUF","RB","BUF","-170.7289","42.4801","112.3","225","234","680","null","null","2.3746","149.4267","-84.5733","0.5","62.44","10.42","6.0766","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","-172.1889","41.0201","8.8","253","235","690","null","null","2.9246","163.3467","-71.6533","0.75","70.88","16.756","5.1648","null",
"2552431","null","Vince Mayle","WR","CLE","WR","CLE","-173.1233","30.8","1","null","236","800","null","null","0.5256","126.3267","-109.6733","0.25","64.85","1.47","11.4386","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","-173.3002","30.6231","57","373","237","801","null","null","0.9942","160.485","-76.515","0.25","53.64","5.2999","4.9583","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","-173.9975","29.9257","15.3","367","238","812","null","null","1.5198","182.8133","-55.1867","1.5","55.8426","10.7616","4.7964","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","-174.0181","39.1909","50.7","266","239","710","null","null","2.2242","172.3933","-66.6067","0.5","57.02","7.64","4.9116","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","-174.5913","29.332","129.6","376","240","818","null","null","2.7615","176.19","-63.81","0.5","50.18","13.95","3.1571","null",
"2543773","null","James White","RB","NE","RB","NE","-176.2089","37.0001","82.6","223","241","729","null","null","0.3084","161.79","-79.21","0.5","61.4","12.74","4.6495","null",
"2539341","null","Montee Ball","RB","DEN","RB","DEN","-176.2756","36.9333","null","235","242","732","null","null","0.5","147.368","-94.632","1.325","76.3","-1.2","6.6258","null",
"2543596","null","Dri Archer","WR","PIT","WR","PIT","-176.4433","27.48","1","null","243","838","null","null","1.8428","176.98","-66.02","0.6667","35.3","13.9576","2.2","null",
"2543596","null","Dri Archer","WR","PIT","WR","PIT","-176.4433","27.48","1","null","243","838","null","null","1.8428","176.98","-66.02","0.6667","35.3","13.9576","2.2","null",
"79619","null","Knowshon Moreno","RB","FA","RB","FA","-176.759","36.45","null","null","244","737","null","null","0.4207","163.97","-80.03","0.5","51.03","0","12.1345","null",
"2532864","null","Dan Herron","RB","IND","RB","IND","-176.7923","36.4167","12.6","254","245","739","null","null","1.1382","154.235","-90.765","1.025","79.25","-3","11.2584","null",
"2533012","null","Vick Ballard","RB","IND","RB","IND","-177.567","35.642","null","325","246","745","null","null","0.9841","199.8167","-46.1833","0.25","50.63","2.34","4.5253","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","-178.2624","25.6609","3.5","343","247","857","null","null","0.147","128.66","-118.34","0.5","33.8872","12.82","4.0864","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","-178.294","34.915","123.6","307","248","754","null","null","1.0371","150.0367","-97.9633","0.75","55.05","16.35","4.0477","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","-178.3096","25.6136","28.4","368","249","858","null","null","0.3071","162.1367","-86.8633","0.5","46.17","11.2507","3.4319","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","-178.5093","25.414","20.4","365","250","862","null","null","0.3364","163.28","-86.72","0.5","40.3","4.6304","2.253","null",
"497312","null","Preston Parker","WR","NYG","WR","NYG","-178.7241","25.1991","4.3","null","251","866","null","null","0.946","157.3233","-93.6767","0.5","37.94","9.86","2.1682","null",
"4433","null","Marcel Reece","RB","OAK","RB","OAK","-178.8082","34.4008","48.5","358","252","759","null","null","1.3843","177.9733","-74.0267","0.25","49.7","22.0114","2.4117","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","-178.9671","24.9561","45.4","381","253","869","null","null","1.6538","168.49","-84.51","0.5","34.4267","6.464","2.3937","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","-179.854","33.355","56.3","201","254","775","null","null","0.7671","158.4733","-95.5267","0.5","57.1525","13.0745","7.1143","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","-180.3733","23.55","10.2","null","255","884","null","null","1.1367","164.7325","-90.2675","0.75","37.68","0","10.0196","null",
"2540273","null","Zac Stacy","RB","NYJ","RB","NYJ","-180.531","32.678","21.4","289","256","782","null","null","0.2425","164.45","-91.55","0.5","59.08","14.4024","3.5307","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","-180.7112","32.4978","33.7","219","257","783","null","null","1.0371","146.92","-110.08","1.25","62.9","4.764","5.5547","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","-180.8357","32.3733","57.5","308","258","785","null","null","1.8374","170.8467","-87.1533","0.25","58.68","18.81","3.2545","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","-180.8687","23.0546","54.7","null","259","893","null","null","1.3835","209.9867","-49.0133","0.25","41.42","5.61","3.9227","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","-182.1511","21.7721","11.9","398","260","907","null","null","0.2121","158.3133","-101.6867","0.5","38.5712","7.2","2.6545","null",
"318","null","Jerome Simpson","WR","SF","WR","SF","-182.3533","21.57","11.4","null","261","908","null","null","0.3214","150.98","-110.02","0.6667","27.35","1.05","3.6232","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","-182.3733","21.55","31.5","null","262","909","null","null","0.8229","151","-111","0","33.815","-0.105","3.2058","null",
"2495258","null","Matt Asiata","RB","MIN","RB","MIN","-182.6608","30.5481","24.4","360","263","802","null","null","0.1652","160.56","-102.44","0.5","47.09","11.626","2.4013","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","-182.6853","30.5237","84.4","null","264","803","null","null","1.1985","169.44","-94.56","0.25","50.62","0.06","6.1133","null",
"2534571","null","Bobby Rainey","RB","TB","RB","TB","-182.9667","30.2423","3.4","391","265","807","null","null","1.9913","166.85","-98.15","0.5","51.11","8.06","3.073","null",
"206","null","Andre Caldwell","WR","DEN","WR","DEN","-182.976","20.9472","19.2","317","266","919","null","null","0.6187","158.98","-107.02","1","39.7859","6.232","4.0963","null",
"2532903","null","Rishard Matthews","WR","MIA","WR","MIA","-183.4163","20.507","90.2","272","267","925","null","null","0.6126","167.49","-99.51","1.25","31.3268","0.48","5.9588","null",
"2552421","null","Kenny Bell","WR","TB","WR","TB","-183.7733","20.15","null","421","268","931","null","null","0.9221","140.9933","-127.0067","0.5","35.78","3.48","5.31","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","-184.2845","19.6387","63.6","null","269","939","null","null","1.5609","177.33","-91.67","0.5","37.61","0.35","6.8781","null",
"2535890","null","Travaris Cadet","RB","NE","RB","NE","-184.801","28.408","27.2","331","270","832","null","null","0.457","183.0567","-86.9433","0.5","52.91","11.494","3.7919","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","-185.1061","18.8171","38.8","359","271","959","null","null","1.6027","154.9933","-116.0067","0.3333","35.779","3.15","2.6459","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","-185.115","28.094","117.6","null","272","834","null","null","1.1622","147.8467","-124.1533","0.5","50.05","0.1","5.9072","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","-185.401","27.808","9.9","null","273","837","null","null","2.0629","159.8767","-113.1233","0.5","41.95","9.568","6.5678","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","-186.5848","17.3384","96","330","274","976","null","null","0.3695","136","-138","0.3333","32.08","6.752","7.6164","null",
"2495159","null","Dwayne Harris","WR","NYG","WR","NYG","-186.8328","17.0905","75.6","410","275","979","null","null","0.4136","160.48","-114.52","0.3333","21.92","12.72","3.625","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","-187.0758","16.8474","14.4","392","276","983","null","null","0.4693","162.99","-113.01","0.6667","22.6212","11.272","4.5831","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","-187.1534","26.0556","23.2","null","277","849","null","null","0.6883","150.46","-126.54","0.5","58.98","5.18","7.0215","null",
"81306","null","Brandon Tate","WR","CIN","WR","CIN","-187.417","16.5063","11.9","432","278","995","null","null","0.4116","179.1467","-98.8533","0.3333","31.7033","3.517","2.1275","null",
"184","null","Donnie Avery","WR","FA","WR","FA","-187.6733","16.25","null","null","279","1001","null","null","0.3303","160.495","-118.505","0","22.75","0","2.6642","null",
"2543596","null","Dri Archer","RB","PIT","RB","PIT","-187.7743","25.4346","1","388","280","861","null","null","0.6512","176.98","-103.02","0.6667","35.3","13.9576","2.9374","null",
"2543596","null","Dri Archer","RB","PIT","RB","PIT","-187.7743","25.4346","1","388","280","861","null","null","0.6512","176.98","-103.02","0.6667","35.3","13.9576","2.9374","null",
"2533030","null","Jonas Gray","RB","FA","RB","FA","-187.909","25.3","25.2","220","281","864","null","null","1.4401","137.3833","-143.6167","1.075","66.25","-3","10.3234","null",
"2541388","null","Brice Butler","WR","OAK","WR","OAK","-187.9839","15.9393","25.8","null","282","1008","null","null","0.1716","150.97","-131.03","0.3333","33.24","2.64","2.4387","null",
"2505600","null","Brandon Lloyd","WR","FA","WR","FA","-188.0233","15.9","null","null","283","1009","null","null","0.2817","160.485","-122.515","0.3333","352.97","0","3.5356","69",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","-188.2878","15.6355","1.8","null","284","1014","null","null","0.1748","143.66","-140.34","0.5","33.55","2.46","9.2268","null",
"2535634","null","Chris Givens","WR","STL","WR","STL","-188.3222","15.6011","41.3","414","285","1016","null","null","0.6588","165.4167","-119.5833","0.25","28.37","4.77","3.3642","null",
"2495306","null","Ricardo Lockette","WR","SEA","WR","SEA","-188.6028","15.3204","12.9","427","286","1018","null","null","1.2657","173.42","-112.58","0.75","39.2956","2.39","5.1138","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","-188.9422","24.2668","6.2","412","287","878","null","null","0.8173","157.6567","-129.3433","0.25","41.79","7.847","2.7775","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","-189.3593","14.564","1","null","288","1035","null","null","1.2038","200.9867","-87.0133","0.25","28.86","0","5.0763","null",
"2534796","null","Bryce Brown","RB","BUF","RB","BUF","-189.756","23.453","13.2","null","289","886","null","null","0.5209","172.91","-116.09","0.25","57.67","4.51","5.9183","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","-189.763","23.4459","32.8","420","290","887","null","null","1.5618","175.5133","-114.4867","0.75","49.6057","3.64","4.5624","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","-190.3779","13.5454","41.9","406","291","1053","null","null","0.517","122.47","-168.53","0.3333","25.376","5.7","2.7556","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","-190.7483","13.175","1","null","292","1061","null","null","0.3341","162.9833","-129.0167","0.5","30.92","0","7.7065","null",
"497172","null","Anthony Dixon","RB","BUF","RB","BUF","-190.7907","22.4183","14.8","395","293","900","null","null","1.4933","150.1167","-142.8833","0.25","33.005","14.74","4.5067","null",
"80427","null","Darrius Heyward-Bey","WR","PIT","WR","PIT","-191.0414","12.8818","43.4","401","294","1066","null","null","0.082","192.19","-101.81","0.3333","16.96","2.67","3.5789","null",
"2541096","null","Ifeanyi Momah","WR","ARI","WR","ARI","-191.1233","12.8","null","null","295","1067","null","null","0.1252","160.485","-134.515","0.5","352.97","0","4.3822","42",
"2541429","null","B.J. Daniels","WR","SEA","WR","SEA","-191.1236","12.7997","0.88","null","296","1068","null","null","0.4247","125","-171","0","26.8793","0","4.0594","null",
"2541429","null","B.J. Daniels","WR","SEA","WR","SEA","-191.1236","12.7997","0.88","null","296","1068","null","null","0.4247","125","-171","0","26.8793","0","4.0594","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","-191.1928","66.5644","19","366","297","479","null","null","10.1715","154.01","-142.99","1","128.344","10.206","8.5653","2",
"2504747","null","Reggie Wayne","WR","NE","WR","NE","-191.3733","12.55","null","222","298","1074","null","null","0.4625","145.58","-152.42","1.525","31.9","0","5.6439","null",
"2495338","null","Dane Sanzenbacher","WR","FA","WR","FA","-191.7233","12.2","null","null","299","1083","null","null","0.249","150.99","-148.01","1","352.97","0","4.5461","36",
"2533460","null","Robert Turbin","RB","SEA","RB","SEA","-191.859","21.35","28.2","355","300","914","null","null","1.2917","161.3633","-138.6367","0.5","49.55","-3","5.0702","null",
"2495315","null","Denarius Moore","WR","FA","WR","FA","-191.9483","11.975","1","null","301","1087","null","null","0.0515","160.485","-140.515","0.25","28.74","0","3.7533","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","-191.9963","11.927","8.8","null","302","1090","null","null","0.1103","150.98","-151.02","0.5","17.35","3.0575","4.3867","null",
"2552627","null","DeAndre Smelter","WR","SF","WR","SF","-192.0033","11.92","null","null","303","1091","null","null","0.2133","130.66","-172.34","0.75","26.88","0.04","2.1808","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","-192.2099","11.7133","4","null","304","1094","null","null","0.0633","179.9633","-124.0367","0.5","23.5","3.85","3.366","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","-192.2233","11.7","16.5","null","305","1095","null","null","0.125","160.495","-144.505","0.75","30.88","0","3.3594","null",
"2530720","null","Joseph Morgan","WR","FA","WR","FA","-192.3233","11.6","null","null","306","1096","null","null","0.4375","150.98","-155.02","0.3333","24.22","0","1.7223","null",
"2530720","null","Joseph Morgan","WR","FA","WR","FA","-192.3233","11.6","null","null","306","1096","null","null","0.4375","150.98","-155.02","0.3333","24.22","0","1.7223","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","-192.3733","11.55","12.9","null","307","1097","null","null","0.8246","150.99","-157.01","0.6667","22.18","2.16","3.0304","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","-192.709","20.5","13","null","308","926","null","null","1.0107","144.7233","-164.2767","0.25","28.7","0","3.9853","null",
"80672","null","Hakeem Nicks","WR","FA","WR","FA","-193.1483","10.775","5.4","303","309","1109","null","null","0.1871","157.9967","-152.0033","0.5","24.32","0","4.0744","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","-193.2474","10.6758","2.4","417","310","1113","null","null","0.3147","160.49","-150.51","0.6667","22.98","0.96","2.1384","null",
"2495212","null","Austin Pettis","WR","FA","WR","FA","-193.4233","10.5","null","null","311","1116","null","null","0.5389","150.99","-161.01","0.3333","16.42","0","3.1666","null",
"2495472","null","Jordan Todman","RB","FA","RB","FA","-193.5924","19.6166","2.2","null","312","940","null","null","0.2756","160.485","-152.515","0.5","56.66","1.08","4.4445","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","-193.701","10.2223","14.4","null","313","1129","null","null","0.6472","160.49","-153.51","0.25","18.272","0.12","4.4686","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","-193.847","19.362","37.7","425","314","950","null","null","0.2523","173.1867","-141.8133","0.75","46.42","2.06","4.0303","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","-193.889","19.32","9.6","null","315","951","null","null","0.8702","147.8533","-168.1467","0.75","39.125","3.325","6.0147","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","-194.2233","9.7","8.8","null","316","1141","null","null","0.325","143.82","-173.18","0.25","22.7","0","2.7563","null",
"2495314","null","Bruce Miller","RB","SF","RB","SF","-194.3095","18.8995","20.9","null","317","958","null","null","1.0156","155.5433","-162.4567","0.25","32.072","1.32","3.5869","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","-194.4733","9.45","34.4","null","318","1147","null","null","0.3625","150.99","-168.01","0","352.97","0.945","3.7848","60",
"81288","null","Brandon Gibson","WR","NE","WR","NE","-194.6233","9.3","null","null","319","1151","null","null","0.6375","202.48","-117.52","1","26.04","0","3.2843","null",
"2495192","null","Greg Little","WR","CIN","WR","CIN","-195.0483","8.875","null","null","320","1161","null","null","0.55","150.99","-170.01","0.3333","17.3","0","2.0697","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","-195.209","18","18.8","null","321","970","null","null","0.3816","160.49","-161.51","0.5","45.16","0","4.6933","null",
"2533036","null","LaMichael James","RB","MIA","RB","MIA","-195.4412","17.7678","null","null","322","974","null","null","0.6765","166.15","-156.85","0.5","33.71","4.02","4.3982","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","-195.4733","8.45","null","null","323","1170","null","null","0.375","160.77","-163.23","0.3333","20.28","0","11.1289","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","-195.7233","8.2","null","null","324","1177","null","null","0.2875","160.47","-164.53","0.5","352.97","0","5.6385","13",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","-195.74","17.469","3.2","413","325","975","null","null","0.7622","133.32","-192.68","0","33.52","4.34","3.1991","null",
"2495179","null","Jerrel Jernigan","WR","FA","WR","FA","-195.9733","7.95","null","null","326","1189","null","null","0.1125","150.99","-176.01","0.3333","11.13","0","4.1174","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","-196.0483","7.875","8.9","null","327","1193","null","null","0.1217","150.98","-177.02","0.3333","20.65","0","2.9677","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","-196.1233","7.8","2.2","null","328","1195","null","null","0.0967","148.49","-180.51","0.3333","14.02","0","2.8797","null",
"2552428","null","Tre McBride","WR","TEN","WR","TEN","-196.2166","7.7067","6.8","null","329","1196","null","null","0.3442","147.39","-182.61","0.25","16.78","0.768","3.6807","null",
"2531332","null","Terrelle Pryor","WR","CLE","WR","CLE","-196.2233","7.7","4.2","null","330","1197","null","null","0.71","150.96","-180.04","1","352.97","-0.21","5.9492","6",
