"pos","name","points","name_info","games","team","overall_rank","age","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","sack","fumlRec","int","defTD","ptsA","passYdsAPG","rushYdsAPG","safety","kickTD","pts","ptsPG","passYdsA","rushYdsA","ptsAPG","td","fumlRecoveryPts","intCaughtPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"TE","DALLASCLARK",67.5,"Dallas Clark","16","TAM",174,33,7,0,0,0,0,0,0,0,NA,0,47,435,9.26,4,68,NA,25,NA,0,0,0,0,0,43.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,234,25,-40.1
"TE","JACOBTAMME",67.5,"Jacob Tamme","16","DEN",173,27,8,0,0,0,0,0,0,0,NA,0,52,555,10.67,2,68,NA,26,NA,0,0,0,0,0,55.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,234,25,-40.1
"WR","DOMENIKHIXON",68.7,"Domenik Hixon","13","NYG",168,28,3,0,0,0,0,0,0,0,NA,0,39,567,14.54,2,69,NA,63,NA,0,0,0,0,0,56.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,229,64,-40.4
"WR","KEVINOGLETREE",68.5,"Kevin Ogletree","15","DAL",169,25,1,0,0,0,0,0,2,9,4.5,0,32,436,13.63,4,69,NA,64,NA,0,0,0,0.9,0,43.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,230,65,-40.6
"WR","DONALDJONES",68.3,"Donald Jones","12","BUF",172,25,10,0,0,0,0,0,0,0,NA,0,41,443,10.8,4,68,NA,65,NA,0,0,0,0,0,44.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,231,66,-40.8
"WR","MICHAELFLOYD",68.2,"Michael Floyd","16","ARI",179,23,3,0,0,0,0,0,0,0,NA,0,45,562,12.49,2,66,NA,66,NA,0,0,0,0,0,56.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,232,67,-40.9
"RB","MIKEGOODSON",47.6,"Mike Goodson","12","OAK",215,25,0,0,0,0,0,0,35,221,6.31,0,16,195,12.19,1,48,NA,64,NA,0,0,0,22.1,0,19.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,282,64,-41.8
"TE","JOELDREESSEN",65.6,"Joel Dreessen","16","DEN",177,30,15,0,0,0,0,0,0,0,NA,0,41,356,8.68,5,66,NA,27,NA,0,0,0,0,0,35.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,238,27,-42
"Def","HOUSTONTEXANS",148.59296," 13. Houston Texans","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,14,15,3,331,"225.6","97.9",0,0,91,"5.7",225.6,97.9,20.6875,3,28,30,44,0,18,28.59296,2012,79,8,-42.11744
"RB","JUSTINFORSETT",47.2,"Justin Forsett","16","HOU",219,27,0,0,0,0,0,0,63,374,5.94,1,3,38,12.67,0,47,NA,65,NA,0,0,0,37.4,6,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,284,65,-42.2
"QB","JAYCUTLER",192.62,"Jay Cutler","15","CHI",89,29,15,255,434,3033,19,14,41,233,5.68,0,0,0,NA,0,185,NA,23,NA,121.32,76,-28,23.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,40,23,-42.3
"WR","JOSHMORGAN",65.5,"Josh Morgan","16","WAS",176,27,15,0,1,0,0,0,3,25,8.33,0,48,510,10.63,2,66,NA,67,NA,0,0,0,2.5,0,51,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,239,68,-43.6
"Def","STLOUISRAMS",147.08304," 7. St. Louis Rams","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,4,17,5,348,"228.8","116.4",0,0,102,"6.4",228.8,116.4,21.75,5,8,34,51,0,30,24.08304,2012,81,9,-43.62736
"WR","JASONAVANT",64.8,"Jason Avant","14","PHI",180,29,6,0,0,0,0,0,0,0,NA,0,53,648,12.23,0,65,NA,69,NA,0,0,0,0,0,64.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,240,69,-44.3
"TE","ANTHONYFASANO",63.2,"Anthony Fasano","16","MIA",182,28,16,0,0,0,0,0,0,0,NA,0,41,332,8.1,5,65,NA,28,NA,0,0,0,0,0,33.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,247,28,-44.4
"RB","RONNIEHILLMAN",44.9,"Ronnie Hillman","14","DEN",229,21,0,0,0,0,0,0,84,327,3.89,1,10,62,6.2,0,43,NA,67,NA,0,0,0,32.7,6,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,289,66,-44.5
"RB","BENTATE",44.8,"Ben Tate","11","HOU",228,24,0,0,0,0,0,0,65,279,4.29,2,11,49,4.45,0,43,NA,68,NA,0,0,0,27.9,12,4.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,290,67,-44.6
"Def","NEWYORKGIANTS",146.1056," 16. New York Giants","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,14,21,2,344,"254.3","129.1",0,1,86,"5.4",254.3,129.1,21.5,3,28,42,33,0,18,25.1056,2012,83,10,-44.6048
"Def","ARIZONACARDINALS",145.80672," 12. Arizona Cardinals","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,11,22,3,357,"200.1","139.1",1,0,91,"5.7",200.1,139.1,22.3125,3,22,44,38,2,18,21.80672,2012,85,11,-44.90368
"K","STEVENHAUSCHKA",120,NA,NA,"SEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,1,3,46,2,54,20,5,-3,46,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,121,16,-45
"RB","GARRETTGRAHAM",44.3,"Garrett Graham","15","HOU",227,26,9,0,0,0,0,0,0,0,NA,0,28,263,9.39,3,44,NA,66,NA,0,0,0,0,0,26.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,291,68,-45.1
"WR","TITUSYOUNG",63.9,"Titus Young","10","DET",185,23,8,0,0,0,0,0,2,16,8,0,33,383,11.61,4,64,NA,70,NA,0,0,0,1.6,0,38.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,242,70,-45.2
"WR","KEVINWALTER",63.8,"Kevin Walter","16","HOU",184,31,14,0,0,0,0,0,0,0,NA,0,41,518,12.63,2,64,NA,71,NA,0,0,0,0,0,51.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,244,71,-45.3
"RB","PEYTONHILLIS",43.1,"Peyton Hillis","13","KAN",243,26,2,0,1,0,0,0,85,309,3.64,1,10,62,6.2,0,39,NA,73,NA,0,0,0,30.9,6,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,296,69,-46.3
"Def","BALTIMORERAVENS",143.95424," 9. Baltimore Ravens","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,12,13,2,344,"228.5","122.4",1,3,94,"5.9",228.5,122.4,21.5,5,24,26,37,2,30,24.95424,2012,88,12,-46.75616
"WR","RANDYMOSS",61.4,"Randy Moss","16","SFO",191,35,2,0,0,0,0,0,0,0,NA,0,28,434,15.5,3,61,NA,72,NA,0,0,0,0,0,43.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,250,72,-47.7
"Def","ATLANTAFALCONS",142.9624," 24. Atlanta Falcons","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,11,20,2,299,"242.4","123.2",1,0,74,"4.6",242.4,123.2,18.6875,2,22,40,29,2,12,37.9624,2012,89,13,-47.748
"QB","RYANTANNEHILL",186.86,"Ryan Tannehill","16","MIA",90,24,16,282,484,3294,12,13,49,211,4.31,2,0,0,NA,0,183,NA,24,NA,131.76,48,-26,21.1,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,43,24,-48.06
"WR","GREGJENNINGS",60.6,"Greg Jennings","8","GNB",189,29,5,0,0,0,0,0,0,0,NA,0,36,366,10.17,4,61,NA,73,NA,0,0,0,0,0,36.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,253,73,-48.5
"Def","MINNESOTAVIKINGS",142.08144," 8. Minnesota Vikings","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,12,10,3,348,"244.3","105.8",0,2,96,"6.0",244.3,105.8,21.75,5,24,20,44,0,30,24.08144,2012,90,14,-48.62896
"RB","BRANDONBOLDEN",40.5,"Brandon Bolden","10","NWE",237,22,0,0,0,0,0,0,56,274,4.89,2,2,11,5.5,0,41,NA,69,NA,0,0,0,27.4,12,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,305,70,-48.9
"RB","CEDRICBENSON",40.5,"Cedric Benson","5","GNB",238,30,5,0,0,0,0,0,71,248,3.49,1,14,97,6.93,0,41,NA,70,NA,0,0,0,24.8,6,9.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,305,70,-48.9
"RB","CEDRICPEERMAN",40.3,"Cedric Peerman","14","CIN",241,26,1,0,0,0,0,0,36,258,7.17,1,9,85,9.44,0,40,NA,71,NA,0,0,0,25.8,6,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,307,72,-49.1
"K","GARRETTHARTLEY",115,NA,NA,"NOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,3,4,57,0,39,8,15,-4,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,134,17,-50
"TE","ZACHMILLER",57.6,"Zach Miller","16","SEA",195,27,15,0,0,0,0,0,0,0,NA,0,38,396,10.42,3,58,NA,29,NA,0,0,0,0,0,39.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,258,29,-50
"WR","DEXTERMCCLUSTER",58.2,"Dexter McCluster","16","KAN",206,23,6,0,0,0,0,0,12,70,5.83,0,52,452,8.69,1,54,NA,80,NA,0,0,0,7,0,45.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,257,74,-50.9
"RB","TOBYGERHART",38.4,"Toby Gerhart","16","MIN",256,25,0,0,0,0,0,0,50,169,3.38,1,20,155,7.75,0,34,NA,79,NA,0,0,0,16.9,6,15.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,313,73,-51
"K","MASONCROSBY",114,NA,NA,"GNB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,2,12,50,0,30,36,10,-12,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,140,18,-51
"RB","MONTELLOWENS",38.2,"Montell Owens","13","JAX",240,28,4,0,0,0,0,0,42,209,4.98,1,8,113,14.13,0,40,NA,72,NA,0,0,0,20.9,6,11.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,315,74,-51.2
"TE","TONYSCHEFFLER",56.4,"Tony Scheffler","15","DET",197,29,4,0,0,0,0,0,0,0,NA,0,42,504,12,1,56,NA,30,NA,0,0,0,0,0,50.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,262,30,-51.2
"WR","MARIOMANNINGHAM",57.3,"Mario Manningham","12","SFO",202,26,10,0,0,0,0,0,3,64,21.33,0,42,449,10.69,1,55,NA,76,NA,0,0,0,6.4,0,44.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,259,75,-51.8
"WR","MICHAELJENKINS",56.9,"Michael Jenkins","16","MIN",196,30,8,0,0,0,0,0,0,0,NA,0,40,449,11.23,2,57,NA,74,NA,0,0,0,0,0,44.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,261,76,-52.2
"Def","GREENBAYPACKERS",138.25408," 14. Green Bay Packers","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,18,2,336,"218.3","118.5",0,1,88,"5.5",218.3,118.5,21,3,10,36,47,0,18,27.25408,2012,98,15,-52.45632
"K","ALEXHENERY",112,NA,NA,"PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11,NA,4,25,1,48,44,NA,-4,25,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,141,19,-53
"WR","JOEMORGAN",56,"Joe Morgan","14","NOR",198,24,5,0,0,0,0,0,1,1,1,0,10,379,37.9,3,56,NA,75,NA,0,0,0,0.1,0,37.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,263,77,-53.1
"RB","LAMARMILLER",35.5,"Lamar Miller","13","MIA",250,21,1,0,0,0,0,0,51,250,4.9,1,6,45,7.5,0,36,NA,74,NA,0,0,0,25,6,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,319,75,-53.9
"K","ROBBIRONAS",111,NA,NA,"TEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,1,6,35,0,57,20,5,-6,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,144,20,-54
"RB","CHRISIVORY",35.2,"Chris Ivory","6","NOR",254,24,2,0,0,0,0,0,40,217,5.43,2,2,15,7.5,0,35,NA,75,NA,0,0,0,21.7,12,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,320,76,-54.2
"WR","ALSHONJEFFERY",54.7,"Alshon Jeffery","10","CHI",199,22,6,0,0,0,0,0,0,0,NA,0,24,367,15.29,3,55,NA,77,NA,0,0,0,0,0,36.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,266,78,-54.4
"WR","DOUGBALDWIN",54.6,"Doug Baldwin","14","SEA",201,24,4,0,0,0,0,0,0,0,NA,0,29,366,12.62,3,55,NA,78,NA,0,0,0,0,0,36.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,267,79,-54.5
"WR","TIQUANUNDERWOOD",54.6,"Tiquan Underwood","14","TAM",200,25,3,0,0,0,0,0,1,1,1,0,28,425,15.18,2,55,NA,79,NA,0,0,0,0.1,0,42.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,267,79,-54.5
"RB","WILLIAMPOWELL",34.8,"William Powell","13","ARI",253,24,1,0,0,0,0,0,59,216,3.66,0,19,132,6.95,0,35,NA,76,NA,0,0,0,21.6,0,13.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,323,77,-54.6
"RB","MONTARIOHARDESTY",34.7,"Montario Hardesty","13","CLE",251,25,1,0,0,0,0,0,65,271,4.17,1,2,16,8,0,35,NA,77,NA,0,0,0,27.1,6,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,324,78,-54.7
"RB","JAMESSTARKS",34.6,"James Starks","6","GNB",252,26,2,0,0,0,0,0,71,255,3.59,1,4,31,7.75,0,35,NA,78,NA,0,0,0,25.5,6,3.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,325,79,-54.8
"WR","JEFFCUMBERLAND",53.9,"Jeff Cumberland","15","NYJ",205,25,12,0,0,0,0,0,0,0,NA,0,29,359,12.38,3,54,NA,81,NA,0,0,0,0,0,35.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,269,81,-55.2
"TE","DELANIEWALKER",52.4,"Delanie Walker","16","SFO",213,28,4,0,0,0,0,0,0,0,NA,0,21,344,16.38,3,50,NA,32,NA,0,0,0,0,0,34.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,272,31,-55.2
"RB","LANCEBALL",33.9,"Lance Ball","15","DEN",269,27,0,0,0,0,0,0,42,158,3.76,1,7,61,8.71,1,32,NA,82,NA,0,0,0,15.8,6,6.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,326,80,-55.5
"K","JAYFEELY",109,NA,NA,"ARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,2,3,25,0,45,32,10,-3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,148,21,-56
"K","RYANSUCCOP",109,NA,NA,"KAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,10,2,6,17,0,48,40,10,-6,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,148,21,-56
"RB","KEVINSMITH",33.3,"Kevin Smith","12","DET",260,26,2,0,0,0,0,0,37,134,3.62,1,10,79,7.9,1,33,NA,80,NA,0,0,0,13.4,6,7.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,328,81,-56.1
"TE","TONYMOEAKI",51.3,"Tony Moeaki","15","KAN",210,25,14,0,0,0,0,0,0,0,NA,0,33,453,13.73,1,51,NA,31,NA,0,0,0,0,0,45.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,274,32,-56.3
"RB","DAVIDTHOMAS",32.6,"David Thomas","15","NOR",259,29,7,0,0,0,0,0,0,0,NA,0,11,86,7.82,4,33,NA,81,NA,0,0,0,0,0,8.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,331,82,-56.8
"RB","JASONSNELLING",32.6,"Jason Snelling","16","ATL",273,29,2,0,0,0,0,0,18,63,3.5,0,31,203,6.55,1,31,NA,85,NA,0,0,0,6.3,0,20.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,331,82,-56.8
"QB","COLINKAEPERNICK",178.06,"Colin Kaepernick","13","SFO",91,25,7,136,218,1814,10,3,63,415,6.59,5,0,0,NA,0,174,NA,25,NA,72.56,40,-6,41.5,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,50,25,-56.86
"K","GREGZUERLEIN",108,NA,NA,"STL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,7,8,26,0,27,28,35,-8,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,152,23,-57
