"pos","name","points","name_info","games","team","overall_rank","age","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","sack","fumlRec","int","defTD","ptsA","passYdsAPG","rushYdsAPG","safety","kickTD","pts","ptsPG","passYdsA","rushYdsA","ptsAPG","td","fumlRecoveryPts","intCaughtPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"RB","JAMAALCHARLES",312,"Jamaal Charles*+","15","KAN",1,27,15,0,0,0,0,0,259,1287,4.97,12,70,693,9.9,7,308,182,1,1,0,0,0,128.7,72,69.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,1,207.9
"RB","LESEANMCCOY",280.6,"LeSean McCoy*+","16","PHI",2,25,16,0,0,0,0,0,314,1607,5.12,9,52,539,10.37,2,279,152,2,2,0,0,0,160.7,54,53.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,9,2,176.5
"QB","PEYTONMANNING",421.98,"Peyton Manning*+","16","DEN",3,37,16,450,659,5477,55,10,32,-31,-0.97,1,0,0,NA,0,410,151,1,3,219.08,220,-20,-3.1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,1,168.46
"RB","MATTFORTE",265.3,"Matt Forte*","16","CHI",4,28,16,0,0,0,0,0,289,1339,4.63,9,74,594,8.03,3,263,137,3,4,0,0,0,133.9,54,59.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,13,3,161.2
"RB","MARSHAWNLYNCH",241.3,"Marshawn Lynch*","16","SEA",6,27,16,0,0,0,0,0,301,1257,4.18,12,36,316,8.78,2,239,113,4,6,0,0,0,125.7,72,31.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,20,4,137.2
"RB","KNOWSHONMORENO",236.6,"Knowshon Moreno","16","DEN",7,26,15,0,0,0,0,0,241,1038,4.31,10,60,548,9.13,3,237,110,5,7,0,0,0,103.8,60,54.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,21,5,132.5
"WR","JOSHGORDON",227.4,"Josh Gordon*+","14","CLE",8,22,14,0,0,0,0,0,5,88,17.6,0,87,1646,18.92,9,227,108,1,8,0,0,0,8.8,0,164.6,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,22,1,122.7
"WR","DEMARYIUSTHOMAS",227,"Demaryius Thomas*","16","DEN",9,26,16,0,0,0,0,0,0,0,NA,0,92,1430,15.54,14,225,105,2,9,0,0,0,0,0,143,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,23,2,122.3
"WR","CALVINJOHNSON",221.2,"Calvin Johnson*+","14","DET",10,28,14,0,0,0,0,0,0,0,NA,0,84,1492,17.76,12,219,99,3,10,0,0,0,0,0,149.2,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,26,3,116.5
"QB","DREWBREES",361.68,"Drew Brees*","16","NOR",11,34,16,446,650,5162,39,12,35,52,1.49,3,0,0,NA,0,358,99,2,11,206.48,156,-24,5.2,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,2,108.16
"RB","ADRIANPETERSON",209.7,"Adrian Peterson*","14","MIN",18,28,14,0,0,0,0,0,279,1266,4.54,10,29,171,5.9,1,204,77,8,18,0,0,0,126.6,60,17.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,29,6,105.6
"RB","EDDIELACY",209.5,"Eddie Lacy*","15","GNB",14,22,15,0,0,0,0,0,284,1178,4.15,11,35,257,7.34,0,208,81,6,14,0,0,0,117.8,66,25.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,30,7,105.4
"WR","AJGREEN",208.6,"A.J. Green*","16","CIN",12,25,16,0,0,0,0,0,0,0,NA,0,98,1426,14.55,11,209,89,4,12,0,0,0,0,0,142.6,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,31,4,103.9
"RB","DEMARCOMURRAY",207.1,"DeMarco Murray*","14","DAL",17,25,14,0,0,0,0,0,217,1121,5.17,9,53,350,6.6,1,205,79,7,17,0,0,0,112.1,54,35,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,33,8,103
"TE","JIMMYGRAHAM",217.5,"Jimmy Graham*+","16","NOR",5,27,11,0,0,0,0,0,0,0,NA,0,86,1215,14.13,16,218,124,1,5,0,0,0,0,0,121.5,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,27,1,99.9
"RB","CHRISJOHNSON",202.2,"Chris Johnson","16","TEN",21,28,16,0,0,0,0,0,279,1077,3.86,6,42,345,8.21,4,198,72,9,21,0,0,0,107.7,36,34.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,35,9,98.1
"WR","BRANDONMARSHALL",201.5,"Brandon Marshall*","16","CHI",13,29,16,0,0,0,0,0,0,0,NA,0,100,1295,12.95,12,206,86,5,13,0,0,0,0,0,129.5,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,38,5,96.8
"WR","DEZBRYANT",201.4,"Dez Bryant*","16","DAL",15,25,16,0,0,0,0,0,1,1,1,0,93,1233,13.26,13,199,80,6,15,0,0,0,0.1,0,123.3,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,39,6,96.7
"WR","ANTONIOBROWN",198.9,"Antonio Brown*","16","PIT",16,25,14,1,1,15,0,0,7,4,0.57,0,110,1499,13.63,8,199,79,7,16,0.6,0,0,0.4,0,149.9,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,40,7,94.2
"WR","ERICDECKER",194.8,"Eric Decker","16","DEN",20,26,16,0,0,0,0,0,0,0,NA,0,87,1288,14.8,11,193,73,9,20,0,0,0,0,0,128.8,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,41,8,90.1
"WR","ALSHONJEFFERY",194.6,"Alshon Jeffery*","16","CHI",19,23,14,0,0,0,0,0,16,105,6.56,0,89,1421,15.97,7,195,75,8,19,0,0,0,10.5,0,142.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,42,9,89.9
"RB","REGGIEBUSH",193.2,"Reggie Bush","14","DET",26,28,14,0,0,0,0,0,223,1006,4.51,4,54,506,9.37,3,185,59,11,26,0,0,0,100.6,24,50.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,43,10,89.1
"RB","FREDJACKSON",187.7,"Fred Jackson","16","BUF",24,32,6,0,0,0,0,0,206,890,4.32,9,47,387,8.23,1,188,61,10,24,0,0,0,89,54,38.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,44,11,83.6
"WR","DESEANJACKSON",187.4,"DeSean Jackson*","16","PHI",23,27,16,0,0,0,0,0,3,2,0.67,0,82,1332,16.24,9,187,68,10,23,0,0,0,0.2,0,133.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,45,10,82.7
"RB","RYANMATHEWS",186.4,"Ryan Mathews","16","SDG",27,26,15,0,0,0,0,0,285,1255,4.4,6,26,189,7.27,1,184,58,12,27,0,0,0,125.5,36,18.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,46,12,82.3
"RB","FRANKGORE",180.9,"Frank Gore*","16","SFO",30,30,16,0,0,0,0,0,276,1128,4.09,9,16,141,8.81,0,175,49,13,30,0,0,0,112.8,54,14.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,47,13,76.8
"WR","JORDYNELSON",179.4,"Jordy Nelson","16","GNB",25,28,16,0,0,0,0,0,0,0,NA,0,85,1314,15.46,8,179,60,11,25,0,0,0,0,0,131.4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,48,11,74.7
"RB","ALFREDMORRIS",177.3,"Alfred Morris*","16","WAS",34,25,16,0,0,0,0,0,276,1275,4.62,7,9,78,8.67,0,169,43,15,34,0,0,0,127.5,42,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,49,14,73.2
"RB","LEVEONBELL",173.9,"Le'Veon Bell","13","PIT",31,21,13,0,0,0,0,0,244,860,3.52,8,45,399,8.87,0,172,46,14,31,0,0,0,86,48,39.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,53,15,69.8
"WR","ANDREJOHNSON",170.7,"Andre Johnson*","16","HOU",29,32,16,0,0,0,0,0,0,0,NA,0,109,1407,12.91,5,171,51,12,29,0,0,0,0,0,140.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,55,12,66
"RB","GIOVANIBERNARD",168.9,"Giovani Bernard","16","CIN",40,22,0,0,0,0,0,0,170,695,4.09,5,56,514,9.18,3,165,39,16,40,0,0,0,69.5,30,51.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,60,16,64.8
"RB","JOIQUEBELL",167.7,"Joique Bell","16","DET",41,27,4,0,0,0,0,0,166,650,3.92,8,53,547,10.32,0,164,37,17,41,0,0,0,65,48,54.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,63,17,63.6
"WR","PIERREGARCON",166.5,"Pierre Garcon","16","WAS",32,27,16,0,0,0,0,0,2,19,9.5,0,113,1346,11.91,5,165,45,13,32,0,0,0,1.9,0,134.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,64,13,61.8
"WR","VINCENTJACKSON",164.4,"Vincent Jackson","16","TAM",33,30,16,0,0,0,0,0,1,0,0,0,78,1224,15.69,7,164,45,14,33,0,0,0,0,0,122.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,66,14,59.7
"WR","ANQUANBOLDIN",161,"Anquan Boldin","16","SFO",36,33,16,0,0,0,0,0,2,11,5.5,0,85,1179,13.87,7,161,41,15,36,0,0,0,1.1,0,117.9,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,69,15,56.3
"RB","ZACSTACY",159.4,"Zac Stacy","14","STL",44,22,12,0,0,0,0,0,250,973,3.89,7,26,141,5.42,1,157,31,18,44,0,0,0,97.3,42,14.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,70,18,55.3
"WR","LARRYFITZGERALD",156.2,"Larry Fitzgerald*","16","ARI",42,30,16,0,1,0,0,0,2,8,4,0,82,954,11.63,10,154,34,16,42,0,0,0,0.8,0,95.4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,74,16,51.5
"WR","KEENANALLEN",152.6,"Keenan Allen","15","SDG",45,21,14,0,0,0,0,0,0,0,NA,0,71,1046,14.73,8,149,29,17,45,0,0,0,0,0,104.6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,78,17,47.9
"RB","DANNYWOODHEAD",151.4,"Danny Woodhead","16","SDG",51,28,1,0,0,0,0,0,106,429,4.05,2,76,605,7.96,6,147,21,19,51,0,0,0,42.9,12,60.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,79,19,47.3
"QB","CAMNEWTON",299.66,"Cam Newton*","16","CAR",39,24,16,292,473,3379,24,13,111,585,5.27,6,0,0,NA,0,298,39,3,39,135.16,96,-26,58.5,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,3,46.14
"TE","VERNONDAVIS",163,"Vernon Davis*","15","SFO",22,29,15,0,0,0,0,0,0,0,NA,0,52,850,16.35,13,161,68,2,22,0,0,0,0,0,85,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,67,2,45.4
"RB","MAURICEJONESDREW",146.02,"Maurice Jones-Drew","15","JAX",57,28,15,1,1,8,1,0,234,803,3.43,5,43,314,7.3,0,144,18,20,57,0.32,4,0,80.3,30,31.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,85,20,41.92
"QB","ANDYDALTON",294.02,"Andy Dalton","16","CIN",47,26,16,363,586,4293,33,20,61,183,3,2,0,0,NA,0,286,27,6,47,171.72,132,-40,18.3,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,5,4,40.5
"WR","JULIANEDELMAN",142.7,"Julian Edelman","16","NWE",48,27,11,0,0,0,0,0,2,11,5.5,0,105,1056,10.06,6,147,27,18,48,0,0,0,1.1,0,105.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,87,18,38
"QB","PHILIPRIVERS",291.42,"Philip Rivers*","16","SDG",46,32,16,378,544,4478,32,11,28,72,2.57,0,0,-9,NA,0,287,29,5,46,179.12,128,-22,7.2,0,-0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,6,5,37.9
"RB","DEANGELOWILLIAMS",141.6,"DeAngelo Williams","15","CAR",62,30,15,0,0,0,0,0,201,843,4.19,3,26,333,12.81,1,138,11,22,62,0,0,0,84.3,18,33.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,88,21,37.5
"QB","ANDREWLUCK",288.58,"Andrew Luck*","16","IND",43,24,16,343,570,3822,23,9,63,377,5.98,4,0,0,NA,0,293,34,4,43,152.88,92,-18,37.7,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,7,6,35.06
"RB","RASHADJENNINGS",138.5,"Rashad Jennings","15","OAK",61,28,8,0,0,0,0,0,163,733,4.5,6,36,292,8.11,0,139,12,21,61,0,0,0,73.3,36,29.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,91,22,34.4
"WR","TYHILTON",138.9,"T.Y. Hilton","16","IND",53,24,10,0,0,0,0,0,2,6,3,0,82,1083,13.21,5,139,19,19,53,0,0,0,0.6,0,108.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,90,19,34.2
"TE","JULIUSTHOMAS",150.8,"Julius Thomas*","14","DEN",28,25,14,0,0,0,0,0,0,0,NA,0,65,788,12.12,12,149,56,3,28,0,0,0,0,0,78.8,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,81,3,33.2
"WR","WESWELKER",137.8,"Wes Welker","13","DEN",55,32,13,0,0,0,0,0,0,0,NA,0,73,778,10.66,10,138,18,21,55,0,0,0,0,0,77.8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,93,20,33.1
"WR","MARVINJONES",137.7,"Marvin Jones","16","CIN",56,23,3,0,0,0,0,0,8,65,8.13,0,51,712,13.96,10,138,18,22,56,0,0,0,6.5,0,71.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,94,21,33
"RB","PIERRETHOMAS",136.2,"Pierre Thomas","16","NOR",65,29,9,0,0,0,0,0,147,549,3.73,2,77,513,6.66,3,134,8,23,65,0,0,0,54.9,12,51.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,96,23,32.1
"WR","TORREYSMITH",136.8,"Torrey Smith","16","BAL",54,24,16,0,0,0,0,0,0,0,NA,0,65,1128,17.35,4,139,19,20,54,0,0,0,0,0,112.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,95,22,32.1
"WR","MICHAELFLOYD",134.1,"Michael Floyd","16","ARI",59,24,16,0,0,0,0,0,0,0,NA,0,65,1041,16.02,5,134,14,24,59,0,0,0,0,0,104.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,101,23,29.4
"QB","MATTHEWSTAFFORD",282.9,"Matthew Stafford","16","DET",52,25,16,371,634,4650,29,19,37,69,1.86,2,0,0,NA,0,279,20,7,52,186,116,-38,6.9,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,8,7,29.38
"WR","RILEYCOOPER",133.3,"Riley Cooper","16","PHI",58,26,15,0,0,0,0,0,0,18,NA,0,47,835,17.77,8,137,17,23,58,0,0,0,1.8,0,83.5,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,104,24,28.6
"QB","RUSSELLWILSON",280.18,"Russell Wilson*","16","SEA",64,25,16,257,407,3357,26,9,96,539,5.61,1,0,0,NA,0,268,9,8,64,134.28,104,-18,53.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,10,8,26.66
"RB","RASHARDMENDENHALL",130.1,"Rashard Mendenhall","15","ARI",96,26,15,0,0,0,0,0,217,687,3.17,8,18,134,7.44,0,126,NA,25,NA,0,0,0,68.7,48,13.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,110,24,26
"RB","ANDREELLINGTON",126.3,"Andre Ellington","15","ARI",75,24,1,0,0,0,0,0,118,652,5.53,3,39,371,9.51,1,126,NA,24,75,0,0,0,65.2,18,37.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,114,25,22.2
"WR","MIKEWALLACE",126.3,"Mike Wallace","16","MIA",66,27,16,0,0,0,0,0,3,33,11,0,73,930,12.74,5,126,6,25,66,0,0,0,3.3,0,93,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,115,25,21.6
"RB","STEVANRIDLEY",125.5,"Stevan Ridley","14","NWE",99,24,6,0,0,0,0,0,178,773,4.34,7,10,62,6.2,0,120,NA,29,NA,0,0,0,77.3,42,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,118,26,21.4
"WR","BRIANHARTLINE",125.6,"Brian Hartline","16","MIA",67,27,15,0,0,0,0,0,0,0,NA,0,76,1016,13.37,4,126,6,26,67,0,0,0,0,0,101.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,117,26,20.9
"RB","CJSPILLER",123.8,"C.J. Spiller","15","BUF",98,26,10,0,0,0,0,0,202,933,4.62,2,33,185,5.61,0,122,NA,27,NA,0,0,0,93.3,12,18.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,122,27,19.7
"WR","MARQUESCOLSTON",124.3,"Marques Colston","15","NOR",68,30,11,0,0,0,0,0,0,0,NA,0,75,943,12.57,5,124,4,27,68,0,0,0,0,0,94.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,121,27,19.6
"Def","KANSASCITYCHIEFS",223.172," 1. Kansas City Chiefs","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,15,21,7,305,"247.6","120.2",1,4,151,"9.4",247.6,120.2,19.0625,11,30,42,47,2,66,36.172,2013,25,1,19.14128
