"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"Def","NEWYORKGIANTS",178.57968,"8.","New York Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,5240,3584,1656,314,17,20,41,0,3,4,19.625,40,34,6,41,0,24,33.57968,2005,40,4,-20.67904
"Def","PITTSBURGHSTEELERS",178.01664,"3.","Pittsburgh Steelers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,4536,3168,1368,258,15,15,47,1,1,3,16.125,30,30,2,47,2,18,49.01664,2005,41,5,-21.24208
"TE","ERRONKINNEY",66.3,"163","Erron Kinney","TEN",28,14,14,0,0,0,0,0,0,0,NA,0,55,543,9.87,2,66,NA,16,NA,0,0,0,0,0,54.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,225,16,-21.9
"RB","CHRISPERRY",72.7,"149","Chris Perry","CIN",24,14,2,0,0,0,0,0,61,279,4.57,0,51,328,6.43,2,73,NA,46,NA,0,0,0,27.9,0,32.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,210,45,-22.1
"WR","ANTWAANRANDLEEL",75.78,"143","Antwaan Randle El","PIT",26,16,15,3,3,67,1,0,12,73,6.08,0,35,558,15.94,1,76,NA,52,NA,2.68,4,0,7.3,0,55.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,204,51,-22.32
"RB","MIKEALSTOTT",72.2,"147","Mike Alstott","TAM",32,16,7,0,0,0,0,0,34,80,2.35,6,25,222,8.88,1,74,NA,45,NA,0,0,0,8,36,22.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,211,46,-22.6
"RB","ARTOSEPINNER",71,"154","Artose Pinner","DET",27,16,2,0,0,0,0,0,106,349,3.29,3,21,181,8.62,0,71,NA,47,NA,0,0,0,34.9,18,18.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,215,47,-23.8
"WR","DOUGGABRIEL",73.9,"148","Doug Gabriel","OAK",25,14,2,0,0,0,0,0,1,5,5,0,37,554,14.97,3,74,NA,54,NA,0,0,0,0.5,0,55.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,206,52,-24.2
"RB","MARCELSHIPP",70.6,"155","Marcel Shipp","ARI",27,15,11,0,0,0,0,0,157,451,2.87,0,35,255,7.29,0,71,NA,48,NA,0,0,0,45.1,0,25.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,216,48,-24.2
"WR","COREYBRADFORD",73.4,"145","Corey Bradford","HOU",30,16,6,0,0,0,0,0,1,-2,-2,0,34,436,12.82,5,75,NA,53,NA,0,0,0,-0.2,0,43.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,207,53,-24.7
"WR","BRIANFINNERAN",73.1,"141","Brian Finneran","ATL",29,16,7,0,0,0,0,0,0,0,NA,0,50,611,12.22,2,79,NA,49,NA,0,0,0,0,0,61.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,208,54,-25
"TE","JERMAINEWIGGINS",62.8,"173","Jermaine Wiggins","MIN",30,16,8,0,0,0,0,0,0,0,NA,0,69,568,8.23,1,63,NA,17,NA,0,0,0,0,0,56.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,235,17,-25.4
"QB","DONOVANMCNABB",157.78,"86","Donovan McNabb","PHI",29,9,9,211,357,2507,16,9,25,55,2.2,1,0,0,NA,0,160,NA,20,NA,100.28,64,-18,5.5,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,64,20,-25.66
"Def","DENVERBRONCOS",173.37008,"7.","Denver Broncos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,5006,3640,1366,258,20,17,28,1,1,3,16.125,34,40,2,28,2,18,49.37008,2005,43,6,-25.88864
"WR","JOEHORN",71.4,"152","Joe Horn","NOR",33,13,13,0,0,0,0,0,0,0,NA,0,49,654,13.35,1,71,NA,55,NA,0,0,0,0,0,65.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,213,55,-26.7
"WR","SAMIEPARKER",71.3,"153","Samie Parker","KAN",24,12,9,0,0,0,0,0,0,0,NA,0,36,533,14.81,3,71,NA,56,NA,0,0,0,0,0,53.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,214,56,-26.8
"WR","ISAACBRUCE",70.5,"151","Isaac Bruce","STL",33,11,10,0,0,0,0,0,0,0,NA,0,36,525,14.58,3,71,NA,57,NA,0,0,0,0,0,52.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,217,57,-27.6
"Def","JACKSONVILLEJAGUARS",171.05296,"6.","Jacksonville Jaguars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,4658,2949,1709,269,20,9,45,0,2,3,16.8125,18,40,4,45,0,18,46.05296,2005,48,7,-28.20576
"WR","BRAYLONEDWARDS",69.2,"157","Braylon Edwards","CLE",22,10,7,0,0,0,0,0,0,0,NA,0,32,512,16,3,69,NA,58,NA,0,0,0,0,0,51.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,219,58,-28.9
"K","SHAYNEGRAHAM",134,NA,NA,"CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,7,NA,4,47,0,63,28,NA,-4,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,89,3,-29
"WR","MICHAELJENKINS",68.8,"158","Michael Jenkins","ATL",23,14,12,0,0,0,0,0,0,0,NA,0,36,508,14.11,3,69,NA,59,NA,0,0,0,0,0,50.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,220,59,-29.3
"RB","PATRICKPASS",65.2,"167","Patrick Pass","NWE",28,12,4,0,0,0,0,0,54,245,4.54,3,22,227,10.32,0,65,NA,50,NA,0,0,0,24.5,18,22.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,227,49,-29.6
"WR","MARKCLAYTON",68.4,"159","Mark Clayton","BAL",23,14,10,0,1,0,0,0,8,33,4.13,1,44,471,10.7,2,68,NA,60,NA,0,0,0,3.3,6,47.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,221,60,-29.7
"RB","SHAWNBRYSON",65,"166","Shawn Bryson","DET",29,16,2,0,0,0,0,0,64,306,4.78,1,37,284,7.68,0,65,NA,51,NA,0,0,0,30.6,6,28.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,228,50,-29.8
"QB","BYRONLEFTWICH",153.62,"87","Byron Leftwich","JAX",25,11,11,175,302,2123,15,5,31,67,2.16,2,0,0,NA,0,154,NA,21,NA,84.92,60,-10,6.7,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,68,21,-29.82
"TE","STEVEHEIDEN",58.1,"179","Steve Heiden","CLE",29,15,13,0,0,0,0,0,0,0,NA,0,43,401,9.33,3,58,NA,18,NA,0,0,0,0,0,40.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,241,18,-30.1
"RB","TONYFISHER",64.56,"165","Tony Fisher","GNB",26,14,4,1,1,14,0,0,60,173,2.88,1,48,347,7.23,1,65,NA,52,NA,0.56,0,0,17.3,6,34.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,229,51,-30.24
"RB","MARSHALLFAULK",64.3,"164","Marshall Faulk","STL",32,16,1,0,0,0,0,0,65,292,4.49,0,44,291,6.61,1,66,NA,49,NA,0,0,0,29.2,0,29.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,230,52,-30.5
"WR","RICKYPROEHL",67.3,"161","Ricky Proehl","CAR",37,16,0,0,0,0,0,0,1,-8,-8,0,25,441,17.64,4,67,NA,61,NA,0,0,0,-0.8,0,44.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,223,61,-30.8
"WR","DARRELLJACKSON",66.9,"162","Darrell Jackson","SEA",27,6,6,0,0,0,0,0,1,7,7,0,38,482,12.68,3,67,NA,62,NA,0,0,0,0.7,0,48.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,224,62,-31.2
"RB","DEUCEMCALLISTER",63.2,"170","Deuce McAllister","NOR",27,5,5,0,0,0,0,0,93,335,3.6,3,17,117,6.88,0,63,NA,53,NA,0,0,0,33.5,18,11.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,233,53,-31.6
"Def","SEATTLESEAHAWKS",167.52896,"9.","Seattle Seahawks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,5069,3559,1510,271,16,11,46,0,2,3,16.9375,22,32,4,46,0,18,45.52896,2005,53,8,-31.72976
"RB","JJARRINGTON",62.9,"169","J.J. Arrington","ARI",22,15,5,0,0,0,0,0,112,370,3.3,2,25,139,5.56,0,63,NA,54,NA,0,0,0,37,12,13.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,234,54,-31.9
"K","JEFFWILKINS",130,NA,NA,"STL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9,4,4,36,0,42,36,20,-4,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,97,4,-33
"WR","RODDYWHITE",63.8,"168","Roddy White","ATL",24,16,8,0,0,0,0,0,4,12,3,0,29,446,15.38,3,64,NA,63,NA,0,0,0,1.2,0,44.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,231,63,-34.3
"WR","GREGLEWIS",63.4,"172","Greg Lewis","PHI",25,16,16,0,0,0,0,0,2,13,6.5,0,48,561,11.69,1,63,NA,64,NA,0,0,0,1.3,0,56.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,232,64,-34.7
"WR","JABARGAFFNEY",62.5,"171","Jabar Gaffney","HOU",25,16,13,0,0,0,0,0,4,13,3.25,0,55,492,8.95,2,63,NA,65,NA,0,0,0,1.3,0,49.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,236,65,-35.6
"K","LAWRENCETYNES",126,NA,NA,"KAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,2,6,44,1,63,16,10,-6,44,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,101,5,-37
"K","MIKEVANDERJAGT",126,NA,NA,"IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,NA,2,52,0,48,28,NA,-2,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,101,5,-37
"Def","TAMPABAYBUCCANEERS",161.59312,"4.","Tampa Bay Buccaneers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,4444,2929,1515,274,17,13,35,1,1,3,17.125,26,34,2,35,2,18,44.59312,2005,60,9,-37.6656
"WR","BRANDONSTOKLEY",60.3,"175","Brandon Stokley","IND",29,15,4,0,0,0,0,0,0,0,NA,0,41,543,13.24,1,60,NA,66,NA,0,0,0,0,0,54.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,238,66,-37.8
"RB","VERRONHAYNES",56.7,"182","Verron Haynes","PIT",26,14,0,0,0,0,0,0,74,274,3.7,3,11,113,10.27,0,57,NA,55,NA,0,0,0,27.4,18,11.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,244,55,-38.1
"WR","DENNISNORTHCUTT",59.4,"177","Dennis Northcutt","CLE",28,16,7,0,0,0,0,0,2,33,16.5,0,42,441,10.5,2,59,NA,67,NA,0,0,0,3.3,0,44.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,239,67,-38.7
"Def","MINNESOTAVIKINGS",160.4192,"12t.","Minnesota Vikings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,5176,3335,1841,344,24,11,33,0,1,5,21.5,22,48,2,33,0,30,25.4192,2005,62,10,-38.83952
"RB","ADRIANPETERSON",55.9,"185","Adrian Peterson","CHI",26,16,0,0,0,0,0,0,76,391,5.14,2,7,48,6.86,0,56,NA,56,NA,0,0,0,39.1,12,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,247,56,-38.9
"K","JOHNKASAY",124,NA,NA,"CAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,3,8,43,1,51,24,15,-8,43,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,108,7,-39
"WR","TROYBROWN",58.6,"178","Troy Brown","NWE",34,13,3,0,0,0,0,0,0,0,NA,0,39,466,11.95,2,59,NA,68,NA,0,0,0,0,0,46.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,240,68,-39.5
"TE","ALEXSMITH",48.7,"197","Alex Smith","TAM",23,16,10,0,0,0,0,0,0,0,NA,0,41,367,8.95,2,49,NA,20,NA,0,0,0,0,0,36.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,262,19,-39.5
"TE","COURTNEYANDERSON",48.3,"202","Courtney Anderson","OAK",25,14,13,0,0,0,0,0,0,0,NA,0,24,303,12.63,3,48,NA,21,NA,0,0,0,0,0,30.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,264,20,-39.9
"TE","JEBPUTZIER",48.1,"194","Jeb Putzier","DEN",26,16,4,0,0,0,0,0,0,0,NA,0,37,481,13,0,50,NA,19,NA,0,0,0,0,0,48.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,265,21,-40.1
"WR","JOSHREED",56.6,"183","Josh Reed","BUF",25,16,6,0,0,0,0,0,1,-3,-3,0,32,449,14.03,2,57,NA,70,NA,0,0,0,-0.3,0,44.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,245,69,-41.5
"WR","ARNAZBATTLE",56.48,"184","Arnaz Battle","SFO",25,10,8,2,2,27,0,0,8,11,1.38,0,32,363,11.34,3,56,NA,71,NA,1.08,0,0,1.1,0,36.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,246,70,-41.62
"RB","KYLEJOHNSON",52.9,"187","Kyle Johnson","DEN",27,16,14,0,0,0,0,0,4,9,2.25,1,17,160,9.41,5,53,NA,57,NA,0,0,0,0.9,6,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,252,57,-41.9
"Def","WASHINGTONREDSKINS",157.35792,"10t.","Washington Redskins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,4767,3081,1686,293,16,12,32,0,3,4,18.3125,24,32,6,32,0,24,39.35792,2005,65,11,-41.9008
"TE","ZACHARYHILTON",45.6,"205","Zachary Hilton","NOR",25,15,6,0,0,0,0,0,0,0,NA,0,35,396,11.31,1,46,NA,22,NA,0,0,0,0,0,39.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,268,22,-42.6
"Def","MIAMIDOLPHINS",156.55344,"12t.","Miami Dolphins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,5069,3307,1762,317,14,18,48,3,0,1,19.8125,36,28,0,48,6,6,32.55344,2005,66,12,-42.70528
"WR","MIKESELLERS",55.3,"186","Mike Sellers","WAS",30,15,6,0,0,0,0,0,1,1,1,1,12,72,6,7,55,NA,72,NA,0,0,0,0.1,6,7.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,248,71,-42.8
"RB","BRANDONJACOBS",51.9,"190","Brandon Jacobs","NYG",23,16,0,0,0,0,0,0,38,99,2.61,7,0,0,NA,0,52,NA,58,NA,0,0,0,9.9,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,255,58,-42.9
"K","MATTSTOVER",120,NA,NA,"BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,11,NA,4,23,0,57,44,NA,-4,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,116,8,-43
"K","RIANLINDELL",120,NA,NA,"BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,3,6,26,0,57,28,15,-6,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,116,8,-43
"RB","MICHAELTURNER",51.5,"193","Michael Turner","SDG",23,16,0,0,0,0,0,0,57,335,5.88,3,0,0,NA,0,52,NA,59,NA,0,0,0,33.5,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,256,59,-43.3
"WR","ROBERTFERGUSON",54.6,"181","Robert Ferguson","GNB",26,11,7,0,0,0,0,0,0,0,NA,0,27,366,13.56,3,57,NA,69,NA,0,0,0,0,0,36.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,249,72,-43.5
"WR","DEVERYHENDERSON",53.2,"188","Devery Henderson","NOR",23,14,3,0,0,0,0,0,1,9,9,0,22,343,15.59,3,53,NA,73,NA,0,0,0,0.9,0,34.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,250,73,-44.9
"K","JEFFREED",118,NA,NA,"PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,NA,5,45,0,54,24,NA,-5,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,122,10,-45
"WR","SHAUNMCDONALD",53,"189","Shaun McDonald","STL",24,16,2,0,0,0,0,0,1,7,7,0,46,523,11.37,0,53,NA,74,NA,0,0,0,0.7,0,52.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,251,74,-45.1
"K","JASONELAM",117,NA,NA,"DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9,1,8,43,1,42,36,5,-8,43,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,125,11,-46
"K","NATEKAEDING",117,NA,NA,"SDG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,8,NA,3,49,0,39,32,NA,-3,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,125,11,-46
