"name","player","pos","team","overallRank","projections","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_nfl","projectedPts_yahoo","passYdsMedian","passTdsMedian","passIntMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian","weeklySD","weeklyVariability","ydsPerRec","totalTds"
"DENNISJOHNSON","Dennis Johnson","RB","HOU",393,19.3958022739762,24.125,14.475,27.825,NA,19.68,35,12.675,9.5,12.25,29.7,18.75,44.2,NA,0,0,0,135.95,0,6.00004779160682,46.4064181918099,0,0,0,22.5618181818182,19.3958022739762,1.15983020173851,4.04806705637783,7.73434142586758,0
"MARIONGRICE","Marion Grice","RB","SD",394,19.3744259036583,21.7,NA,NA,NA,10.85,1,NA,NA,37.25,7.925,2.625,55.55,NA,0,0,0,74.3690258717155,1.00000348995859,4.49996039657112,47.5000190138817,0,0,0,17.1125,19.3744259036583,1.90626811680094,6.14397798845051,10.5556526786493,1.00000348995859
"JIMDRAY","Jim Dray","TE","CLE",395,19.2375029425201,NA,NA,NA,NA,20.8375,22.85,NA,NA,NA,4.875,6.25,43.875,NA,0,0,0,8,0,10.1855526143303,128.300023540161,0.4,0,0,16.48125,19.2375029425201,1.36662524077299,4.63690931076716,12.5962751750605,0.4
"VANCEMCDONALD","Vance McDonald","TE","SF",396,19.1935731136234,50.875,NA,NA,NA,24.9875,13.5,10.75,26.625,5,17.625,5.625,NA,12.075,0,0,0,0,0,8.78914137669583,105.55,0.999970518937235,0,0,18.5625,19.1935731136234,1.52176190123126,5.07463630039258,12.0091366694661,0.999970518937235
"JEDCOLLINS","Jed Collins","RB","DET",397,18.9849977867484,29.65,11.175,NA,NA,20.4125,NA,NA,NA,1.25,1.875,NA,NA,23.585,0,0,0,44.8984776641881,0.75,6.49994395653254,46.5,0.697108336721604,0,0,14.6079166666667,18.9849977867484,1.42380272010931,4.81093382729613,7.153907835354,1.4471083367216
"THEORIDDICK","Theo Riddick","RB","DET",398,18.3621773199767,19.825,19,24.925,NA,20.635,13.1,NA,14.375,33.125,5.1,9.25,NA,17.4575,0,0,0,78,0.999945473169967,4.50000977633104,36.500035847655,0,0,0,17.61925,18.3621773199767,1.35623465012218,4.65477286167706,8.11110145574268,0.999945473169967
"BRUCEMILLER","Bruce Miller","RB","SF",399,18.1651189372624,27.35,9.825,NA,NA,18.5875,NA,NA,14.225,10.5,8.025,NA,NA,26.34,0,0,0,17.8314075441834,0.697108336721604,11.5,97.5946253001154,0,0,0,14.2815625,18.1651189372624,1.53232818569228,5.15953825910868,8.48648915653177,0.697108336721604
"SHAUNHILL","Shaun Hill","QB","STL",400,17.9500771496521,29.46,21,34.44,NA,21.658,-2.16,1.16,5.32,1.4,8.76,20.5,21.94,NA,270,3,1.99997401003118,11.4999917974559,0,0,0,0,0,0,14.3707272727273,17.9500771496521,2.59580337638149,8.15556912661382,NA,3
"ANTHONYSHERMAN","Anthony Sherman","RB","KC",401,17.8277397955505,22.775,NA,NA,NA,21.3,NA,NA,14.675,11.75,11.175,NA,NA,22.91,0,0,0,20.5,0.567123299258417,11.5000640549818,99,0,0,0,17.3308333333333,17.8277397955505,1.46996138779959,5.00263974119808,8.60864770201982,0.567123299258417
"GARYBARNIDGE","Gary Barnidge","TE","CLE",402,17.671875,NA,NA,NA,NA,18.7375,16.75,9.625,12.375,20.375,6.375,11.625,NA,24.975,0,0,0,0,0,8.38122417992573,93.375,1,0,0,14.9796875,17.671875,1.90843810815124,6.24153002134826,11.1409739192572,1
"WILLISMCGAHEE","Willis McGahee","RB","CLE",403,16.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.875,NA,0,0,0,92.5,1,0,13.5,0,0,0,16.9375,16.9375,1.65470260754456,5.56891174269785,NA,1
"KYLEWILLIAMS","Kyle Williams","WR","KC",404,16.8240285121989,47.5,NA,NA,NA,35.925,8.25,NA,13,NA,6.15,1.25,NA,NA,0,0,0,6.36530004065925,0,8.74994979813842,129.499988065064,0,NA,0,16.0559523809524,16.8240285121989,1.28599117765494,4.54027590495503,14.8000835493497,0
"JOSHHILL","Josh Hill","TE","NO",405,16.45,NA,NA,NA,NA,15.5875,10.25,NA,35.375,19.75,NA,5.625,NA,14.7875,0,0,0,0,0,9.15,86.3,0.94375,0,0,16.8958333333333,16.45,1.49642808161031,5.15092762044018,9.43169398907104,0.94375
"DIONLEWIS","Dion Lewis","RB","CLE",406,16.3929922947027,25.75,NA,NA,NA,14.0975,2.7,17.15,54.95,30.75,3.325,4.125,NA,8.5575,0,0,0,88.100053365182,0.684280968060233,3.62839722338875,27.8184091985851,0,0,0,16.0505,16.3929922947027,1.25621080319899,4.47985747222874,7.66685880456166,0.684280968060233
"DIONSIMS","Dion Sims","TE","MIA",407,16.25625,NA,NA,NA,NA,20.5,15,NA,7.125,17.25,17.5,4.375,NA,23.525,0,0,0,0,0,9.8,91.65,0.8,0,0,14.925,16.25625,1.3739465592946,4.81761056150317,9.35204081632653,0.8
"JEREMYROSS","Jeremy Ross","WR","DET",408,16.0312543360861,NA,59.25,NA,NA,33.6875,NA,NA,4.775,NA,5.375,3.75,NA,NA,0,0,0,0,0,8.25000833413459,128.250034688689,0,0,0,15.2720238095238,16.0312543360861,1.36934179971375,4.81677494850886,15.5454430461666,0
"LAVELLEHAWKINS","Lavelle Hawkins","WR","TB",409,16,NA,NA,NA,NA,17.125,NA,14.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.15,128,0,NA,0,16,16,1.30997730887179,4.65185669116406,12.6108374384236,0
"JURONCRINER","Juron Criner","WR","OAK",410,15.8125,51,NA,NA,NA,28.9375,20.375,NA,10.5,6.875,3.625,1.25,34.75,NA,0,0,0,0,0,10,126.5,0,0,0,19.6640625,15.8125,1.26580880349712,4.53797724916422,12.65,0
"MYLESWHITE","Myles White","WR","GB",411,15.7091991288073,NA,NA,NA,NA,20.8375,1.125,36.125,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9.84324099088981,137.673593030458,0,NA,0.5,10.7175,15.7091991288073,1.37563064387969,4.85172465993008,13.9866120475846,0
"LARODSTEPHENSHOWLING","LaRod Stephens-Howling","RB","PIT",412,15.6125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.225,NA,0,0,0,105.5,0.5,0,16.5,0,0,0,15.6125,15.6125,1.02098563805726,3.86166304259642,NA,0.5
"CHRISTIANPONDER","Christian Ponder","QB","MIN",413,15.2802747757555,NA,NA,NA,NA,2.2,9.4,NA,NA,NA,16.78,NA,32.06,NA,278.570743733175,1,1,31.3744502642851,0,0,0,0,0,0,9.57333333333333,15.2802747757555,1.91618507832813,6.39174921957805,NA,1
"ERIKLORIG","Erik Lorig","RB","NO",414,15.1976560647544,19.075,15.7,NA,NA,17.3875,NA,NA,NA,NA,1.375,3.75,NA,20.5275,0,0,0,20.9765606475436,0,7.75,64,0.85,0,0,12.9191666666667,15.1976560647544,1.41602072952407,4.99255365920789,8.25806451612903,0.85
"DARYLRICHARDSON","Daryl Richardson","RB","NYJ",415,15.0000065711975,25,16.125,NA,NA,13.0775,12.925,6.7,27.4,8.375,12.2,1.25,46.275,NA,0,0,0,90.0000071982834,0,6.36610932832745,60.0000468109536,0,0,0.5,14.5752272727273,15.0000065711975,1.25614744769078,4.55451189319776,9.42491617980385,0
"CHANDLERJONES","Chandler Jones","WR","CLE",416,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,120,0,NA,0,15,15,1.31649682424935,4.72387343895076,10,0
"ANTONESMITH","Antone Smith","RB","ATL",417,14.9283133962558,4.525,15.1,NA,NA,9.8125,15.175,NA,11.95,9.625,21.325,5.75,NA,10.435,0,0,0,57,0.999982295945578,3.50001525656326,25.8273569646585,0,0,0,11.4686111111111,14.9283133962558,1.13790644474141,4.22653821361374,7.37921268092383,0.999982295945578
"TOMMYBOHANON","Tommy Bohanon","RB","NYJ",418,14.8991804473398,21.975,7.45,NA,NA,14.7125,NA,NA,6.55,11.5,7.35,NA,NA,18.2425,0,0,0,29.25,0.732155074556634,8.5,60.65,0,0,0,12.4757142857143,14.8991804473398,1.22060976799598,4.46019734435285,7.13529411764706,0.732155074556634
"MICHAELFORD","Michael Ford","RB","CHI",419,14.8249228770091,20.8,10,NA,NA,15.4,1.6,NA,23.75,11.75,15.65,0.4,NA,8.3275,0,0,0,79.5,0.749987501646415,2.49996181283766,18.9999829370445,0,0,0,11.9108333333333,14.8249228770091,1.14941806707144,4.26439801629573,7.60010926546033,0.749987501646415
"TAYLORTHOMPSON","Taylor Thompson","TE","TEN",420,14.6875,NA,NA,NA,NA,8.4875,3.125,NA,6.75,23.5,22.625,27.625,NA,NA,0,0,0,0,0,9,93.5,0.5,NA,0,15.3520833333333,14.6875,1.37404534827289,4.90216220220772,10.3888888888889,0.5
"MICHAELHOOMANAWANUI","Michael Hoomanawanui","TE","NE",421,14.48125,NA,NA,NA,NA,27.8125,28,NA,8.625,12.875,13.75,5.625,NA,11.05,0,0,0,0,0,9.49993974035949,67.85,1,0,0,15.3910714285714,14.48125,1.79740478165252,6.10133488451359,7.14215056667638,1
"ARMONBINNS","Armon Binns","WR","MIA",422,14.4375,NA,NA,NA,NA,14.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9,115.5,0,NA,0,14.4375,14.4375,1.31718236797702,4.75601522544925,12.8333333333333,0
"TAVARRESKING","Tavarres King","WR","CAR",423,14.3749996575989,NA,NA,NA,NA,23.875,NA,NA,22.375,11.875,20.375,3.125,NA,NA,0,0,0,0,0,9.00001355327256,114.999997260791,0,NA,0,13.6041666666667,14.3749996575989,1.22008487790896,4.48688369935386,12.7777582311501,0
"JOELDREESSEN","Joel Dreessen","TE","DEN",424,13.9750018258689,NA,NA,NA,NA,18.5625,17.725,NA,NA,2.5,13.875,12.875,NA,NA,0,0,0,1,0,8.75006948676188,63.000014606951,1,NA,0,11.00625,13.9750018258689,1.72395625698007,5.92240898282107,7.19994449212829,1
"RHETTELLISON","Rhett Ellison","TE","MIN",425,13.2076500203296,NA,NA,NA,NA,21.75,9.875,NA,6.5,5,14.25,5.625,NA,16.5,0,0,0,0,0,8.5000156602379,77,0.697108336721604,0,0.2,10.6714285714286,13.2076500203296,1.26469370604458,4.67478235887161,9.05880683963881,0.697108336721604
"DEREKMOYE","Derek Moye","WR","PIT",426,13.15,NA,NA,NA,NA,24.675,NA,NA,9.25,17.25,4.25,NA,NA,NA,NA,NA,NA,0,0,7.075,86,0.4,NA,0,13.85625,13.15,1.15019475721041,4.3565557668794,12.1554770318021,0.4
"STORMJOHNSON","Storm Johnson","RB","JAC",427,13.1482810912471,35.9,11.075,NA,NA,17.765,1.15,NA,NA,4.625,5.425,NA,NA,32.3625,0,0,0,95.3109627772985,0,3.1499923776694,28.9374785081377,0,0,0,13.4253125,13.1482810912471,0.951178151255879,3.79813877970302,9.1865233431288,0
"JARONBROWN","Jaron Brown","WR","ARI",428,12.875,NA,NA,NA,NA,27.5875,14.5,NA,17,8.75,17.375,1.25,NA,NA,0,0,0,0,0,7.5,103,0,NA,0,14.4104166666667,12.875,1.22559133318986,4.58291780028355,13.7333333333333,0
"ANTHONYARMSTRONG","Anthony Armstrong","WR","CLE",429,12.8625,NA,NA,NA,NA,12.8625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.5,64.5,0.8,NA,0,12.8625,12.8625,1.2688600881799,4.70501637918293,14.3333333333333,0.8
"KYLEJUSZCZYK","Kyle Juszczyk","RB","BAL",430,12.7867509096365,15.875,16.525,NA,NA,14.1175,NA,6.625,NA,1.25,4.425,0.5,NA,18.74,0,0,0,39.413564444848,0.7,5.00000019654339,37.1631557212134,0,0,0,9.6821875,12.7867509096365,1.09266927379386,4.21463340205765,7.43263085207579,0.7
"WILLJOHNSON","Will Johnson","RB","PIT",431,12.5900259007697,19.125,11.875,NA,NA,15.5,NA,NA,3.25,13.5,7.6,4.25,NA,13.15,0,0,0,6.35306241015485,0,8.41262155626124,59.6377572780334,0.75,0,0,11.03125,12.5900259007697,1.06012402512408,4.1338684068192,7.08908119534356,0.75
"ACLEONARD","A.C. Leonard","TE","MIN",432,12.5625,NA,NA,NA,NA,NA,NA,NA,NA,21,4.125,NA,NA,NA,NA,NA,NA,NA,NA,6.5,76.5,0.5,NA,NA,12.5625,12.5625,1.12575872805497,4.31954076234178,11.7692307692308,0.5
"JASONCAMPBELL","Jason Campbell","QB","CIN",433,12.5400506719593,NA,7.04,NA,NA,6.4,67.86,13.92,2.9,3.7,7.26,15.5,19.62,NA,226,1.50004239082336,1.00004049382716,5.00002590147281,0,0,0,0,0,0,15.6055555555556,12.5400506719593,1.86690638464308,6.40066304218283,NA,1.50004239082336
"KYLEORTON","Kyle Orton","QB","DAL",434,12.4797219042464,NA,NA,NA,NA,21.42,9.44,NA,7.74,NA,8.14,NA,15.66,NA,219.500064280868,1.49993109575439,1,6.99994949994099,0,0,0,0,0,0,8.91428571428571,12.4797219042464,1.80333326994119,6.22549583267443,NA,1.49993109575439
"RODNEYSMITH","Rodney Smith","WR","MIN",435,12.475,NA,NA,NA,NA,12.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.8,99.8,0,NA,0,12.475,12.475,1.27011216983327,4.72934693794643,14.6764705882353,0
"HENRYHYNOSKI","Henry Hynoski","RB","NYG",436,12.465625,19.7,4.575,NA,NA,12.1375,NA,NA,NA,NA,NA,NA,NA,18.6,0,0,0,14.5,0.25,8.5,76.125,0,0,0,13.753125,12.465625,1.07731839354762,4.18880465078013,8.95588235294118,0.25
"TYLERGAFFNEY","Tyler Gaffney","RB","CAR",437,12.4124958863935,19.2,NA,NA,NA,9.6,NA,NA,NA,2.125,NA,8.75,32.375,NA,0,0,0,80.9999588639348,0,4.5,34.5,0,0,0,9.00625,12.4124958863935,0.998496999665981,3.9704587330651,7.66666666666667,0
"CHRISRAINEY","Chris Rainey","RB","IND",438,12.3154605744013,16.575,NA,NA,NA,12.4425,7.95,NA,NA,NA,NA,NA,NA,NA,0,0,0,50.929304473398,0,6.85724059645307,57.780241016492,0,NA,0,9.241875,12.3154605744013,1.10330584428881,4.26980135600044,8.42616504463603,0
"MATTFLYNN","Matt Flynn","QB","GB",439,12.2601245198073,21.48,NA,NA,NA,12.764,45.74,1.16,8.3,7.5,6.24,NA,NA,NA,196.75,1.50003115711413,1,13.8999989135076,0,0,0,0,NA,0,12.273,12.2601245198073,1.84488070274191,6.35388921096955,NA,1.50003115711413
"STEPHENHOUSTON","Stephen Houston","RB","NEP",440,12,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,145,0,1,4,0,NA,1,12,12,1.22780568775392,4.63613768799819,4,0
"FRANKSUMMERS","Frank Summers","RB","BUF",441,11.8802008482914,26.9,12.125,NA,NA,19.5125,NA,NA,5.475,1.75,5.25,1.125,NA,17.955,0,0,0,25.3996105274088,0,5.49995654265903,47.5,0.567123299258417,0,0,11.1865625,11.8802008482914,1.13030251602079,4.36894581325742,8.63643187570269,0.567123299258417
"DARRELYOUNG","Darrel Young","RB","WAS",442,11.3089914408599,NA,27.25,NA,NA,31.8,NA,NA,4.875,4.625,7.7,8.375,NA,10.975,0,0,0,27.0000164530939,0,5.74998608471312,41.65,0.567123299258417,0,0,13.5428571428571,11.3089914408599,0.914519412903855,3.79406969338033,7.24349579049077,0.567123299258417
"DAVONEBESS","Davone Bess","WR","CLE",443,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,NA,0,0,0,0,0,0,114,0,0,1,11.25,11.25,1.47399211734978,5.36731238387043,NA,0
"WALTPOWELL","Walt Powell","WR","ARI",444,11.2063229971381,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.625,23.5,NA,8.0375,0,0,0,0,0,3,82.4505839771048,0.15,0,0,9.290625,11.2063229971381,1.21593724992177,4.64546766538278,27.4835279923683,0.15
"RYANWILLIAMS","Ryan Williams","RB","DAL",445,11.0125021279208,20.475,NA,NA,NA,11.4375,14,6.3,28.775,7.875,16.375,3.75,NA,NA,0,0,0,101,0,3.49994512748043,26.5000170233665,0,NA,0.8,12.4984375,11.0125021279208,1.03582260500145,4.15041596752277,7.57155214100274,0
"DANESANZENBACHER","Dane Sanzenbacher","WR","CIN",446,10.9868013264466,NA,20.875,NA,NA,19.1875,16.875,NA,7.5,NA,4.875,1.25,NA,14.3375,0,0,0,0,0,7.99999730691112,87.8944106115729,0,0,0,10.6125,10.9868013264466,1.05780241427208,4.21347956920473,10.9868050250019,0
"ORSONCHARLES","Orson Charles","RB","CIN",447,10.9696375355768,14.15,NA,NA,NA,NA,NA,NA,2.375,NA,1.5,NA,NA,NA,NA,NA,NA,14,1,2.18265002032962,28.5571002846147,0,NA,0,10.05625,10.9696375355768,1.58333707347677,5.68923337183803,13.0836826878466,1
"BRADIEEWING","Bradie Ewing","RB","ATL",448,10.925,NA,NA,NA,NA,NA,NA,NA,NA,16.625,4,NA,NA,13.05,0,0,0,0,0,7,73,0.4,0,0.2,10.825,10.925,1.21188201147027,4.64920014426057,10.4285714285714,0.4
"MICKEYSHULER","Mickey Shuler","TE",NA,449,10.71875,NA,NA,NA,NA,9.1875,NA,NA,NA,NA,NA,12.25,NA,NA,NA,NA,NA,NA,NA,5.9,61.75,0.5,NA,0,10.71875,10.71875,1.04966060575773,4.20503075723941,10.4661016949153,0.5
"STANLEYHAVILI","Stanley Havili","RB","IND",450,10.6472532534497,17.9,10.4,NA,NA,14.15,NA,NA,10.95,6.125,6.4,1.875,NA,20.9975,0,0,0,21.1600325344973,0,9.50005850750709,68.25,0,0,0,11.0246875,10.6472532534497,1.04981917771814,4.20931662277583,7.18416628129899,0
"NAAMANROOSEVELT","Naaman Roosevelt","WR","DET",451,10.4125,NA,NA,NA,NA,10.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,83.3,0,NA,0,10.4125,10.4125,1.06430156534588,4.26257032163368,13.8833333333333,0
"JOSHCOOPER","Josh Cooper","WR","CLE",452,10.34375,NA,NA,NA,NA,10.3125,NA,NA,NA,NA,7,13.75,NA,NA,NA,NA,NA,0,0,6.9,82.75,0,NA,0,10.3541666666667,10.34375,1.06530881190018,4.26909030393036,11.9927536231884,0
"CHRISTHOMPSON","Chris Thompson","RB","WAS",453,10.0999942803232,18.325,NA,NA,NA,13.755,NA,NA,NA,13.125,1.725,3.875,NA,NA,0,0,0,55.5,0,3.99993863288544,36.3999542425858,0,NA,0,8.4675,10.0999942803232,0.862863115946793,3.71405250159417,9.10012817279848,0
"DAMARISJOHNSON","Damaris Johnson","WR","PHI",454,9.9375038737501,NA,NA,NA,NA,13.3125,3.125,9.5,34.75,NA,19.375,5,NA,NA,0,0,0,0,0,7,91.5000309900008,0,NA,0.5,11.0803571428571,9.9375038737501,1.16865392401296,4.58093622047479,13.0714329985715,0
"ALANBONNER","Alan Bonner","WR","HOU",455,9.89375,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.25,79.15,0,NA,0,9.89375,9.89375,1.07292893326153,4.31464932737035,15.0761904761905,0
"GREGSALAS","Greg Salas","WR","NYJ",455,9.89375,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.65,79.15,0,NA,0,9.89375,9.89375,0.989191775531638,4.07965394351056,14.0088495575221,0
"JORDANPALMER","Jordan Palmer","QB","CHI",457,9.85426058251872,21.46,19.2,NA,NA,18.854,6.5,NA,2.9,11.1,1.06,9.4,NA,11.5,271.3,1.18718978513282,1.55004262128749,6.04999203625164,0,0,0,0,0,0.567123299258417,10.8504444444444,9.85426058251872,1.93319352316498,6.73097026618834,NA,1.18718978513282
"CHRISHOGAN","Chris Hogan","WR","BUF",458,9.85,NA,NA,NA,NA,9.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,78.8,0,NA,0,9.85,9.85,1.04700443745159,4.24424652110736,13.1333333333333,0
"BRITTANGOLDEN","Brittan Golden","WR","ARI",459,9.78125,NA,NA,NA,NA,15.5625,12.875,NA,12.25,NA,4,NA,NA,8.0375,0,0,0,0,0,5.23051972476603,78.25,0,0,0,10.545,9.78125,1.0843888530572,4.35285340289639,14.9602724236931,0
"BRUCEGRADKOWSKI","Bruce Gradkowski","QB","PIT",460,9.65715317065472,NA,NA,NA,NA,15.23,0.24,7.4,5.76,8.1,8.28,NA,NA,12.18,199.999080215628,1.45102718848538,1.54897281151462,4.99999642631938,0,0,0,0,0,0,6.83625,9.65715317065472,1.79120275803442,6.34308389688282,NA,1.45102718848538
"JALENPARMELE","Jalen Parmele","RB","ARI",461,9.58125,10.95,NA,NA,NA,8.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.75,0,6.15,47.25,0,NA,0,9.58125,9.58125,0.861118528641795,3.73702391168217,7.68292682926829,0
"MICHAELCAMPANARO","Michael Campanaro","WR","BAL",462,9.1875,NA,NA,NA,NA,9.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,73.5,0,NA,0,9.1875,9.1875,1.05174130366738,4.29312979127008,12.25,0
"JORVORSKIELANE","Jorvorskie Lane","RB","MIA",463,9.1625,17.025,4.3,NA,NA,10.6625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,0.25,5.5,38.5,0,NA,0,7.996875,9.1625,0.771355627366898,3.50761376862875,7,0.25
"GERELLROBINSON","Gerell Robinson","TE","DEN",464,9.1,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,72.8,0,NA,0,9.1,9.1,1.05428045902797,4.30495610253503,12.1333333333333,0
"MIKEGILLISLEE","Mike Gillislee","RB","MIA",465,8.96250722116751,8.65,22.475,NA,NA,9.7775,4.975,10.975,1.5,13.75,5.55,9.125,NA,20.3875,0,0,0,69.0000613794899,0,2.00001193379984,16.5000086657481,0,0,0,9.64409090909091,8.96250722116751,0.793258738110209,3.57982522106987,8.24995510621759,0
"SHAUNDRAUGHN","Shaun Draughn","RB",NA,466,8.9,21.175,15.125,NA,NA,18.15,1.575,NA,NA,NA,NA,1.625,NA,NA,0,0,0,54,0,3.50001877200443,28,0,NA,0,9.60833333333333,8.9,0.782822752726923,3.55389617586774,7.99995709279143,0
"MARKSANCHEZ","Mark Sanchez","QB","PHI",467,8.88030962640748,20.18,7.54,NA,NA,11.212,1.2,8.76,11,19.4,6.72,NA,37.56,NA,221.999932199717,1.50005143866311,2.29996268668669,8.99994643826433,0,0,0,0,0,0,12.3572,8.88030962640748,2.11588125895479,7.29597650768632,NA,1.50005143866311
"MICHAELEGNEW","Michael Egnew","TE","MIA",468,8.8125,NA,NA,NA,NA,11.4375,5.125,NA,NA,18.5,12.5,7.5,NA,NA,0,0,0,0,0,6.65,70.5,0,NA,0,11.0125,8.8125,1.03226445788768,4.25861631156139,10.6015037593985,0
"THADDEUSLEWIS","Thaddeus Lewis","QB","BUF",469,8.76000647044755,NA,NA,NA,NA,7.9,4.24,7.9,8.16,41.1,12.42,NA,NA,NA,211.499944285995,1,1.49999839194196,8.00003874833618,0,0,0,0,NA,0,11.6742857142857,8.76000647044755,1.71252629453604,6.17048594988646,NA,1
"TYLERWILSON","Tyler Wilson","QB","TEN",470,8.75,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,225,1,1.5,2.5,0,NA,NA,NA,NA,NA,8.75,8.75,1.77039806959875,6.33343169213179,NA,1
"ARTHURLYNCH","Arthur Lynch","TE","MIA",471,8.65011880844767,NA,NA,NA,NA,16.875,NA,NA,6.25,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,6.16819170393765,69.2009504675814,0,NA,0,7.09375,8.65011880844767,0.923325564501939,3.96161939097309,11.2190012550039,0
"KENJONBARNER","Kenjon Barner","RB","CAR",472,8.61874510111483,NA,14.925,19.675,NA,12.7125,2.275,NA,6.7,7.875,6.475,1.625,NA,12.1725,0,0,0,60,0,3.00001430520688,20.9499608089186,0,0,0,9.29833333333333,8.61874510111483,0.732054313120343,3.42653162125378,6.98328697051793,0
"CEDRICPEERMAN","Cedric Peerman","RB","CIN",473,8.6125,10.95,17.175,NA,NA,14.0625,21.875,NA,5.975,1,4.05,2.125,NA,13.5625,0,0,0,56.75,0,3.42796791026302,23.5,0,0,0,10.0327777777778,8.6125,0.733277767881508,3.43030054927184,6.85537339181127,0
"CYRUSGRAY","Cyrus Gray","RB","KC",474,8.61055688397214,23.65,5.35,NA,NA,14.5,15.975,NA,3.725,3.875,6.1,8.5,NA,NA,0,0,0,37.3555688397214,0,5.36768371330236,39,0,NA,0,9.834375,8.61055688397214,0.865325034530287,3.800975168648,7.26570380876746,0
"JUSTINBROWN","Justin Brown","WR","PIT",475,8.54375,NA,22.375,NA,NA,17.0875,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4.9,49.15,0.4,NA,0,9.865625,8.54375,0.937382910126172,4.00678336829181,10.030612244898,0.4
"JAMESCASEY","James Casey","TE","PHI",476,8.5,NA,NA,NA,NA,15.9,4.75,NA,20.5,2.5,4.875,NA,NA,NA,0,0,0,0,0,6.5,68,0,NA,0,9.705,8.5,1.00125222837425,4.18837301525805,10.4615384615385,0
"DAVIDPAULSON","David Paulson","TE","PIT",477,8.471875,NA,NA,NA,NA,13.7625,7.125,17,19.75,1.875,5.125,1.25,NA,NA,0,0,0,0,0,6.35,67.775,0,NA,0,9.4125,8.471875,0.889891953736098,3.87736852120041,10.6732283464567,0
"JAMESHANNA","James Hanna","TE","DAL",478,8.4375,NA,NA,NA,NA,20.125,9.375,NA,12.375,4.375,13.5,3.75,NA,NA,0,0,0,0,0,8.49993809644807,67.5,0,NA,0,10.5833333333333,8.4375,0.96446889706494,4.08850383020306,7.94123430477767,0
"EDWINBAKER","Edwin Baker","RB","CLE",479,8.3125,10.475,5.5,19.25,NA,11.0975,39.625,NA,NA,2,1.6,1.125,NA,NA,0,0,0,51.25,0,4.19999038968579,25.5,0,NA,0,10.9590625,8.3125,0.753382742463491,3.50283827217785,6.07144246392138,0
"CLYDEGATES","Clyde Gates","WR","NYJ",480,8.28125,NA,NA,NA,NA,10.5,NA,NA,9,6.25,7.375,NA,NA,NA,NA,NA,NA,0,0,5.75,66.25,0,NA,0,8.28125,8.28125,0.963394835995404,4.09388350891806,11.5217391304348,0
"KEALOHAPILARES","Kealoha Pilares","WR","CAR",481,8.1125,NA,NA,NA,NA,16.225,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4.15,64.9,0,NA,0,8.1125,8.1125,0.856784860946915,3.80376447457162,15.6385542168675,0
"CRAIGSTEVENS","Craig Stevens","TE","TEN",482,7.965625,NA,NA,NA,NA,8.875,18.25,NA,8.5,4.375,3.875,9.375,NA,9.2625,0,0,0,0,0,6.5,63.725,0,0,0,8.93035714285714,7.965625,0.963946975484895,4.1123886103341,9.80384615384615,0
"ZACHSUDFELD","Zach Sudfeld","TE","NYJ",483,7.9375,NA,NA,NA,NA,18.9375,1.875,NA,20,3.75,5.625,4.375,NA,NA,0,0,0,0,0,5.99997454391983,63.5,0,NA,0,9.09375,7.9375,0.901857642637383,3.93965539503867,10.5833782352208,0
