"name","pos","name_fbg4","team_fbg4","positionRank_fbg4","overallRank_fbg4","pts_fbg4","passAtt_fbg4","passComp_fbg4","passYds_fbg4","passTds_fbg4","passInt_fbg4","rushAtt_fbg4","rushYds_fbg4","rushTds_fbg4","rec_fbg4","recYds_fbg4","recTds_fbg4","returnTds_fbg4","twoPts_fbg4","fumbles_fbg4"
"MICHAELPRESTON","WR","Michael Preston","TEN",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEVONWYLIE","WR","Devon Wylie","SF",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SKYEDAWSON","WR","Skye Dawson","TB",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"COBIHAMILTON","WR","Cobi Hamilton","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MICHEALSPURLOCK","WR","Micheal Spurlock","CHI",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOSHGORDON","WR","Josh Gordon","CLE",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"LESTARJEAN","WR","Lestar Jean","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAMARNEWSOME","WR","Jamar Newsome","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MYLESWHITE","WR","Myles White","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","CLE",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOSHBOYCE","WR","Josh Boyce","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SHAQEVANS","WR","Shaq Evans","NYJ",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DOMENIKHIXON","WR","Domenik Hixon","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARVINMCNUTT","WR","Marvin McNutt","CAR",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TIQUANUNDERWOOD","WR","Tiquan Underwood","CAR",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TJJONES","WR","T.J. Jones","DET",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARIOMANNINGHAM","WR","Mario Manningham","NYG",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"NATEBURLESON","WR","Nate Burleson","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ROBERTMEACHEM","WR","Robert Meachem","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"PATRICKEDWARDS","WR","Patrick Edwards","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BRADSMITH","WR","Brad Smith","PHI",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DAMIANWILLIAMS","WR","Damian Williams","TEN",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARCMARIANI","WR","Marc Mariani","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TEVINREESE","WR","Tevin Reese","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JONBALDWIN","WR","Jon Baldwin","DET",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TANDONDOSS","WR","Tandon Doss","JAX",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"LAVONBRAZILL","WR","LaVon Brazill","IND",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GREGLITTLE","WR","Greg Little","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JURONCRINER","WR","Juron Criner","OAK",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"AARONMELLETTE","WR","Aaron Mellette","BAL",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TROYEDWARDS","WR","Troy Edwards","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAREDABBREDERIS","WR","Jared Abbrederis","GB",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KYLEWILLIAMS","WR","Kyle Williams","KC",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KEVINCONE","WR","Kevin Cone","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SIDNEYRICE","WR","Sidney Rice","SEA",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"RAMSESBARDEN","WR","Ramses Barden","BUF",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ZACHPOTTER","TE","Zach Potter","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"MICHAELEGNEW","TE","Michael Egnew","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"SEANMCGRATH","TE","Sean McGrath","KC",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BRADSMELLEY","TE","Brad Smelley","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DAVIDPAULSON","TE","David Paulson","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DUSTINKELLER","TE","Dustin Keller","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TOMCRABTREE","TE","Tom Crabtree","TB",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"MIKEMCNEILL","TE","Mike McNeill","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"RICHARDGORDON","TE","Richard Gordon","KC",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KEVINBROCK","TE","Kevin Brock","CIN",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JAKEBALLARD","TE","Jake Ballard","ARI",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DJWILLIAMS","TE","D.J. Williams","NE",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JACKDOYLE","TE","Jack Doyle","IND",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"WESLYESAUNDERS","TE","Weslye Saunders","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"FENDIONOBUN","TE","Fendi Onobun","JAX",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KONRADREULAND","TE","Konrad Reuland","NYJ",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BRANDONBARDEN","TE","Brandon Barden","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"GARRETTCELEK","TE","Garrett Celek","SF",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TREYBURTON","TE","Trey Burton","PHI",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NATHANOVERBAY","TE","Nathan Overbay","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"DAVIDJOHNSON","TE","David Johnson","SD",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TONYMOEAKI","TE","Tony Moeaki","BUF",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"MICHAELWILLIAMS","TE","Michael Williams","DET",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JOELDREESSEN","TE","Joel Dreessen","DEN",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ANTHONYMCCOY","TE","Anthony McCoy","SEA",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"MICKEYSHULER","TE","Mickey Shuler","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NATEBYHAM","TE","Nate Byham","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KELLENDAVIS","TE","Kellen Davis","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NICKKASA","TE","Nick Kasa","OAK",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"ALEXBAYER","TE","Alex Bayer","STL",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"KELLENWINSLOW","TE","Kellen Winslow Jr","",99,462,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
