"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstPtsAllowed","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg019","fg2029","fg3039","fg4049","fg50","xp"
"MINNESOTAVIKINGS","DST","MIN","average","Minnesota Vikings",659,2015,18,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.666666666667,5946.5,45.6666666666667,0.366666666666667,13.3666666666667,10.1666666666667,15,1.1,4.33333333333333,0,0,0,0,0,0,0,0
"MINNESOTAVIKINGS","DST","MIN","averageRobust","Minnesota Vikings",659,2015,18,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.25,5946.5,45,0.1,13.55,12,15,1.1,4.25,0,0,0,0,0,0,0,0
"MINNESOTAVIKINGS","DST","MIN","averageWeighted","Minnesota Vikings",659,2015,18,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.666666666667,5946.5,45.6666666666667,0.366666666666667,13.3666666666667,10.1666666666667,15,1.1,4.33333333333333,0,0,0,0,0,0,0,0
"MINNESOTAVIKINGS","DST","MIN","cbs1","Minnesota Vikings",659,2015,17,481,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,5994,41,1,16,12,15,1.1,6,NA,NA,NA,NA,NA,NA,NA,NA
"MINNESOTAVIKINGS","DST","MIN","cbs2","Minnesota Vikings",659,2015,17,463,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,5899,43,0,10,12,15,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA
"MINNESOTAVIKINGS","DST","MIN","espn","Minnesota Vikings",659,2015,18,483,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,407.666666666667,5946.5,45.6666666666667,0.366666666666667,13.3666666666667,10.1666666666667,15,1.1,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA
"MINNESOTAVIKINGS","DST","MIN","yahoo","Minnesota Vikings",659,2015,18,662,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,5946.5,53,0.1,14.1,6.5,15,1.1,4,NA,NA,NA,NA,NA,NA,NA,NA
"MITCHEWALD","K","DEN","average","Mitch Ewald",660,2015,66,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MITCHEWALD","K","DEN","averageRobust","Mitch Ewald",660,2015,66,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MITCHEWALD","K","DEN","averageWeighted","Mitch Ewald",660,2015,66,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MITCHEWALD","K","DEN","espn","Mitch Ewald",660,2015,60,484,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA
"MITCHEWALD","K","DEN","yahoo","Mitch Ewald",660,2015,35,663,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA
"MOHAMEDSANU","WR","CIN","average","Mohamed Sanu",661,2015,46,110,122.04375,84.2,182.2,3.9,0,0,34,0.5,0,6,44.45,0.05,55.275,73,713.75,4.15,0,1.1,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MOHAMEDSANU","WR","CIN","averageRobust","Mohamed Sanu",661,2015,55,130,112.543815742889,84.2,182.2,3.9,0,0,34,0.5,0,6,44.45,0.05,55.275,73,641.75,4.00001095714813,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MOHAMEDSANU","WR","CIN","averageWeighted","Mohamed Sanu",661,2015,46,110,122.04375,84.2,182.2,3.9,0,0,34,0.5,0,6,44.45,0.05,55.275,73,713.75,4.15,0,1.1,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MOHAMEDSANU","WR","CIN","cbs1","Mohamed Sanu",661,2015,55,152,108.075,84.2,182.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,73,655,4,0,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOHAMEDSANU","WR","CIN","cbs2","Mohamed Sanu",661,2015,66,155,101.45,84.2,182.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,73,602,4,0,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOHAMEDSANU","WR","CIN","espn","Mohamed Sanu",661,2015,80,166,84.2,84.2,182.2,0,0,0,0,0,0,6,29,0,48,73,540,2,0,1.1,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOHAMEDSANU","WR","CIN","yahoo","Mohamed Sanu",661,2015,16,35,182.2,84.2,182.2,7.8,0,0,68,1,0,6,59.9,0.1,71.1,73,1058,6.6,0,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONTEEBALL","RB","DEN","average","Montee Ball",662,2015,14,33,176.275,74.425,241.3,56.5,0,0,0,0,0,243.333333333333,932.25,7.95,40,11,282,1.1,0,0.1,2.23333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MONTEEBALL","RB","DEN","averageRobust","Montee Ball",662,2015,14,25,190.337066707757,74.425,241.3,56.5,0,0,0,0,0,244.25,976,8.99992244646471,40,11,312.5,1.00000533816151,0,0.1,2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MONTEEBALL","RB","DEN","averageWeighted","Montee Ball",662,2015,14,33,176.275,74.425,241.3,56.5,0,0,0,0,0,243.333333333333,932.25,7.95,40,11,282,1.1,0,0.1,2.23333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MONTEEBALL","RB","DEN","cbs1","Montee Ball",662,2015,7,9,241.3,74.425,241.3,NA,NA,NA,NA,NA,NA,266,1306,11,53,11,332,2,0,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONTEEBALL","RB","DEN","cbs2","Montee Ball",662,2015,6,16,199.95,74.425,241.3,NA,NA,NA,NA,NA,NA,247,1075,9,33,11,306,1,0,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONTEEBALL","RB","DEN","espn","Montee Ball",662,2015,12,25,189.425,74.425,241.3,0,0,0,0,0,0,217,943,9,54,11,333,1,0,0.1,2.23333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONTEEBALL","RB","DEN","yahoo","Montee Ball",662,2015,51,180,74.425,74.425,241.3,113,0,0,0,0,0,243.333333333333,405,2.8,20,11,157,0.4,0,0.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MORRELLPRESLEY","TE","SEA","average","Morrell Presley",663,2015,193,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MORRELLPRESLEY","TE","SEA","averageRobust","Morrell Presley",663,2015,193,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MORRELLPRESLEY","TE","SEA","averageWeighted","Morrell Presley",663,2015,193,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MORRELLPRESLEY","TE","SEA","yahoo","Morrell Presley",663,2015,160,664,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYCHALRIVERA","TE","OAK","average","Mychal Rivera",664,2015,23,183,86.06875,68.75,103.75,0,0,0,0,0,0,0,0,0,46.5,51,499.75,4.1,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYCHALRIVERA","TE","OAK","averageRobust","Mychal Rivera",664,2015,22,185,86.6688962265254,68.75,103.75,0,0,0,0,0,0,0,0,0,44.0000258949416,51,499.75,4.00002437108757,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYCHALRIVERA","TE","OAK","averageWeighted","Mychal Rivera",664,2015,23,183,86.06875,68.75,103.75,0,0,0,0,0,0,0,0,0,46.5,51,499.75,4.1,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYCHALRIVERA","TE","OAK","cbs1","Mychal Rivera",664,2015,32,217,83.825,68.75,103.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,51,477,4,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYCHALRIVERA","TE","OAK","cbs2","Mychal Rivera",664,2015,26,176,87.95,68.75,103.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,51,510,4,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYCHALRIVERA","TE","OAK","espn","Mychal Rivera",664,2015,26,201,68.75,68.75,103.75,0,0,0,0,0,0,0,0,0,37,51,414,3,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYCHALRIVERA","TE","OAK","yahoo","Mychal Rivera",664,2015,16,137,103.75,68.75,103.75,0,0,0,0,0,0,0,0,0,61,51,598,5.4,0,0.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEFREESE","K","DET","average","Nate Freese",665,2015,67,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6666666666667,29,0,2,1,0,0,42
"NATEFREESE","K","DET","averageRobust","Nate Freese",665,2015,67,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,29,0,2,1,0,0,42
"NATEFREESE","K","DET","averageWeighted","Nate Freese",665,2015,67,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6666666666667,29,0,2,1,0,0,42
"NATEFREESE","K","DET","cbs1","Nate Freese",665,2015,20,482,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,31,0,2,1,0,0,36
"NATEFREESE","K","DET","cbs2","Nate Freese",665,2015,20,464,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,27,0,2,1,0,0,48
"NATEFREESE","K","DET","espn","Nate Freese",665,2015,61,485,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6666666666667,29,0,2,1,0,0,42
"NATEFREESE","K","DET","yahoo","Nate Freese",665,2015,36,665,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29,0,2,1,0,0,42
"NATEKAEDING","K","FA","average","Nate Kaeding",666,2015,68,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NATEKAEDING","K","FA","averageRobust","Nate Kaeding",666,2015,68,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NATEKAEDING","K","FA","averageWeighted","Nate Kaeding",666,2015,68,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NATEKAEDING","K","FA","espn","Nate Kaeding",666,2015,62,486,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEWASHINGTON","WR","TEN","average","Nate Washington",667,2015,79,184,86.0125,68.275,100.375,0,0,0,0,0,0,0,0,0,40.05,36,574.5,2.55,0,0,0.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NATEWASHINGTON","WR","TEN","averageRobust","Nate Washington",667,2015,82,183,86.8125,68.275,100.375,0,0,0,0,0,0,0,0,0,39.75,36,574.5,2.55,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NATEWASHINGTON","WR","TEN","averageWeighted","Nate Washington",667,2015,79,184,86.0125,68.275,100.375,0,0,0,0,0,0,0,0,0,40.05,36,574.5,2.55,0,0,0.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NATEWASHINGTON","WR","TEN","cbs1","Nate Washington",667,2015,71,174,100.375,68.275,100.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,36,683,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEWASHINGTON","WR","TEN","cbs2","Nate Washington",667,2015,77,173,89.5,68.275,100.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,524,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEWASHINGTON","WR","TEN","espn","Nate Washington",667,2015,77,163,85.9,68.275,100.375,0,0,0,0,0,0,0,0,0,39,36,600,2,0,0,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NATEWASHINGTON","WR","TEN","yahoo","Nate Washington",667,2015,85,194,68.275,68.275,100.375,0,0,0,0,0,0,0,0,0,34.2,36,491,1.2,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEILRACKERS","K","FA","average","Neil Rackers",668,2015,69,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEILRACKERS","K","FA","averageRobust","Neil Rackers",668,2015,69,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEILRACKERS","K","FA","averageWeighted","Neil Rackers",668,2015,69,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEILRACKERS","K","FA","espn","Neil Rackers",668,2015,63,487,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEWENGLANDPATRIOTS","DST","NE","average","New England Patriots",669,2015,19,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.333333333333,5979,42.2666666666667,0.366666666666667,19.7666666666667,12.5,15.5,2.1,5.46666666666667,0,0,0,0,0,0,0,0
"NEWENGLANDPATRIOTS","DST","NE","averageRobust","New England Patriots",669,2015,19,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.25,5979,41.9,0.1,19.825,12.5,15.5,2.1,5.45,0,0,0,0,0,0,0,0
"NEWENGLANDPATRIOTS","DST","NE","averageWeighted","New England Patriots",669,2015,19,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.333333333333,5979,42.2666666666667,0.366666666666667,19.7666666666667,12.5,15.5,2.1,5.46666666666667,0,0,0,0,0,0,0,0
"NEWENGLANDPATRIOTS","DST","NE","cbs1","New England Patriots",669,2015,18,483,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,5784,46,1,22,11,13,2.1,6,NA,NA,NA,NA,NA,NA,NA,NA
"NEWENGLANDPATRIOTS","DST","NE","cbs2","New England Patriots",669,2015,18,465,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,6174,40,0,20,14,18,2.1,5,NA,NA,NA,NA,NA,NA,NA,NA
"NEWENGLANDPATRIOTS","DST","NE","espn","New England Patriots",669,2015,19,488,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,351.333333333333,5979,42.2666666666667,0.366666666666667,19.7666666666667,12.5,15.5,2.1,5.46666666666667,NA,NA,NA,NA,NA,NA,NA,NA
"NEWENGLANDPATRIOTS","DST","NE","yahoo","New England Patriots",669,2015,19,666,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,5979,40.8,0.1,17.3,12.5,15.5,2.1,5.4,NA,NA,NA,NA,NA,NA,NA,NA
"NEWORLEANSSAINTS","DST","NO","average","New Orleans Saints",670,2015,20,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.666666666667,5537.5,40.1333333333333,0.666666666666667,14.5,8.63333333333333,15,0,2.5,0,0,0,0,0,0,0,0
"NEWORLEANSSAINTS","DST","NO","averageRobust","New Orleans Saints",670,2015,20,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.5,5537.5,39.6,1,17,8.475,15,0,2.375,0,0,0,0,0,0,0,0
"NEWORLEANSSAINTS","DST","NO","averageWeighted","New Orleans Saints",670,2015,20,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.666666666667,5537.5,40.1333333333333,0.666666666666667,14.5,8.63333333333333,15,0,2.5,0,0,0,0,0,0,0,0
"NEWORLEANSSAINTS","DST","NO","cbs1","New Orleans Saints",670,2015,19,484,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,5132,46,1,17,8,14,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"NEWORLEANSSAINTS","DST","NO","cbs2","New Orleans Saints",670,2015,19,466,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,5943,38,0,17,11,16,0,5,NA,NA,NA,NA,NA,NA,NA,NA
"NEWORLEANSSAINTS","DST","NO","espn","New Orleans Saints",670,2015,20,489,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,365.666666666667,5537.5,40.1333333333333,0.666666666666667,14.5,8.63333333333333,15,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA
"NEWORLEANSSAINTS","DST","NO","yahoo","New Orleans Saints",670,2015,20,667,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,5537.5,36.4,1,9.5,6.9,15,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA
"NEWYORKGIANTS","DST","NYG","average","New York Giants",671,2015,21,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.333333333333,5588,37.1666666666667,0.0333333333333333,19.0333333333333,8.13333333333333,14.5,1.1,2,0,0,0,0,0,0,0,0
"NEWYORKGIANTS","DST","NYG","averageRobust","New York Giants",671,2015,21,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,5588,36.75,0,19.025,8.1,14.5,1.1,2,0,0,0,0,0,0,0,0
"NEWYORKGIANTS","DST","NYG","averageWeighted","New York Giants",671,2015,21,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.333333333333,5588,37.1666666666667,0.0333333333333333,19.0333333333333,8.13333333333333,14.5,1.1,2,0,0,0,0,0,0,0,0
"NEWYORKGIANTS","DST","NYG","cbs1","New York Giants",671,2015,20,485,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,5352,41,0,19,8,15,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA
"NEWYORKGIANTS","DST","NYG","cbs2","New York Giants",671,2015,20,467,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,5824,35,0,16,9,14,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA
"NEWYORKGIANTS","DST","NYG","espn","New York Giants",671,2015,21,490,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,389.333333333333,5588,37.1666666666667,0.0333333333333333,19.0333333333333,8.13333333333333,14.5,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA
"NEWYORKGIANTS","DST","NYG","yahoo","New York Giants",671,2015,21,668,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,5588,35.5,0.1,22.1,7.4,14.5,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"NEWYORKJETS","DST","NYJ","average","New York Jets",672,2015,22,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.333333333333,5421,39.9666666666667,1.03333333333333,11.5666666666667,7.63333333333333,13.5,0,2.16666666666667,0,0,0,0,0,0,0,0
"NEWYORKJETS","DST","NYJ","averageRobust","New York Jets",672,2015,22,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.75,5421,40.225,1.025,12.175,7.475,13.5,0,2.125,0,0,0,0,0,0,0,0
"NEWYORKJETS","DST","NYJ","averageWeighted","New York Jets",672,2015,22,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.333333333333,5421,39.9666666666667,1.03333333333333,11.5666666666667,7.63333333333333,13.5,0,2.16666666666667,0,0,0,0,0,0,0,0
"NEWYORKJETS","DST","NYJ","cbs1","New York Jets",672,2015,21,486,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,5667,41,1,15,7,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"NEWYORKJETS","DST","NYJ","cbs2","New York Jets",672,2015,21,468,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,5175,33,2,14,9,15,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"NEWYORKJETS","DST","NYJ","espn","New York Jets",672,2015,22,491,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,389.333333333333,5421,39.9666666666667,1.03333333333333,11.5666666666667,7.63333333333333,13.5,0,2.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA
"NEWYORKJETS","DST","NYJ","yahoo","New York Jets",672,2015,22,669,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,5421,45.9,0.1,5.7,6.9,13.5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA
"NICJACOBS","TE","JAC","average","Nic Jacobs",673,2015,92,463,8,8,8,0,0,0,0,0,0,0,0,0,2,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NICJACOBS","TE","JAC","averageRobust","Nic Jacobs",673,2015,91,455,8,8,8,0,0,0,0,0,0,0,0,0,2,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NICJACOBS","TE","JAC","averageWeighted","Nic Jacobs",673,2015,92,463,8,8,8,0,0,0,0,0,0,0,0,0,2,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NICJACOBS","TE","JAC","yahoo","Nic Jacobs",673,2015,73,399,8,8,8,0,NA,NA,0,0,0,NA,0,0,2,3,16,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKFOLES","QB","PHI","average","Nick Foles",674,2015,14,89,137.395,54.84,176.18,402.5,344,187.333333333333,3784.25,25,11.75,60,187.75,1.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NICKFOLES","QB","PHI","averageRobust","Nick Foles",674,2015,11,74,149.64,54.84,176.18,479,341.5,185.75,4015.5,26.75,11.75,59.5,202,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NICKFOLES","QB","PHI","averageWeighted","Nick Foles",674,2015,14,89,137.395,54.84,176.18,402.5,344,187.333333333333,3784.25,25,11.75,60,187.75,1.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NICKFOLES","QB","PHI","cbs1","Nick Foles",674,2015,13,80,155.46,54.84,176.18,515,334,181,4155,29,12,52,211,2,NA,0,NA,NA,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKFOLES","QB","PHI","cbs2","Nick Foles",674,2015,3,38,176.18,54.84,176.18,612,399,213,4850,32,14,58,199,2,NA,0,NA,NA,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKFOLES","QB","PHI","espn","Nick Foles",674,2015,7,56,163.1,54.84,176.18,467,299,168,3969,26,11,70,273,3,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKFOLES","QB","PHI","yahoo","Nick Foles",674,2015,33,218,54.84,54.84,176.18,16,344,187.333333333333,2163,13,10,60,68,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKFOLK","K","NYJ","average","Nick Folk",675,2015,70,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,31.5,0,8.7,6.1,9,2.9,33.5
"NICKFOLK","K","NYJ","averageRobust","Nick Folk",675,2015,70,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45,31.5,0,8.7,6.1,9,2.9,33.5
"NICKFOLK","K","NYJ","averageWeighted","Nick Folk",675,2015,70,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,31.5,0,8.7,6.1,9,2.9,33.5
