"playerId","idpRetYds","idpRetTds","idpSolo","idpAst","idpTFL","idpSack","idpSafety","idpPD","idpBlk","idpInt","idpFumlForce","idpFumlRec","idpFumlRet","idpTd","player","analystId"
2495745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony Spencer","yasp"
2552302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zack Hodges","yasp"
2552584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shaquille Riddick","yasp"
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quentin Groves","yasp"
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geno Hayes","yasp"
1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jameel McClain","yasp"
4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andy Studebaker","yasp"
80725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victor Butler","yasp"
2505923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shaun Phillips","yasp"
2552305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amarlo Herrera","yasp"
2552682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Xzavier Dickson","yasp"
2552684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mark Nzeocha","yasp"
2553449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reshard Cliett","yasp"
2505630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lance Briggs","yasp"
2505900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jason Babin","yasp"
2506587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chase Blackburn","yasp"
2553670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeff Luc","yasp"
2495846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Parys Haralson","yasp"
2495985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamerion Wimbley","yasp"
2505660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Terrell Suggs","yasp"
2507838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dane Fletcher","yasp"
2537131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Knox","yasp"
2539264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zaviar Gooden","yasp"
2543579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ronald Powell","yasp"
