"playerId","aav","leagueType","source"
100011,"1.7","std","ESPN"
100011,"1","std","Yahoo"
100004,"2","std","MFL"
100004,"1.6","std","ESPN"
100004,"0","std","Yahoo"
2495846,"0","std","MFL"
786,"0","std","MFL"
786,"0.0","std","ESPN"
71251,"1","std","MFL"
71251,"0.0","std","ESPN"
2530763,"0","std","MFL"
2530763,"0","std","Yahoo"
2495504,"3","std","MFL"
2495504,"0.0","std","ESPN"
2508084,"0","std","MFL"
2495781,"0","std","MFL"
2495781,"0.0","std","ESPN"
100021,"1","std","MFL"
100021,"1.6","std","ESPN"
100021,"1","std","Yahoo"
2553868,"0","std","MFL"
2553868,"0","std","Yahoo"
80656,"1","std","MFL"
80656,"0.0","std","ESPN"
2495712,"7","std","MFL"
2495712,"3.6","std","ESPN"
2543491,"1","std","MFL"
2543491,"0.0","std","ESPN"
2543491,"0","std","Yahoo"
2507195,"0","std","MFL"
2507195,"0.0","std","ESPN"
2541535,"5","std","MFL"
2541535,"3.0","std","ESPN"
80425,"3","std","MFL"
80425,"1.5","std","ESPN"
80425,"3","std","Yahoo"
2495201,"1","std","MFL"
494265,"1","std","MFL"
494265,"0.0","std","ESPN"
496949,"2","std","MFL"
496949,"0.0","std","ESPN"
1980,"0","std","MFL"
1980,"0.0","std","ESPN"
2501863,"22","std","MFL"
2501863,"24.6","std","ESPN"
2501863,"23","std","Yahoo"
2535963,"0","std","Yahoo"
2506121,"8","std","MFL"
2506121,"3.2","std","ESPN"
2506121,"7","std","Yahoo"
330,"0","std","MFL"
1037889,"0","std","MFL"
1037889,"0.0","std","ESPN"
2552424,"3","std","MFL"
2552424,"0.0","std","ESPN"
2552424,"0","std","Yahoo"
2543851,"0","std","MFL"
2535535,"0.0","std","ESPN"
2535535,"0","std","Yahoo"
2539667,"1","std","MFL"
2543811,"0","std","MFL"
2346,"4","std","MFL"
2346,"1.4","std","ESPN"
2346,"8","std","Yahoo"
2507141,"1","std","MFL"
2507141,"0.0","std","ESPN"
2507141,"0","std","Yahoo"
2550412,"1","std","MFL"
2543814,"3","std","MFL"
2543814,"0.0","std","ESPN"
497312,"1","std","MFL"
497312,"0","std","Yahoo"
2495108,"2","std","MFL"
2495108,"0.0","std","ESPN"
2543835,"1","std","MFL"
2552262,"1","std","MFL"
2552262,"0.0","std","ESPN"
2543828,"0","std","MFL"
2543828,"0.0","std","ESPN"
2543828,"0","std","Yahoo"
2552263,"0","std","MFL"
2552263,"0.0","std","ESPN"
1974,"0","std","MFL"
1974,"0.0","std","ESPN"
2532818,"1","std","MFL"
2532818,"0.0","std","ESPN"
2539960,"1","std","MFL"
2539250,"1","std","MFL"
2539250,"0.0","std","ESPN"
2539250,"0","std","Yahoo"
2508608,"0","std","Yahoo"
2553802,"1","std","MFL"
2553802,"0","std","Yahoo"
2507817,"0","std","MFL"
2507817,"0.0","std","ESPN"
2553728,"0","std","MFL"
2553728,"0.0","std","ESPN"
2495503,"1","std","MFL"
2495503,"0.0","std","ESPN"
100018,"1","std","MFL"
100018,"0.0","std","ESPN"
100018,"0","std","Yahoo"
2550233,"0","std","MFL"
2550233,"0","std","Yahoo"
2552674,"0","std","MFL"
2552674,"0.0","std","ESPN"
2507644,"0","std","MFL"
100017,"3","std","MFL"
100017,"1.9","std","ESPN"
100017,"1","std","Yahoo"
2495448,"32","std","MFL"
2495448,"37.6","std","ESPN"
2495448,"36","std","Yahoo"
2553355,"0","std","MFL"
2552660,"0","std","MFL"
2552660,"0.0","std","ESPN"
2552660,"0","std","Yahoo"
2549915,"0","std","MFL"
2552446,"1","std","MFL"
2505998,"1","std","MFL"
2505998,"0.0","std","ESPN"
2553716,"0","std","MFL"
2553716,"0","std","Yahoo"
2495147,"0","std","MFL"
2541200,"1","std","MFL"
2552425,"1","std","MFL"
2552425,"0.0","std","ESPN"
2552425,"0","std","Yahoo"
71345,"7","std","MFL"
71345,"6.9","std","ESPN"
71345,"13","std","Yahoo"
71353,"2","std","MFL"
71353,"0.0","std","ESPN"
2550524,"0","std","Yahoo"
2541940,"0.0","std","ESPN"
2541940,"0","std","Yahoo"
2505583,"1","std","MFL"
2505583,"0.0","std","ESPN"
2543478,"1","std","MFL"
2543478,"0.0","std","ESPN"
2553692,"0","std","MFL"
2553692,"0","std","Yahoo"
100002,"1","std","MFL"
100002,"1.2","std","ESPN"
100002,"0","std","Yahoo"
2550175,"0","std","MFL"
2550175,"0","std","Yahoo"
2507191,"1","std","MFL"
941,"1","std","MFL"
941,"0.0","std","ESPN"
941,"0","std","Yahoo"
2553782,"0","std","MFL"
2541792,"0","std","MFL"
200,"0","std","MFL"
100032,"1","std","MFL"
100032,"0.0","std","ESPN"
100032,"0","std","Yahoo"
2553482,"0","std","MFL"
2553482,"0","std","Yahoo"
2506874,"3","std","MFL"
2506874,"1.7","std","ESPN"
2506874,"3","std","Yahoo"
2507167,"2","std","MFL"
2507167,"0.0","std","ESPN"
2507675,"0","std","MFL"
2504747,"2","std","MFL"
2504747,"0.0","std","ESPN"
2504747,"0","std","Yahoo"
496739,"4","std","MFL"
496739,"2.4","std","ESPN"
2553449,"0","std","MFL"
2553449,"0.0","std","ESPN"
2539265,"1","std","MFL"
2539265,"0.0","std","ESPN"
2539265,"0","std","Yahoo"
2505623,"0.0","std","ESPN"
2505623,"0","std","Yahoo"
79852,"1","std","MFL"
79852,"0.0","std","ESPN"
2532835,"0","std","MFL"
2532835,"0.0","std","ESPN"
2532835,"0","std","Yahoo"
2543850,"1","std","MFL"
2543850,"0.0","std","ESPN"
2495306,"0","std","MFL"
2495306,"0.0","std","ESPN"
2495306,"0","std","Yahoo"
1037901,"0","std","MFL"
2499255,"0.0","std","ESPN"
2499255,"0","std","Yahoo"
2550313,"2","std","MFL"
2550313,"0.0","std","ESPN"
2550313,"0","std","Yahoo"
2495507,"3","std","MFL"
2495507,"0.0","std","ESPN"
2508020,"0","std","MFL"
2508020,"0","std","Yahoo"
79583,"0","std","MFL"
2531048,"0.0","std","ESPN"
2541881,"0","std","Yahoo"
497282,"1","std","MFL"
497282,"0.0","std","ESPN"
497282,"1","std","Yahoo"
2532903,"1","std","MFL"
2532903,"0.0","std","ESPN"
2532903,"0","std","Yahoo"
2543728,"0","std","Yahoo"
497240,"36","std","MFL"
497240,"48.2","std","ESPN"
497240,"52","std","Yahoo"
2495920,"4","std","MFL"
2495920,"2.2","std","ESPN"
2539653,"1","std","MFL"
2539653,"0.0","std","ESPN"
71193,"1","std","MFL"
71193,"0.0","std","ESPN"
2532794,"2","std","MFL"
2532794,"0.0","std","ESPN"
2506056,"0","std","MFL"
2534822,"0","std","MFL"
2534822,"0.0","std","ESPN"
2533033,"3","std","MFL"
2533033,"0.0","std","ESPN"
2533033,"1","std","Yahoo"
2543777,"1","std","MFL"
2543777,"0","std","Yahoo"
2530516,"0","std","MFL"
2530516,"0","std","Yahoo"
2539196,"0","std","MFL"
2505566,"1","std","MFL"
2505566,"0.0","std","ESPN"
1037913,"1","std","MFL"
2495676,"0","std","Yahoo"
2495485,"8","std","MFL"
2495485,"3.6","std","ESPN"
2533460,"1","std","MFL"
2533460,"0.0","std","ESPN"
2533460,"0","std","Yahoo"
2540169,"1","std","MFL"
2540169,"0.0","std","ESPN"
2540169,"1","std","Yahoo"
2553743,"0","std","MFL"
2535869,"1","std","MFL"
2535869,"0.0","std","ESPN"
2535869,"0","std","Yahoo"
2506366,"6","std","MFL"
2506366,"1.8","std","ESPN"
2506366,"13","std","Yahoo"
2534832,"1","std","MFL"
2539674,"0","std","Yahoo"
496941,"1","std","MFL"
496941,"0.0","std","ESPN"
2506893,"0","std","MFL"
2506893,"0.0","std","ESPN"
2533332,"1","std","MFL"
2530794,"2","std","MFL"
2530794,"0.0","std","ESPN"
2552689,"1","std","MFL"
2552689,"0.0","std","ESPN"
2543579,"0","std","MFL"
2533437,"2","std","MFL"
2533437,"1.4","std","ESPN"
2533437,"0","std","Yahoo"
2507408,"0","std","MFL"
2553465,"0","std","MFL"
2495161,"2","std","MFL"
2495161,"1.0","std","ESPN"
2495161,"1","std","Yahoo"
79611,"0","std","MFL"
2533533,"2","std","MFL"
2533533,"1.5","std","ESPN"
2533533,"2","std","Yahoo"
2541944,"0","std","MFL"
2532975,"23","std","MFL"
2532975,"23.8","std","ESPN"
2532975,"30","std","Yahoo"
2532807,"0","std","MFL"
2532807,"0","std","Yahoo"
2543554,"0","std","MFL"
2504899,"0","std","MFL"
2504899,"0.0","std","ESPN"
2534761,"1","std","MFL"
2534761,"0.0","std","ESPN"
2506581,"1","std","MFL"
2506581,"0.0","std","ESPN"
2506581,"0","std","Yahoo"
2543759,"0","std","MFL"
2543759,"0.0","std","ESPN"
2543759,"0","std","Yahoo"
2541185,"0","std","MFL"
2541185,"0.0","std","ESPN"
2541185,"0","std","Yahoo"
2541316,"0","std","MFL"
2541316,"0.0","std","ESPN"
2541316,"0","std","Yahoo"
2495190,"3","std","MFL"
2495190,"0.0","std","ESPN"
2532894,"0","std","MFL"
2532894,"0.0","std","ESPN"
2532894,"0","std","Yahoo"
2495443,"1","std","MFL"
2495443,"0.0","std","ESPN"
2495443,"1","std","Yahoo"
497188,"6","std","MFL"
497188,"4.0","std","ESPN"
497188,"7","std","Yahoo"
4393,"1","std","MFL"
4393,"0.0","std","ESPN"
2553455,"0","std","MFL"
2553455,"0.0","std","ESPN"
2539961,"1","std","MFL"
2539961,"0.0","std","ESPN"
2539961,"0","std","Yahoo"
2504763,"0.0","std","ESPN"
2552277,"0","std","MFL"
2552277,"0.0","std","ESPN"
2543486,"4","std","MFL"
2543486,"0.0","std","ESPN"
2532956,"11","std","MFL"
2532956,"3.4","std","ESPN"
2532956,"12","std","Yahoo"
2508137,"0","std","Yahoo"
2495474,"1","std","MFL"
2495474,"0.0","std","ESPN"
2495474,"0","std","Yahoo"
2535716,"0","std","MFL"
2535716,"0","std","Yahoo"
100022,"1","std","MFL"
100022,"0.0","std","ESPN"
100022,"0","std","Yahoo"
2495101,"0","std","MFL"
2540280,"2","std","MFL"
2540280,"0.0","std","ESPN"
497095,"8","std","MFL"
497095,"4.9","std","ESPN"
497095,"6","std","Yahoo"
1037374,"1","std","MFL"
1037374,"0.0","std","ESPN"
2552470,"1","std","MFL"
2552470,"0.0","std","ESPN"
2552470,"0","std","Yahoo"
79571,"1","std","MFL"
2543457,"14","std","MFL"
2543457,"9.1","std","ESPN"
2543457,"13","std","Yahoo"
2539229,"0","std","MFL"
2504743,"0.0","std","ESPN"
2506885,"0","std","MFL"
2506885,"0.0","std","ESPN"
2506885,"0","std","Yahoo"
2495573,"1","std","MFL"
2495573,"0.0","std","ESPN"
2495573,"0","std","Yahoo"
2543639,"1","std","MFL"
2543639,"0.0","std","ESPN"
2550599,"0","std","Yahoo"
2532951,"0","std","MFL"
2495425,"1","std","MFL"
2495425,"0.0","std","ESPN"
2495425,"0","std","Yahoo"
100030,"6","std","MFL"
100030,"6.4","std","ESPN"
100030,"1","std","Yahoo"
2495486,"1","std","MFL"
2495486,"0.0","std","ESPN"
496937,"4","std","MFL"
496937,"2.3","std","ESPN"
1037896,"0","std","MFL"
2552576,"0","std","MFL"
2552576,"0.0","std","ESPN"
2552576,"0","std","Yahoo"
2539321,"0","std","MFL"
2540263,"0.0","std","ESPN"
2540263,"0","std","Yahoo"
2533333,"0","std","MFL"
2507783,"0","std","MFL"
2507783,"0.0","std","ESPN"
2532952,"1","std","MFL"
496963,"2","std","MFL"
496963,"0.0","std","ESPN"
2550359,"1","std","MFL"
2550359,"0","std","Yahoo"
79603,"2","std","MFL"
79603,"0.0","std","ESPN"
2550633,"0","std","MFL"
2550633,"0","std","Yahoo"
2552264,"1","std","MFL"
2552264,"0.0","std","ESPN"
2507834,"1","std","MFL"
2507834,"0.0","std","ESPN"
2550597,"0.0","std","ESPN"
2550597,"0","std","Yahoo"
497260,"2","std","MFL"
2553904,"0","std","MFL"
2553904,"0","std","Yahoo"
2543706,"0","std","MFL"
2539937,"1","std","MFL"
2539937,"0.0","std","ESPN"
2553501,"0","std","MFL"
2553501,"0","std","Yahoo"
2552451,"1","std","MFL"
2495473,"5","std","MFL"
2495473,"2.3","std","ESPN"
2495473,"8","std","Yahoo"
2553630,"0","std","MFL"
2553630,"0","std","Yahoo"
2543761,"1","std","MFL"
2543761,"0","std","Yahoo"
2552584,"0","std","MFL"
2495251,"1","std","MFL"
2540150,"2","std","MFL"
2540150,"0.0","std","ESPN"
2495461,"0","std","MFL"
2495461,"0.0","std","ESPN"
2495461,"0","std","Yahoo"
2504833,"0","std","MFL"
2504833,"0.0","std","ESPN"
2504833,"0","std","Yahoo"
2505923,"0.0","std","ESPN"
2532997,"0","std","MFL"
2532997,"0.0","std","ESPN"
2539233,"0","std","MFL"
2550309,"0","std","MFL"
2532907,"1","std","MFL"
2540142,"3","std","MFL"
2540142,"0.0","std","ESPN"
494289,"0","std","MFL"
494289,"0.0","std","ESPN"
71383,"0","std","MFL"
79563,"0","std","MFL"
79563,"0.0","std","ESPN"
79563,"0","std","Yahoo"
2550529,"0","std","MFL"
2550529,"0","std","Yahoo"
2539220,"2","std","MFL"
2539220,"0.0","std","ESPN"
2550500,"0","std","MFL"
2550500,"0","std","Yahoo"
2540204,"0","std","MFL"
2540204,"0.0","std","ESPN"
2540204,"0","std","Yahoo"
2539285,"0","std","MFL"
2543736,"1","std","MFL"
2540212,"1","std","MFL"
2539329,"1","std","MFL"
2539329,"0.0","std","ESPN"
2540157,"1","std","MFL"
2540157,"0.0","std","ESPN"
2540157,"1","std","Yahoo"
100027,"1","std","MFL"
100027,"0.0","std","ESPN"
100027,"0","std","Yahoo"
2541925,"0","std","MFL"
2552608,"1","std","MFL"
2552608,"0.0","std","ESPN"
2552608,"0","std","Yahoo"
2539315,"1","std","MFL"
2539315,"0.0","std","ESPN"
2506738,"0","std","MFL"
2533537,"1","std","MFL"
2533537,"0","std","Yahoo"
2550376,"0","std","MFL"
2550376,"0","std","Yahoo"
2495210,"1","std","MFL"
2495210,"0.0","std","ESPN"
2506921,"3","std","MFL"
2506921,"0.0","std","ESPN"
2533062,"1","std","MFL"
2533062,"0.0","std","ESPN"
2543483,"1","std","MFL"
2543483,"0.0","std","ESPN"
2552321,"5","std","MFL"
2552321,"0.0","std","ESPN"
2531177,"1","std","MFL"
2495470,"1","std","MFL"
2495470,"0.0","std","ESPN"
2495470,"1","std","Yahoo"
2507590,"0","std","MFL"
2507590,"0.0","std","ESPN"
2504595,"5","std","MFL"
2504595,"2.8","std","ESPN"
2504595,"12","std","Yahoo"
2505936,"0","std","MFL"
2505936,"0.0","std","ESPN"
2505936,"0","std","Yahoo"
2535514,"0","std","MFL"
2541310,"0","std","MFL"
2552265,"0","std","MFL"
2552265,"0.0","std","ESPN"
1037916,"1","std","MFL"
2543570,"0","std","MFL"
2543570,"0.0","std","ESPN"
2543570,"0","std","Yahoo"
2539270,"0","std","MFL"
2539270,"0.0","std","ESPN"
2540276,"0","std","MFL"
2532850,"0","std","MFL"
2543836,"1","std","MFL"
2539309,"4","std","MFL"
2539309,"2.5","std","ESPN"
494323,"2","std","MFL"
494323,"0.0","std","ESPN"
2508123,"1","std","MFL"
2508123,"0.0","std","ESPN"
2508123,"0","std","Yahoo"
2552471,"13","std","MFL"
2552471,"11.1","std","ESPN"
2552471,"23","std","Yahoo"
2532865,"27","std","MFL"
2532865,"33.3","std","ESPN"
2532865,"36","std","Yahoo"
2532986,"1","std","MFL"
2532986,"0.0","std","ESPN"
2495467,"1","std","MFL"
2495467,"0.0","std","ESPN"
2495467,"0","std","Yahoo"
2543703,"0","std","Yahoo"
2506883,"1","std","MFL"
2506883,"0.0","std","ESPN"
2495449,"0","std","MFL"
2495449,"0","std","Yahoo"
2533029,"0","std","MFL"
2495565,"0","std","MFL"
2495565,"0.0","std","ESPN"
2495863,"0","std","MFL"
2495863,"0.0","std","ESPN"
2495863,"0","std","Yahoo"
2532848,"2","std","MFL"
2532848,"0.0","std","ESPN"
2553458,"0","std","MFL"
2539235,"0","std","MFL"
2539235,"0","std","Yahoo"
2539336,"2","std","MFL"
2539336,"0.0","std","ESPN"
2539336,"0","std","Yahoo"
2534830,"0","std","MFL"
2550617,"1","std","MFL"
2550617,"0.0","std","ESPN"
2550617,"0","std","Yahoo"
2543747,"0","std","MFL"
2553656,"0","std","Yahoo"
494283,"0","std","MFL"
2534742,"1","std","MFL"
2534742,"0","std","Yahoo"
2507166,"1","std","MFL"
2507166,"0.0","std","ESPN"
2507166,"0","std","Yahoo"
2543465,"8","std","MFL"
2543465,"3.5","std","ESPN"
2543465,"7","std","Yahoo"
2508077,"0.0","std","ESPN"
2543711,"4","std","MFL"
2543711,"0.0","std","ESPN"
2505552,"1","std","MFL"
2505552,"0.0","std","ESPN"
81841,"1","std","MFL"
81841,"0.0","std","ESPN"
2543664,"2","std","MFL"
2543664,"1.1","std","ESPN"
2543664,"2","std","Yahoo"
2539205,"3","std","MFL"
2539205,"1.7","std","ESPN"
2539205,"3","std","Yahoo"
2495311,"1","std","MFL"
2495311,"0.0","std","ESPN"
2505660,"1","std","MFL"
2505660,"0.0","std","ESPN"
2553617,"0","std","MFL"
2553617,"0","std","Yahoo"
2553617,"0","std","Yahoo"
2531332,"1","std","MFL"
2531332,"0.0","std","ESPN"
2543712,"0","std","MFL"
496768,"0.0","std","ESPN"
2550160,"0","std","MFL"
2550160,"0.0","std","ESPN"
2552383,"0","std","MFL"
2552383,"0.0","std","ESPN"
2552383,"0","std","Yahoo"
2553762,"0","std","MFL"
2553762,"0.0","std","ESPN"
2553762,"0","std","Yahoo"
2552453,"7","std","MFL"
2552453,"3.5","std","ESPN"
2552453,"7","std","Yahoo"
2553444,"0","std","MFL"
2543698,"0","std","Yahoo"
100013,"4","std","MFL"
100013,"3.2","std","ESPN"
100013,"1","std","Yahoo"
2540199,"1","std","MFL"
2540020,"1","std","MFL"
2540020,"0.0","std","ESPN"
2540020,"1","std","Yahoo"
2506352,"2","std","MFL"
2506352,"0.0","std","ESPN"
1357,"0.0","std","ESPN"
2553733,"1","std","MFL"
2553733,"0.0","std","ESPN"
2553733,"0","std","Yahoo"
2553633,"0","std","MFL"
4383,"0","std","MFL"
4383,"0.0","std","ESPN"
4383,"0","std","Yahoo"
2495869,"1","std","MFL"
2495869,"0.0","std","ESPN"
497135,"0","std","MFL"
497135,"0.0","std","ESPN"
497135,"0","std","Yahoo"
2543461,"1","std","MFL"
2543461,"0.0","std","ESPN"
100012,"1","std","MFL"
100012,"0.0","std","ESPN"
100012,"0","std","Yahoo"
2553874,"0","std","MFL"
2553874,"0","std","Yahoo"
497176,"1","std","MFL"
497176,"0.0","std","ESPN"
497176,"0","std","Yahoo"
2550930,"1","std","MFL"
2550930,"0.0","std","ESPN"
2552475,"18","std","MFL"
2552475,"14.4","std","ESPN"
2552475,"16","std","Yahoo"
2504211,"15","std","MFL"
2504211,"20.4","std","ESPN"
2504211,"12","std","Yahoo"
2506779,"0","std","MFL"
2506779,"0.0","std","ESPN"
2543640,"0","std","MFL"
2543640,"0.0","std","ESPN"
2543640,"0","std","Yahoo"
2540225,"1","std","MFL"
2540225,"0.0","std","ESPN"
2505830,"1","std","MFL"
2505830,"0.0","std","ESPN"
2533539,"0","std","MFL"
2533539,"0","std","Yahoo"
2507559,"0","std","MFL"
2540164,"1","std","MFL"
2540164,"0.0","std","ESPN"
2534866,"0","std","MFL"
2552427,"0","std","MFL"
2506816,"0","std","MFL"
497256,"1","std","MFL"
497256,"0.0","std","ESPN"
497256,"0","std","Yahoo"
2505354,"14","std","MFL"
2505354,"6.6","std","ESPN"
2505354,"18","std","Yahoo"
2553445,"1","std","MFL"
2553445,"0.0","std","ESPN"
2550415,"0","std","Yahoo"
2495459,"5","std","MFL"
2495459,"3.2","std","ESPN"
2495459,"8","std","Yahoo"
2539934,"0","std","MFL"
2507471,"0","std","MFL"
2552448,"1","std","MFL"
2552448,"0.0","std","ESPN"
2507917,"1","std","MFL"
2507917,"0.0","std","ESPN"
2506789,"1","std","MFL"
2506789,"0.0","std","ESPN"
2535890,"1","std","MFL"
2535890,"0.0","std","ESPN"
2535890,"0","std","Yahoo"
2532790,"0","std","MFL"
2532790,"0.0","std","ESPN"
2532790,"0","std","Yahoo"
2540258,"14","std","MFL"
2540258,"8.2","std","ESPN"
2540258,"22","std","Yahoo"
2532892,"0","std","MFL"
2553266,"0","std","MFL"
2553266,"0.0","std","ESPN"
2543830,"1","std","MFL"
2543830,"0.0","std","ESPN"
2543502,"5","std","MFL"
2543502,"2.7","std","ESPN"
2543502,"5","std","Yahoo"
2552428,"1","std","MFL"
2552428,"0.0","std","ESPN"
2506482,"1","std","MFL"
2506482,"0.0","std","ESPN"
2543503,"0","std","MFL"
2533032,"1","std","MFL"
2533032,"0.0","std","ESPN"
2533032,"0","std","Yahoo"
2532939,"0","std","MFL"
2539671,"0","std","MFL"
2543676,"0","std","MFL"
2553457,"0","std","MFL"
2553457,"0.0","std","ESPN"
2553457,"0","std","Yahoo"
2550284,"0","std","MFL"
2550284,"0.0","std","ESPN"
2550284,"0","std","Yahoo"
2552278,"1","std","MFL"
2552278,"0.0","std","ESPN"
2543632,"0","std","MFL"
2543632,"0","std","Yahoo"
2550448,"0.0","std","ESPN"
2553486,"0","std","MFL"
2553486,"0.0","std","ESPN"
2553486,"0","std","Yahoo"
497218,"1","std","MFL"
497218,"0","std","Yahoo"
2543628,"1","std","MFL"
2543628,"0.0","std","ESPN"
2543628,"0","std","Yahoo"
2505621,"0","std","MFL"
2505621,"0.0","std","ESPN"
2532877,"1","std","MFL"
2532877,"0.0","std","ESPN"
2495669,"0","std","MFL"
2552429,"2","std","MFL"
2552429,"0.0","std","ESPN"
2552429,"0","std","Yahoo"
2540236,"1","std","MFL"
2552449,"0","std","MFL"
2552449,"0.0","std","ESPN"
2552329,"0","std","MFL"
2552329,"0.0","std","ESPN"
2540173,"0","std","MFL"
2540173,"0.0","std","ESPN"
2540173,"0","std","Yahoo"
2508096,"0.0","std","ESPN"
2508096,"0","std","Yahoo"
2540148,"4","std","MFL"
2540148,"1.9","std","ESPN"
2540148,"7","std","Yahoo"
2543655,"1","std","MFL"
2543655,"0.0","std","ESPN"
2543655,"0","std","Yahoo"
2552586,"1","std","MFL"
2552586,"0.0","std","ESPN"
2552586,"0","std","Yahoo"
2552430,"2","std","MFL"
2552430,"1.9","std","ESPN"
2552430,"0","std","Yahoo"
2553729,"0","std","MFL"
2550659,"0","std","MFL"
2550659,"0.0","std","ESPN"
2543857,"0.0","std","ESPN"
2552578,"0","std","MFL"
2552578,"0.0","std","ESPN"
2552578,"0","std","Yahoo"
2540180,"3","std","MFL"
2540180,"2.5","std","ESPN"
2553913,"1","std","MFL"
2553913,"0.0","std","ESPN"
2553913,"0","std","Yahoo"
2495240,"2","std","MFL"
2495240,"0.0","std","ESPN"
2495240,"0","std","Yahoo"
2532821,"1","std","MFL"
2532821,"0.0","std","ESPN"
2535892,"0","std","MFL"
496760,"0","std","MFL"
71341,"0","std","MFL"
1681,"2","std","MFL"
1681,"0.0","std","ESPN"
2507180,"0.0","std","ESPN"
2539942,"0","std","MFL"
2539942,"0","std","Yahoo"
2540215,"0","std","MFL"
2540215,"0.0","std","ESPN"
2540215,"0","std","Yahoo"
79657,"0","std","MFL"
2495826,"2","std","MFL"
2495826,"1.7","std","ESPN"
2495826,"1","std","Yahoo"
2553546,"0","std","MFL"
2553546,"0","std","Yahoo"
2552301,"3","std","MFL"
2533012,"0","std","MFL"
2533012,"0.0","std","ESPN"
2533012,"0","std","Yahoo"
80725,"0","std","MFL"
2507855,"6","std","MFL"
2507855,"1.8","std","ESPN"
2507855,"7","std","Yahoo"
100020,"1","std","MFL"
100020,"1.3","std","ESPN"
100020,"0","std","Yahoo"
2552431,"0","std","MFL"
2552431,"0","std","Yahoo"
2505916,"1","std","MFL"
2505916,"0.0","std","ESPN"
2540221,"0","std","MFL"
2508115,"0","std","MFL"
2508115,"0","std","Yahoo"
2506400,"9","std","MFL"
2506400,"15.1","std","ESPN"
2506400,"14","std","Yahoo"
2507843,"1","std","MFL"
2507843,"0.0","std","ESPN"
2543549,"0","std","MFL"
2543549,"0.0","std","ESPN"
2532825,"1","std","MFL"
2532825,"0.0","std","ESPN"
2495288,"1","std","MFL"
2495288,"0.0","std","ESPN"
2495288,"0","std","Yahoo"
2495202,"5","std","MFL"
2495202,"0.0","std","ESPN"
79901,"2","std","MFL"
79901,"0.0","std","ESPN"
2533058,"3","std","MFL"
2533058,"0.0","std","ESPN"
1332,"0","std","MFL"
1332,"0.0","std","ESPN"
2543724,"0","std","MFL"
2543724,"0.0","std","ESPN"
494315,"1","std","MFL"
494315,"0.0","std","ESPN"
2539306,"0","std","MFL"
2553682,"0","std","MFL"
2553682,"0","std","Yahoo"
2505790,"1","std","MFL"
2505790,"0.0","std","ESPN"
2505790,"0","std","Yahoo"
2354,"1","std","MFL"
2354,"0.0","std","ESPN"
2533049,"1","std","MFL"
2533049,"0.0","std","ESPN"
2506088,"0","std","MFL"
2506088,"0.0","std","ESPN"
2506088,"0.0","std","ESPN"
2495809,"1","std","MFL"
2543881,"0","std","MFL"
2540013,"1","std","MFL"
2540013,"0.0","std","ESPN"
2540217,"0","std","MFL"
2536028,"1","std","MFL"
2536028,"0.0","std","ESPN"
163982,"0.0","std","ESPN"
163982,"0","std","Yahoo"
2543691,"1","std","MFL"
2543691,"0.0","std","ESPN"
2507585,"0","std","MFL"
2507585,"0.0","std","ESPN"
2527672,"0","std","MFL"
2527672,"0","std","Yahoo"
2553830,"0.0","std","ESPN"
2553830,"0","std","Yahoo"
2507220,"1","std","MFL"
2507220,"0.0","std","ESPN"
2540176,"1","std","MFL"
2540176,"0.0","std","ESPN"
4483,"1","std","MFL"
4483,"0.0","std","ESPN"
71405,"1","std","MFL"
71405,"0.0","std","ESPN"
2550256,"1","std","MFL"
2550256,"0.0","std","ESPN"
2550256,"0","std","Yahoo"
2508063,"1","std","MFL"
2533345,"1","std","MFL"
2552611,"0","std","MFL"
2552611,"0.0","std","ESPN"
2540155,"1","std","MFL"
2540155,"0.0","std","ESPN"
2552682,"0","std","MFL"
2539258,"1","std","MFL"
2539258,"0.0","std","ESPN"
2539258,"0","std","Yahoo"
2540273,"1","std","MFL"
2540273,"0.0","std","ESPN"
2540273,"0","std","Yahoo"
2532804,"2","std","MFL"
2532804,"0.0","std","ESPN"
2540158,"5","std","MFL"
2540158,"1.9","std","ESPN"
2540158,"7","std","Yahoo"
2550575,"0","std","MFL"
2550575,"0.0","std","ESPN"
2539303,"0","std","MFL"
2539303,"0.0","std","ESPN"
2539303,"0","std","Yahoo"
2543605,"1","std","MFL"
2543605,"0.0","std","ESPN"
2543605,"0","std","Yahoo"
2507170,"1","std","MFL"
238457,"1","std","MFL"
2507170,"0.0","std","ESPN"
238457,"0.0","std","ESPN"
2507170,"0.0","std","ESPN"
238457,"0.0","std","ESPN"
2507170,"0","std","Yahoo"
238457,"0","std","Yahoo"
2507170,"0","std","Yahoo"
238457,"0","std","Yahoo"
2543796,"0","std","MFL"
2541151,"1","std","MFL"
2541151,"0","std","Yahoo"
2553631,"2","std","MFL"
2553631,"0.0","std","ESPN"
2553631,"0","std","Yahoo"
2552302,"0","std","MFL"
2507484,"1","std","MFL"
2552279,"1","std","MFL"
2539264,"0","std","MFL"
2550407,"0","std","MFL"
2550407,"0.0","std","ESPN"
2550407,"0","std","Yahoo"
2540175,"58","std","NFL"
2507164,"61","std","NFL"
2540168,"59","std","NFL"
925,"58","std","NFL"
2495663,"58","std","NFL"
2506363,"48","std","NFL"
234,"55","std","NFL"
2508061,"55","std","NFL"
497240,"54","std","NFL"
2543603,"48","std","NFL"
2540269,"48","std","NFL"
79607,"51","std","NFL"
