"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_eds","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_nf","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"RICHARDRODGERS","Richard Rodgers","TE","GB",210,70.4624173920629,0.4,90.025,104.4,67.65,0.4,0.4,65.1375,74.65,51.15,62.9,75.65,58.15,59.025,NA,NA,0.4,NA,79.55,NA,0,NA,0,71.5643181818182,70.4624173920629,187.3,35.1435349122844,28.3,6.57022456839098
"CODYLATIMER","Cody Latimer","WR","DEN",211,70.2424170399546,0.1,66.225,57.225,91.6,61.225,0.1,53.925,39.225,40.725,81.225,78.85,91.975,77.475,NA,74.375,61.8475,NA,73.7,0,0,0,0,68.5507380952381,70.2424170399546,153.6,27.7937658697766,25.2,5.77831975755225
"MIKETOLBERT","Mike Tolbert","RB","CAR",212,69.6951420631642,74.18,84.725,67.725,85.95,78.175,NA,78.615,68.55,86.225,62.8,79.75,51.125,56.25,12.775,84.15,57.14915,NA,68.125,0.09,0,0,62.5500190760346,68.6601849019608,69.6951420631642,179.2,18.6205885480111,24.7,4.91944794080987
"DONALDBROWN","Donald Brown","RB","SD",213,69.3578919977334,86.65,86.7,59.125,83.35,75.425,1.2,69.9775,66.075,50.925,65.7,58.55,71.575,71.425,32.65,58.6,56.17875,NA,68.125,0,0,0,88.5,68.2990441176471,69.3578919977334,165.5,20.7787095577889,27.8,5.23614285046919
"NATEBURLESON","Nate Burleson","WR","CLE",214,68.6694088270823,82.99,76.25,NA,-0.975,-0.975,NA,63.5,NA,-0.975,-0.975,9.65,-0.975,-0.975,108.375,NA,52.4457,NA,NA,0.03,0.03,0,0,43.2678666666667,68.6694088270823,228,41.3676915340827,42.2,7.67421686837979
"LEVINETOILOLO","Levine Toilolo","TE","ATL",215,68.0005755597455,NA,75.375,78.25,62,NA,NA,58.8625,42.5,63.875,57,85,56.75,51.75,93.25,86.125,64.23375,NA,97.025,0,0,0,0,69.2330654761905,68.0005755597455,203,16.5040562147667,37.9,5.23308164308978
"JACEAMARO","Jace Amaro","TE","NYJ",216,67.9375030251364,NA,94.5,88,65.625,65,NA,71.65,95,44,45.125,95,59.25,70.5,40.75,71,65.255,NA,53.875,0,0,0,0,68.7559642857143,67.9375030251364,194.9,18.3761031544465,30.8,5.13153456173333
"MYCHALRIVERA","Mychal Rivera","TE","OAK",217,67.215625,NA,83.625,87.75,47.125,69.75,NA,79.3375,82.5,69.875,47.5,44.75,58.75,75.5,45.75,82.625,51.53625,NA,59.95,0,0,0,0,67.3651629464286,67.215625,214.3,15.7823714556742,48.1,5.55907990521385
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","NE",218,66.5001026355777,37.36,106.875,116.5,61,85.25,NA,91.4625,58.25,37,74.875,59.5,73.5,43.25,46.125,85.625,59.97125,NA,44,0.01,0,0.01,0,68.0820588235294,66.5001026355777,169.4,24.4184487683781,40.6,6.06129367090132
"CHRISTINEMICHAEL","Christine Michael","RB","SEA",219,66.4262556012589,NA,127.85,94,83.875,53.05,NA,88.57,55,46.225,44.65,46.625,70.7,41.5,29.7,100.475,50.1427,NA,39.25,0.005,0,0,85.3499489321417,66.2803873214286,66.4262556012589,156.4,28.0590472336006,33.6,6.12547205631297
"CHRISGIVENS","Chris Givens","WR","STL",220,63.9976567891765,139.565,97,53.75,56.7348750619497,90.4848750619497,NA,74.425,59.625,48.8848750619497,29.1848750619497,32.2598750619497,67.0098750619497,65.7598750619497,46.375,119.925,56.8196250619497,NA,17.28,0.04,0,0,2.00003631690895,68.5777452488688,63.9976567891765,228.3,32.5151355019568,64.4,7.71721081577228
"BRANDONGIBSON","Brandon Gibson","WR","MIA",221,63.8699300458258,35.52,NA,59.875,56.245,-1.755,NA,65.3625,92.125,53.995,45.87,49.37,49.995,49.62,88.375,91,65.56,NA,103.875,0,0,0,0,65.4377976190476,63.8699300458258,232,26.4099248153038,60.2,6.9969442159132
"JONATHANGRIMES","Jonathan Grimes","RB","HOU",222,63.6701064502692,38.705,108.425,NA,67.9500022888184,55.0250022888184,NA,75.03,66.75,56.0250022888184,35.8000022888184,40.0000022888184,43.5000022888184,71.7500022888184,64.175,99.5,-2.99999771118164,NA,56.1,0,0,0,83.5738624469226,62.8246428571429,63.6701064502692,179.3,26.849135109148,37.6,6.16847221559558
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",223,63.0956765425977,93.545,81.875,59.25,44.2205983593726,53.5955983593726,NA,64.3375,108.75,55.5955983593726,57.3455983593726,63.0955983593726,41.7205983593726,36.4705983593726,61.25,81.375,69.5368483593726,NA,53.075,0,0,0,0,64.9368382352941,63.0956765425977,230.3,19.2293327175829,29.3,5.15197829523972
"BRENTCELEK","Brent Celek","TE","PHI",224,62.8698310750783,61.99,86.25,68.875,51.8699177833261,54.2449177833261,NA,71.4125,78,62.8699177833261,48.6199177833261,67.1199177833261,36.9949177833261,40.4949177833261,39.75,81,103.029917783326,NA,56.2,0,0,0,0,64.2984558823529,62.8698310750783,NA,18.2429589392773,NA,5.27294991062699
"JEROMESIMPSON","Jerome Simpson","WR","MIN",225,62.5160159876886,94.345,88.375,78,38.2501025676727,68.1251025676727,NA,74.9875,67.25,38.8751025676727,28.1251025676727,20.7501025676727,61.6251025676727,62.1251025676727,87.875,74,58.4526025676727,NA,50.65,0,0,0,0,62.336875,62.5160159876886,NA,21.8090982951616,NA,5.92579259958357
"DAVIDNELSON","David Nelson","WR","NYJ",226,62.3763804860356,8.17,63.375,65.75,65.25,NA,NA,49.0625,62.475,79.125,86.25,72.375,76.625,64.5,66.75,45.375,50.81375,NA,58.25,0.025,0,0.025,0,57.124765625,62.3763804860356,259.5,18.3659042652184,25.5,4.92688532670109
"TIMWRIGHT","Tim Wright","TE","NE",227,62.1376925397871,NA,65.75,38.5,79.625,79.625,NA,37.125,51.45,67.5,62.875,52,44,89,61.75,89.125,NA,NA,48.8,0,0,0,0.5,61.5254761904762,62.1376925397871,NA,17.5667757592827,NA,5.14916303597038
"JASONAVANT","Jason Avant","WR","CAR",228,61.4999694463099,39.895,87.5,44.75,52.9248564657509,55.1748564657509,NA,59.475,60.575,59.4248564657509,76.1748564657509,42.1748564657509,42.4248564657509,57.5498564657509,88.5,76.375,63.2514564657509,NA,67.95,0.03,0,0,0,63.0359602714932,61.4999694463099,NA,15.282351968579,NA,4.7309602622121
"ALLENROBINSON","Allen Robinson","WR","JAC",229,60.4373364231339,NA,101.5,41.125,84.5,55.375,NA,60.8375,NA,34.875,63.75,73.75,61.25,46.5,63.625,71.625,-3,NA,33.05,0,0,0,0,57.1544642857143,60.4373364231339,249,25.3818900169204,57.5,6.79906486237334
"MARIOMANNINGHAM","Mario Manningham","WR","NYG",230,60.1110495528965,43.17,63.375,NA,NA,NA,NA,35.875,NA,NA,21.375,NA,NA,NA,110.75,73.75,NA,NA,NA,NA,0,NA,0,37.3889090909091,60.1110495528965,NA,31.9697865830641,NA,7.78588005033856
"BRANDONMYERS","Brandon Myers","TE","TB",231,60.0427930441355,105.43,NA,49.5,38.825,-1.8,NA,41.6375,96.95,53.2,60.325,42.7,77.95,36.075,80.625,74.5,64.20125,NA,42.85,0,0,0,0.5,63.1100119047619,60.0427930441355,258,27.0455646078124,5,4.93340839549615
"CJANDERSON","C.J. Anderson","RB","DEN",232,58.0477788120475,NA,72.825,25.625,61.575,75.225,NA,60.505,21.55,57.575,62.85,61.125,49.95,51,24,85.15,-2.25,NA,34.375,0,0,0,81.7319285473683,54.109619047619,58.0477788120475,189.3,23.953604669583,27,5.49600268710232
"GREGLITTLE","Greg Little","WR","OAK",233,57.8258598087712,30.29,81.25,NA,NA,NA,NA,59.6125,NA,NA,NA,2.5,NA,NA,50.875,91.625,64.43605,NA,NA,0.16,0.08,0.08,0,38.170775,57.8258598087712,NA,30.3365481406838,NA,7.48688787139539
"ROBERTTURBIN","Robert Turbin","RB","SEA",234,57.4390228624524,36.245,64.225,68.9,58.9700975712716,51.1950975712716,NA,57.8825,68.125,39.6200975712716,44.1700975712716,59.3950975712716,29.2450975712716,57.0200975712716,88.75,102.475,-2.35490242872843,NA,32.8375,0,0,0,71.9999725075599,56.675125,57.4390228624524,194.6,24.5237108556921,42.9,6.15933360603011
"JARVISLANDRY","Jarvis Landry","WR","MIA",235,57.4121270370342,4.2,73.075,75.325,69.025,73.9,4.2,63.7,4.2,21.4,63.175,70.15,53.725,82.9,38.575,36.95,2.4,NA,28.525,0,0,0,0,54.4446428571429,57.4121270370342,231.8,29.2494003677853,43.9,6.63032959978616
"ANDREWQUARLESS","Andrew Quarless","TE","GB",236,57.1594718940883,87.265,75.375,NA,37,60.375,NA,46.1125,36.5,38.875,40.25,34.5,67.25,30.125,82,92.625,62.4857,NA,NA,0.13,0,0.04,0,57.5387761904762,57.1594718940883,NA,21.602906170378,NA,5.88804561110335
"TREMASON","Tre Mason","RB","STL",237,57.0120708675805,NA,67.475,37.45,64.0999020550537,59.9749020550537,NA,50.4975,34.875,35.1249020550537,44.8749020550537,49.3749020550537,52.9499020550537,66.9999020550537,91.575,70.55,64.5525020550537,NA,17.4425,0.05,0,0,70,54.0925104761905,57.0120708675805,186.3,18.3916103458413,30.5,5.12142291273729
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",238,56.9844487518122,1.2,87.725,85.775,88.9499190775178,44.0499190775178,1.2,70.78,59.325,46.5999190775178,55.5999190775178,33.5749190775178,20.9999190775178,47.9499190775178,14,76.35,46.1320190775178,NA,83.175,0.05,0,0.03,77.25,57.9423247619048,56.9844487518122,163,29.3581374807503,35.2,6.30588145761363
"DAVANTEADAMS","Davante Adams","WR","GB",239,56.9748259030452,NA,100.5,57.125,74.625,50.75,NA,62.6625,52.925,33.125,59.5,52.5,64.25,32.125,58.875,90.625,-3,NA,31.225,0,0,0,0,59.2330357142857,56.9748259030452,207.7,25.1634583357826,40.1,6.11026856906865
"ALLENHURNS","Allen Hurns","WR","JAC",240,56.625,NA,NA,75.625,47.175,-0.45,NA,47.95,37.5,30.55,67.55,57.8,50.3,62.8,NA,NA,-0.45,NA,77.075,NA,0,NA,0,55.1175,56.625,203.7,25.8998774238061,43.5,6.30836115199986
"JERMICHAELFINLEY","Jermichael Finley","TE",NA,241,56.0594522773118,NA,68.75,NA,NA,NA,NA,53.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.425,56.0594522773118,NA,11.0131881169805,NA,3.94941693753104
"TEDGINN","Ted Ginn","WR","ARI",242,55.964528365012,58.74,79.125,55.5,33.9831177178259,74.2831177178259,3,64.0375,56.8,28.4581177178259,42.8581177178259,25.3581177178259,43.9331177178259,37.8581177178259,83.25,80.7,0.858117717825911,NA,39.1,0,0,0,3.43294747805268,56.4113854166667,55.964528365012,NA,25.0464085043849,NA,6.51843749958969
"STEPFANTAYLOR","Stepfan Taylor","RB","ARI",243,55.7865740011771,NA,64.825,63.5,52.3998892583776,38.8498892583776,NA,55.5175,15.875,32.8498892583776,33.2498892583776,60.9998892583776,59.0748892583776,66.1248892583776,101.825,74.45,42.4333892583776,NA,38.1,0,0,0,74.945,53.4526857142857,55.7865740011771,201.7,20.8403080501687,39.4,5.68764949107442
"BOBBYRAINEY","Bobby Rainey","RB","TB",244,55.6849410353085,28.105,44.675,70.75,48.8000778153502,38.9500778153502,3,49.6375,70.65,30.1000778153502,45.7250778153502,30.3750778153502,47.9500778153502,57.7500778153502,92.125,74.1,65.0810778153502,NA,73,0,0,0,68.4999648662702,54.79646875,55.6849410353085,198.2,21.8624497939856,46.3,6.04642451126412
"JOSHGORDON","Josh Gordon","WR","CLE",245,55.3764655459489,NA,NA,NA,NA,NA,NA,76.6625,NA,NA,NA,NA,NA,NA,NA,NA,78.20305,NA,NA,0.12,0.06,0,0,26.9503866071429,55.3764655459489,NA,1.08933335175693,NA,2.13268590624005
"OWENDANIELS","Owen Daniels","TE","BAL",246,55.1997618856173,73.225,68.5,59.375,38.575,58.825,NA,58.5875,60.125,38.7,24.45,42.7,64.7,11.325,56,76.25,72.03,NA,41.95,0,0,0,0,54.8111029411765,55.1997618856173,248.5,18.3424327146272,51.5,5.92409690412445
"JORDANTODMAN","Jordan Todman","RB","JAC",247,54.9775192393843,68.38,72.9,38,51.3001124509381,75.7001124509381,1.2,51.14,55.575,13.6501124509381,45.1501124509381,51.7001124509381,27.0001124509381,46.2001124509381,92.5,60.975,-3.2998875490619,NA,35.975,0,0,0,66.9,53.9606875,54.9775192393843,200.5,25.8381997100396,35.9,6.01059495404872
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",248,53.7127867428218,50.6,76.25,57.875,43.45,-1.8,NA,48.2125,63,49.325,27.575,43.95,28.45,46.825,65.5,80.25,86.0925,NA,52.825,0,0,0,0,55.2631666666667,53.7127867428218,NA,21.7700793330357,NA,5.91864951244858
"MICHAELVICK","Michael Vick","QB","NYJ",249,53.6228231561208,6.08,83.48,73.5,16.0102015459878,93.7702015459878,2,72.81,9.3,37.3902015459878,29.7102015459878,45.1902015459878,36.3502015459878,27.4902015459878,NA,142.28,60.1606015459878,NA,NA,91.5,54.37,37.6776822360458,20.4999528755966,57.1946338095238,53.6228231561208,333.3,38.7719864336638,129.2,10.7806351485601
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",250,53.5422290819417,40.08,93.25,12.75,50.5,68.85,NA,62.025,67.225,55.25,79.375,32.5,65.65,8.125,4,86.35,NA,NA,37.955,0,0,0,2.00002484137528,51.0995833333333,53.5422290819417,256,27.9260478040195,23.8,5.73661629779518
"COLEBEASLEY","Cole Beasley","WR","DAL",251,53.5388082805284,-0.78,82,49.75,57.8448389849561,63.2198389849561,NA,60.925,73.1,40.4698389849561,39.0948389849561,41.5948389849561,46.4698389849561,35.5948389849561,38.375,71,50.5160889849561,NA,52.35,0,0,0,0,50.6318329326923,53.5388082805284,NA,19.277085244956,NA,5.46226438511775
"BRANDONPETTIGREW","Brandon Pettigrew","TE","DET",252,53.2516179733147,57.115,70.875,NA,31.5001636168397,47.1251636168397,NA,50.3875,52.125,56.8751636168397,40.8751636168397,27.3751636168397,42.8751636168397,38.0001636168397,74.625,65.125,-2.99983638316033,NA,62.7,0,0,0,0,52.6691666666667,53.2516179733147,212.3,19.6405579248871,51.3,6.0352315098559
"BRANDONLAFELL","Brandon LaFell","WR","NE",253,53.1933738060101,-0.09,90.5,44,43.6723277418892,100.122327741889,NA,69.35,76,24.9223277418892,34.5473277418892,37.6723277418892,51.8223277418892,14.1723277418892,13.75,84.3,46.7093277418892,NA,30.025,0.14,0,0.14,1.00003743391453,50.3682929864253,53.1933738060101,198.9,29.3282351426516,56.9,7.1372256311955
"JARIUSWRIGHT","Jarius Wright","WR","MIN",254,52.8184743024487,62.41,55.125,34.25,61.875,NA,NA,35.7375,78.45,9.5,65.5,69.5,58.125,32,62.875,64.5,NA,NA,30.2,0,0,0,0,48.093,52.8184743024487,273.5,19.5571887279571,10.5,4.45937395299149
"MARCELREECE","Marcel Reece","RB","OAK",255,52.4503611316067,21.79,64.575,60.45,61.175,77.35,NA,69.0075,56.175,80.15,36.125,28.25,37.325,28.75,NA,47.225,NA,NA,61.815,0,0,0,30.4999520654091,52.0773214285714,52.4503611316067,221,18.930816558097,66,6.5352891487333
"JONATHANDWYER","Jonathan Dwyer","RB","ARI",256,52.330392448155,NA,43.275,22.75,54.3752986798424,49.0252986798424,NA,35.1575,67.775,44.7502986798424,64.7252986798424,59.2502986798424,43.0752986798424,47.3752986798424,48.35,41.6,-3.74970132015757,NA,89.525,0,0,0,78.0000538006373,49.6827604166667,52.330392448155,176.6,20.9279232024711,26.4,5.19598921003614
"SANTONIOHOLMES","Santonio Holmes","WR","CHI",257,51.6947549634244,77.855,1.2,53.825,75.619667274289,84.869667274289,1.2,55.85,24.2,26.494667274289,26.869667274289,51.869667274289,23.369667274289,44.994667274289,64.825,76.45,-0.130332725711037,NA,30.1,0,0,0,0,51.5846428571429,51.6947549634244,209.5,28.2586905411521,60.5,7.1776993567618
"TRAVISBENJAMIN","Travis Benjamin","WR","CLE",258,51.6754275970163,28.425,40.225,55.1,53.4751806723347,0.600180672334709,3.6,28.8125,40.575,65.4751806723347,71.6001806723347,35.8501806723347,85.4001806723347,36.6001806723347,57.6,36.9,0.600180672334709,NA,74.475,0,0,0,0,47.8954166666667,51.6754275970163,NA,25.3362570794944,NA,6.5714992294552
"JACOBYJONES","Jacoby Jones","WR","BAL",259,50.8792511133845,10.58,74.225,63.35,40.6266115811157,4.00161158111569,6.6,58.1875,61.725,4.00161158111569,35.6766115811157,19.0016115811157,49.5266115811157,28.7516115811157,51.85,90.675,59.2190115811157,NA,58.48,0.005,0,0,1.5,47.9421633333333,50.8792511133845,NA,26.3515702517804,NA,6.7573696387073
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",260,50.8552558359655,NA,87.875,44.75,59.375,59.5,NA,60.0375,NA,41.75,23,23.5,56.125,44.5,NA,45,NA,NA,NA,0,0,0,0,45.4510416666667,50.8552558359655,256,18.2513974402709,84.1,7.16880783023002
"ROBHOUSLER","Rob Housler","TE","ARI",261,50.6855724327734,102.14,66,NA,19.029058858913,-1.97094114108704,NA,NA,NA,-1.97094114108704,27.029058858913,24.654058858913,50.529058858913,12.404058858913,76.5,79,71.884058858913,NA,26.9,0,0,0,0,51.0017272727273,50.6855724327734,NA,33.8359710270535,NA,8.12751697164749
"ANTHONYFASANO","Anthony Fasano","TE","KC",262,50.6372167702615,74.99,65,52.75,42.75,NA,NA,47.025,71.5,46,31.625,49.25,25.375,10,55.5,53.75,54.74375,NA,58.05,0,0,0,0,49.1811666666667,50.6372167702615,NA,17.0374069203166,NA,5.05225303280121
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",263,50.324445925718,NA,67.875,37.95,49.75,65.55,NA,56.38,75.375,24.775,44.85,81.25,40.875,31,18.875,48.3,NA,NA,26.8375,0,0,0,65.7503164436759,47.33875,50.324445925718,204.6,19.4484712570844,51.5,6.02533652267103
"BILALPOWELL","Bilal Powell","RB","NYJ",264,49.6894118499008,14.535,65.4,53.25,48.7,45.575,NA,54.4875,37.625,63.325,39.375,16,38.2,26,11.875,46.9,96.45495,NA,61.925,0.17,0,0,52,45.8349576470588,49.6894118499008,211.2,21.9414118903936,69.4,6.94154512438536
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",265,49.4374888954199,NA,69.5,51.5,18.375,NA,NA,59.65,46,56.5,47.375,16,33.5,57,66.625,41.25,NA,NA,54.25,0,0,0,0,43.6375,49.4374888954199,NA,16.6033237810061,NA,4.97278670363755
"AUSTINPETTIS","Austin Pettis","WR","STL",266,49.343908325481,106.49,65.25,43.625,21.25,NA,NA,34.6375,61.25,9.875,7.625,NA,25.5,9.375,NA,84,55.3125,NA,NA,0,0,0,0,42.9207142857143,49.343908325481,NA,31.6443941430677,NA,7.72631140921328
"GAVINESCOBAR","Gavin Escobar","TE","DAL",267,48.9840474368894,NA,54,NA,71.625,NA,NA,38.4875,29.875,66.625,42,54.25,38.125,32.25,59,51.5,NA,NA,53.2,NA,0,NA,0,49.1947916666667,48.9840474368894,215.5,13.2197203956443,50.5,5.4167600090518
"ADRIENROBINSON","Adrien Robinson","TE","NYG",268,48.7435667677474,60.205,65.875,48,26.575,-1.8,NA,51.3375,60.5,50.7,41.95,21.7,44.575,28.95,91,NA,60.085,NA,27.975,0,0,0,0,50.9846904761905,48.7435667677474,259.7,22.299111778969,46.7,6.1017684961155
"ANDRECALDWELL","Andre Caldwell","WR","DEN",269,48.2153704238856,14.065,69.95,35.075,44.2,49.95,1.2,50.0875,64.6,47.575,55.95,38.325,50.2,38.2,33.575,36.825,1.2,NA,64.25,0,0,0,0,46.2105833333333,48.2153704238856,204.3,20.1183610121743,48.1,5.95596836060782
"JOHNCARLSON","John Carlson","TE","ARI",270,48.0747018183532,33.245,NA,66.5,37.45,47.7,NA,50.4375,42.125,48.45,29.95,34.2,40.95,66.825,65,53,-1.8,NA,64.825,0,0,0,0,49.18625,48.0747018183532,NA,18.1198614111566,NA,5.25041480662732
"PAULRICHARDSON","Paul Richardson","WR","SEA",271,47.8755116340039,NA,79,51.625,32.875,NA,NA,70.1875,13.125,31.125,65.875,63.25,44.125,52,18,40.5,NA,NA,30.55,0,0,0,0,44.110119047619,47.8755116340039,234,20.3356513036172,50.2,6.05657524866895
"ROBERTMEACHEM","Robert Meachem","WR","NO",272,47.5659718606225,NA,69.375,NA,NA,NA,NA,40.875,NA,NA,17.65,NA,6.575,NA,77.875,55.75,59.26375,NA,NA,0.13,0,0.13,0,32.6665,47.5659718606225,NA,26.5003288992954,NA,6.78460244868961
"VINCENTBROWN","Vincent Brown","WR","SD",273,47.3973965213095,24.595,66,NA,NA,NA,NA,39.8125,NA,NA,NA,NA,NA,NA,17.125,77.75,65.26875,NA,NA,0,0,0,0,26.3864772727273,47.3973965213095,NA,24.796298998246,NA,6.47265068471048
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",274,46.7621425195668,NA,74.775,61.8,44.275,35.925,NA,52.5525,26.875,20.475,37.15,38.25,32,31.375,25.5,NA,-2.25,NA,44.475,0,0,0,49.999966317148,41.4835576923077,46.7621425195668,228.7,18.6021966874957,54.4,6.05934109723938
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB","CIN",275,46.1728003076379,79.915,54.975,NA,-3.45,35.3,NA,40.3125,NA,-3.45,-3.45,3.05,-3.45,-3.45,27.325,NA,69.47425,NA,NA,0.02,0,0.02,87.420052414655,30.585175,46.1728003076379,288,31.2801629799249,114.7,9.53754666708921
"CHRISOGBONNAYA","Chris Ogbonnaya","RB","CLE",276,45.9604948682481,58.165,50.3,NA,-3.00013037081118,-3.00013037081118,NA,22.3625,NA,-3.00013037081118,-3.00013037081118,-3.00013037081118,-3.00013037081118,-3.00013037081118,65.35,29.525,-3.00013037081118,NA,NA,0,0,0,27.2,20.84525,45.9604948682481,NA,26.6117059521869,NA,6.8049919196108
"KRISDURHAM","Kris Durham","WR","DET",277,45.4664132657747,NA,77.375,NA,9.125,NA,NA,39.4625,48.5,NA,NA,3.125,NA,NA,16.25,89.75,NA,NA,NA,NA,0,NA,0,25.5534090909091,45.4664132657747,NA,33.7138625976022,NA,8.10516293904479
"LUKEWILLSON","Luke Willson","TE","SEA",278,45.0002287077467,NA,NA,65.125,50.5,NA,NA,40.9625,67.125,45.625,38,46.375,39.25,30.75,NA,NA,NA,NA,32.25,NA,0,NA,0,47.6375,45.0002287077467,NA,12.4163703124589,NA,4.20629339304044
"ANDREBROWN","Andre Brown","RB","HOU",279,44.4600339389338,62.57,NA,NA,-1.41,-1.41,NA,35.675,NA,-1.41,-1.41,-1.41,-1.41,-1.41,NA,NA,-1.41,NA,NA,0,0,0,0,20.6961607142857,44.4600339389338,273.7,22.2294204515347,146.7,9.93908175419237
"LANCEKENDRICKS","Lance Kendricks","TE","STL",280,43.6878311111097,28.285,51,56.5,40.125,NA,NA,41.8,67.125,47.75,40.5,39.5,20.375,44.25,31.375,56.875,NA,NA,50.875,NA,0,NA,0,43.9741071428571,43.6878311111097,NA,12.353797170626,NA,4.19483831120152
